timestamp,Resistance,Interval,Temperature
1557277244800,5410,0.813008,33.19
1557277395200,5196,0.348432,33.58
1557277515500,8547,0.647088,33.74
1557277996800,8163,0.779824,33.58
1557278327700,6211,0.713456,33.94
1557278478100,6025,0.91256,33.96
1557278508200,5849,0.99552,33.99
1557278568400,5543,0.879376,34.03
1557278989500,4025,0.929152,34.05
1557280012300,5272,0.846192,32.47
1557280102600,7359,0.945744,32.36
1557280283000,6340,0.49776,32.16
1557282298500,5792,0.514352,30.9
1557282629400,922,0.730048,29.7
1557284223800,390,0.696864,29.81
1557284644900,742,0.680272,31.16
1557284825400,686,0.713456,31.62
1557285036000,834,0.630496,31.92
1557285397000,1040,0.597312,32.42
1557285968500,589,0.630496,32.92
1557286479900,1442,0.564128,32.74
1557286780700,3546,0.779824,31.43
1557286810800,3390,0.696864,31.39
1557287201900,2803,0.713456,31.88
1557287322200,2480,0.66368,32.02
1557287472600,2365,0.680272,32.13
1557289879200,7623,0.730048,31.12
1557291172700,5481,1.061888,31.8
1557292767000,9265,0.298656,30.74
1557292797100,9317,0.696864,30.73
1557293489000,4291,0.696864,32.27
1557294211000,4910,0.796416,32.59
1557294301200,8941,0.713456,32.43
1557294602000,6922,0.730048,32.26
1557294782500,5440,0.763232,32.26
1557294993100,4417,0.713456,32.21
1557295053300,4231,0.730048,32.25
1557295143500,5301,0.796416,32.28
1557296316700,5522,0.763232,32.38
1557297760200,6236,0.713456,30.82
1557297790300,5826,0.696864,30.79
1557298181300,4410,0.8296,30.66
1557298783000,5301,0.91256,30.34
1557299354500,8394,0.813008,30.54
1557299775700,4152,0.763232,31.11
1557299835900,3876,0.779824,31.19
1557300226900,3352,0.680272,31.24
1557300317200,3976,0.74664,31.29
1557300888700,3266,0.763232,31.82
1557302152200,3591,0.613904,32.26
1557302362700,3556,0.796416,32.23
1557363417600,1400,0.8296,30.87
1557363477800,822,0.630496,31.3
1557363779100,2730,0.74664,31.06
1557364591300,2462,0.929152,31.22
1557364621400,2447,0.8296,31.28
1557364771800,3227,0.945744,31.54
1557365584000,4425,0.929152,31.6
1557365884800,3675,0.74664,32.62
1557366095400,3887,0.696864,31.78
1557366125500,4044,0.630496,31.57
1557366245800,2401,1.260992,32.38
1557367870200,402,0.713456,31.74
1557368110900,446,0.08296,31.94
1557368953200,719,0.66368,33.07
1557369043400,647,0.730048,33.23
1557370066200,718,0.647088,33.42
1557370908500,779,1.095072,33.07
1557371540200,927,0.796416,32.8
1557371570300,906,0.879376,32.78
1557371600400,870,0.91256,32.79
1557371811100,1118,0.895968,32.64
1557372864000,1118,0.696864,32.74
1557373495700,1508,0.8296,32.35
1557374067300,1303,0.763232,32.52
1557374729100,2771,0.813008,31.77
1557374819400,2824,0.447984,31.82
1557375029900,3027,0.431392,31.76
1557375090100,5177,0.763232,31.73
1557375571400,3471,0.763232,32.29
1557375661600,3617,0.613904,32.46
1557376143000,2474,0.779824,32.39
1557379602600,8752,0.696864,30.49
1557379753000,8570,0.613904,30.17
1557380234300,6684,0.74664,29.47
1557380354700,7192,0.862784,29.53
1557380595300,6447,0.8296,29.45
1557380625400,5481,0.779824,29.5
1557380715600,5781,0.862784,29.56
1557380745700,5989,0.730048,29.52
1557380866000,4649,0.879376,29.58
1557381678200,6288,0.895968,29.58
1557381798600,4347,0.91256,29.63
1557382189600,5792,0.796416,30.72
1557382580700,4417,0.846192,30.99
1557383272600,3385,0.74664,32.21
1557383362800,3597,0.879376,32.25
1557383784000,4859,0.862784,32.36
1557384114900,5918,1.111664,31.37
1557384145000,5291,0.978928,31.28
1557384235200,4910,1.012112,30.91
1557384626300,3638,0.929152,30.84
1557385288100,2864,0.879376,30.4
1557385348200,3790,0.763232,30.28
1557385378300,3124,0.763232,30.21
1557385679200,6999,0.879376,29.94
1557385709200,4013,0.895968,29.94
1557386852300,4396,0.91256,29.83
1557386942600,9807,0.597312,29.86
1557401509900,3011,0.779824,34.28
1557402713200,4953,0.862784,34.9
1557403044100,4649,0.862784,34.7
1557405330300,2957,1.16144,34.42
1557405360400,2961,1.061888,34.42
1557405480700,2889,1.128256,34.42
1557405571000,2846,1.128256,34.41
1557406052300,2700,1.095072,34.39
1557406413200,2567,1.012112,34.46
1557406623800,2524,1.111664,34.46
