timestamp,Resistance,Interval,Temperature
1557972963400,8287,0.879376,33.3
1557973113800,8799,0.8296,33.4
1557973174000,8351,0.962336,33.49
1557973625200,7291,0.813008,33.95
1557978618800,7677,0.730048,33.32
1557978769300,2497,0.66368,33.57
1557978829400,1281,0.680272,33.69
1557979370900,3801,0.74664,33.9
1557979671700,5522,0.796416,34.24
1557979972500,4936,0.713456,34.33
1557980453800,6670,0.613904,34.85
1557981807500,8330,1.012112,35.13
1557982018100,8372,0.962336,35.32
1557982710000,963,0.846192,34.97
1557983341700,2961,1.012112,33.88
1557983371800,3240,0.929152,33.82
1557983883200,4333,1.111664,33.37
1557984003500,4285,1.045296,33.27
1557984845800,5942,1.045296,32.99
1557985507600,5224,0.978928,33.41
1557985537700,5206,0.99552,33.46
1557985898700,5104,0.862784,34.01
1557986019000,6599,0.74664,34.14
1557987312700,2082,0.680272,33.53
1557987824100,382,1.028704,35.12
1557988425700,188,0.730048,35.18
1557988546100,149,0.464576,34.85
1557988666400,238,0.630496,34.45
1557988816800,331,0.099552,33.76
1557988997300,234,0.779824,33.42
1557989087700,354,0.945744,33.5
1557990200600,534,0.74664,33.34
1557990290800,661,0.796416,33.29
1557990320900,613,0.895968,33.29
1557990441200,598,0.66368,33.27
1557991163200,1978,0.813008,33.57
1557991343700,2126,0.796416,33.39
1557991373800,1963,0.813008,33.51
1557991524200,3357,0.91256,33.54
1557991644500,2427,0.647088,33.53
1557992186000,1576,0.962336,33.77
1557992547000,2112,0.879376,33.8
1557992727500,3031,0.647088,33.74
1557992817700,3112,0.763232,33.74
1557992938000,1259,0.879376,33.67
1558006189200,5736,0.862784,33.21
1558006369700,5585,0.846192,33.43
1558006520100,5759,0.696864,33.32
1558006700600,5826,0.763232,33.2
1558007001400,5638,0.630496,33.26
1558009889300,9422,0.929152,32.72
1558011724300,9422,0.813008,31.65
1558061721500,9951,0.696864,33.19
1558063285800,5884,0.398208,34.35
1558063406100,7126,0.730048,34.34
1558063767100,1049,0.74664,33.85
1558063947600,1087,0.58072,32.9
1558064278500,352,0.763232,32.7
1558065782600,1951,0.796416,33.43
