timestamp,Resistance,Interval,Temperature
1556586175000,949,0.696864,30.8
1556586746500,283,0.696864,31.24
1556586957100,248,0.796416,30.88
1556587889700,272,0.779824,30.68
1556588581500,259,0.929152,30.88
1556589123000,344,0.713456,31.2
1556589183200,360,0.74664,31.27
1556589453900,387,0.796416,31.44
1556589484000,416,0.58072,31.46
1556589995400,386,1.509872,31.67
1556590055600,396,0.66368,31.69
1556590446600,424,0.962336,31.67
1556590958000,475,0.796416,31.75
1556591168600,482,0.8296,31.78
1556591258800,497,0.696864,31.82
1556591288900,495,0.481168,31.84
1556591319000,510,0.862784,31.82
1556591409200,520,0.846192,31.8
1556591589700,554,0.763232,31.98
1556591890600,532,1.128256,32.02
1556592131200,541,0.862784,32.02
1556592371900,575,1.194624,31.81
1556592402000,579,0.862784,31.79
1556593424700,544,0.597312,31.64
1556593755600,642,0.8296,31.14
1556594236900,731,0.796416,30.36
1556595650800,954,0.597312,29.71
1556596011800,873,0.8296,29.46
1556596041900,850,0.763232,29.52
1556596402800,756,0.763232,29.97
1556596463000,758,0.24888,30.01
1556597064600,920,0.66368,30.01
1556597185000,882,0.779824,30.06
1556597245100,913,0.895968,30.14
1556597636200,877,0.846192,30.34
1556598147600,806,0.862784,30.81
1556598298000,880,0.813008,31.16
1556598358200,916,0.962336,31.24
1556598779300,875,0.796416,31.92
1556599320800,1064,1.012112,32.45
1556599561400,1041,0.895968,32.52
1556599772000,1059,0.680272,32.35
1556599832200,1104,0.962336,32.33
1556600223200,955,0.431392,32.55
1556600313500,962,0.945744,32.66
1556600463900,940,0.813008,32.75
1556600524100,987,0.630496,32.79
1556600584200,1002,0.929152,32.76
1556600674500,972,0.91256,32.72
1556600915100,1030,0.796416,32.64
1556601637100,2103,0.564128,32.3
1556601667200,1987,0.647088,32.12
1556601727400,2121,0.66368,31.97
1556601998100,993,0.613904,31.9
1556602028200,764,0.564128,31.95
1556603622500,593,0.99552,32.56
1556603772900,592,0.846192,32.56
1556604103800,629,1.045296,32.59
1556604133900,627,1.012112,32.59
1556604765600,840,0.978928,32.27
1556605547700,904,0.99552,32.19
1556605818800,992,0.613904,33.0
1556605909000,1042,0.813008,32.95
1556606179800,1024,1.095072,32.9
1556606450500,1045,1.061888,32.75
1556606781400,1088,1.061888,32.64
1556606841600,1303,0.862784,32.58
1556607443200,1051,0.232288,33.23
1556607653800,1120,0.862784,32.9
1556607683900,1147,1.012112,32.89
1556609488800,1170,0.74664,31.4
1556609909900,1162,0.813008,31.79
1556610120500,1128,0.8296,31.93
1556610270900,1170,0.846192,32.05
1556611023000,1072,0.945744,32.39
1556611654800,1142,0.647088,32.15
1556612346700,1185,0.680272,32.11
1556613820700,564,0.929152,29.9
1556614151600,372,0.813008,31.0
1556614813400,462,0.796416,32.03
1556618844500,8022,0.763232,34.49
1556621943300,2996,0.66368,32.27
1556622123800,2349,0.895968,31.84
1556622454700,2205,0.730048,31.56
1556622635200,1096,0.730048,30.93
1556623116500,358,0.879376,30.42
1556624590600,344,0.713456,30.37
1556625071900,269,0.779824,29.92
1556627087400,588,0.8296,30.17
1556628019900,682,1.16144,30.78
1556628531300,782,0.846192,31.12
1556628922400,714,0.895968,31.62
1556629253300,697,0.630496,31.91
1556667396800,7923,0.763232,30.01
1556667517100,5311,0.132736,31.28
1556667547200,5131,0.862784,31.51
1556667607400,4834,0.630496,31.82
1556667697600,4403,0.846192,32.15
1556667998400,3376,0.514352,32.42
1556668359400,2968,0.796416,32.22
1556669021200,2710,0.779824,31.52
1556669081300,2747,0.647088,31.51
1556669352200,2696,0.713456,31.63
1556669592700,2713,0.713456,31.46
1556669743200,2693,0.713456,31.47
1556669893600,2680,0.8296,31.45
1556670284600,2720,0.779824,31.1
1556670314700,2686,0.74664,31.12
1556670495200,2653,0.630496,30.87
1556670705800,1919,0.696864,30.89
1556670886400,2190,0.431392,31.27
1556671157000,1423,0.58072,31.5
1556671277300,1011,0.813008,31.43
1556671427700,1132,0.730048,31.43
1556672089600,1269,0.365024,31.37
1556672510700,520,0.696864,31.16
1556672600900,509,0.846192,31.01
1556672721300,546,0.763232,31.04
1556672871700,526,0.730048,30.82
1556672992000,456,1.07848,30.87
1556673112400,438,0.199104,30.87
1556673232700,530,0.74664,30.88
1556673262800,498,0.779824,30.82
1556673292900,485,0.4148,30.83
1556673714000,515,1.128256,30.76
1556673834300,565,0.680272,30.74
1556674616400,517,0.74664,30.8
1556674706700,582,0.945744,30.85
1556674796900,554,0.846192,30.87
1556674887200,511,0.813008,30.8
1556674917300,489,0.879376,30.8
1556674947300,465,0.862784,30.79
1556675007500,469,0.680272,30.84
1556675067700,441,0.481168,30.8
1556675097700,465,0.763232,30.82
1556675127800,498,1.028704,30.85
1556675910000,530,0.680272,30.8
1556676090900,509,0.74664,30.2
1556676361600,530,0.630496,29.53
1556676421800,514,0.647088,29.43
1556677865700,611,0.763232,29.92
1556677955900,579,0.74664,29.97
1556677986000,608,0.630496,29.88
1556678046300,559,0.796416,29.73
1556678106300,542,0.680272,29.41
1556678708000,455,0.680272,29.47
1556678798300,474,0.647088,29.69
1556678948700,468,0.4148,30.38
1556679129100,546,0.91256,30.03
1556679279600,554,0.696864,29.79
1556679430000,543,0.680272,29.81
1556681265000,1190,1.028704,33.04
1556681325100,1409,0.763232,32.85
1556681415400,1537,0.4148,32.72
1556681595900,1832,0.265472,31.7
1556681746200,2061,0.66368,31.03
1556682017100,1083,0.680272,30.36
1556682047100,866,0.58072,30.44
1556682257700,430,0.895968,30.36
1556682317800,450,0.66368,30.35
1556682769100,599,0.696864,30.93
1556682859300,660,0.796416,31.15
1556683491000,624,0.58072,31.93
1556683521100,575,0.564128,32.0
1556683581300,656,0.647088,32.13
1556683701600,606,0.597312,32.2
1556683761800,617,0.58072,32.22
1556683852000,489,0.630496,32.16
1556684273200,769,1.045296,32.61
1556684363400,742,0.680272,32.8
1556684574000,1339,0.564128,33.0
1556684664200,1539,0.647088,33.44
1556684724400,1502,0.66368,33.44
1556684754500,1505,0.680272,33.41
1556684874800,1352,0.696864,33.27
1556684935000,1020,0.66368,33.32
1556684995100,1076,0.66368,33.35
1556685025200,1101,0.696864,33.36
1556685235800,738,0.58072,33.43
1556685476200,1714,0.8296,33.14
1556685656700,1691,0.58072,33.25
1556685867300,1331,0.564128,33.39
1556685987600,1096,0.74664,33.45
1556686017700,1226,0.613904,33.43
1556686348500,1041,0.647088,33.39
1556686408700,542,0.74664,33.56
1556686438800,654,0.66368,33.5
1556686799800,310,0.730048,31.24
1556686860000,241,0.24888,30.99
1556687040400,356,0.547536,29.7
1556687461600,309,0.779824,29.58
1556687702200,325,0.66368,29.84
1556688845300,3376,0.813008,29.43
1556689176300,3506,0.680272,30.42
1556689356800,3853,0.713456,31.8
1556689777900,2670,0.846192,31.33
1556689808000,2503,0.895968,31.33
1556690078700,1907,0.879376,31.27
1556690259200,2346,0.796416,31.23
1556691703600,3039,0.8296,30.84
1556692004400,4834,0.730048,31.04
1556692154800,7462,0.879376,30.82
1556692575900,6613,0.547536,30.12
1556696426500,4520,0.696864,30.56
1556696577000,3847,0.879376,30.54
1556696727300,2527,0.365024,30.18
1556697720000,1311,0.862784,29.94
1556698050900,731,0.879376,29.73
1556698442000,447,0.8296,30.04
1556698893200,379,0.929152,30.29
1556698923300,349,0.796416,30.28
1556699374600,399,0.8296,29.88
1556699555000,360,0.779824,29.88
1556699705400,359,0.945744,29.65
1556699886000,328,0.763232,29.68
1556700096500,332,0.514352,29.55
1556701390000,771,0.713456,29.89
1556701480300,840,0.680272,30.2
1556701540400,922,0.282064,30.07
1556701570500,962,0.099552,29.97
1556702442900,230,1.095072,29.84
1556702773800,301,0.630496,30.54
1556702834000,309,0.763232,30.62
1556703044500,410,0.33184,31.05
1556703194900,470,0.8296,31.06
1556703225000,486,0.879376,31.08
1556703586000,591,0.58072,31.33
1556703766500,645,0.215696,31.41
1556704608800,723,0.978928,31.87
1556704699100,648,0.813008,31.99
1556704759200,774,0.74664,32.02
1556705060000,815,0.713456,32.08
1556705090100,829,0.713456,32.05
1556705511200,923,0.763232,32.03
1556705631600,935,0.895968,31.97
1556706173000,949,0.597312,31.6
1556706203100,980,0.647088,31.54
1556706353500,984,0.730048,31.43
1556706594200,930,0.680272,31.33
1556706714500,965,0.696864,31.36
1556706955200,1061,0.680272,31.32
1556707195900,976,0.547536,31.69
1556707256000,1027,0.49776,31.69
1556707587000,1045,0.696864,31.89
1556707887700,1062,0.647088,32.65
1556708098300,1121,0.962336,32.11
1556708459300,1285,0.24888,31.82
1556708519400,1328,0.597312,31.58
1556708579600,1297,0.763232,31.51
1556708669800,1348,0.680272,31.51
1556708850400,1074,0.779824,31.29
1556709000700,1086,0.74664,31.06
1556709241400,1154,0.696864,31.43
1556710896500,982,0.315248,32.25
1556711107000,994,0.713456,32.37
1556711257500,998,0.630496,32.63
1556711407900,1016,0.696864,32.94
1556711558300,1049,0.630496,32.88
1556712250200,703,0.514352,33.54
1556712280200,639,0.597312,33.53
1556712611100,502,0.481168,33.35
1556715288400,767,0.862784,29.85
1556758636200,1076,0.862784,31.47
1556758696300,1246,0.763232,31.65
1556759087400,3952,0.945744,33.44
1556759959800,3612,1.045296,33.84
1556760772000,3316,0.962336,34.7
1556760982600,3371,0.99552,34.4
1556761524000,3120,0.91256,33.91
1556762607000,2696,0.846192,34.56
1556762937900,2778,0.8296,34.79
1556763329000,1063,0.564128,33.91
1556763900500,627,0.8296,30.45
1556764411900,1055,0.530944,31.16
1556764863100,347,0.564128,31.06
1556767390100,1136,0.58072,32.72
1556767570600,1815,0.680272,33.06
1556767660800,1656,0.530944,33.13
1556767721000,1489,0.713456,33.1
1556767781100,1275,0.74664,32.95
1556767931500,565,0.514352,32.66
1556768112000,386,0.514352,32.42
1556768202200,445,1.194624,31.89
1556768262400,583,0.464576,31.58
1556768623400,581,0.680272,29.84
1556768653500,574,0.763232,29.9
1556768924200,496,0.862784,29.43
1556769074600,584,0.680272,29.56
1556769255100,629,0.962336,30.07
1556769405500,680,0.813008,30.38
1556769586000,770,1.095072,30.72
1556771090100,1874,0.713456,32.98
1556771300700,2225,0.647088,33.04
1556771481200,1900,1.028704,33.07
1556772022600,1577,0.862784,32.95
1556772112900,1634,0.696864,32.99
1556772173400,1594,0.763232,33.05
1556772474200,1436,0.74664,33.3
1556772624600,1664,0.613904,33.18
1556773136000,1991,0.74664,33.15
1556773196100,2043,0.763232,33.15
1556773406700,2129,0.713456,33.59
1556773527100,2160,0.647088,33.53
1556773587200,2243,0.796416,33.47
1556773617300,2124,0.813008,33.48
1556773888100,2371,0.813008,33.75
1556773978300,2276,0.564128,33.77
1556774910800,1556,0.481168,33.38
1556775302100,656,0.282064,31.28
1556775693200,1656,0.895968,30.31
1556775933900,3796,0.895968,30.46
1556777588400,5826,0.8296,33.23
1556778280300,4461,0.730048,33.12
1556778310400,4410,0.978928,33.15
1556778701400,3893,0.945744,33.15
1556778881900,3830,0.862784,33.12
1556779453500,1474,0.365024,33.3
1556780596600,1464,1.260992,33.5
1556780957600,684,0.779824,33.48
1556781047900,738,0.763232,33.53
1556781529100,527,0.945744,32.79
1556781709600,468,0.713456,32.85
1556782822800,507,0.530944,33.3
1556783003300,627,0.796416,33.86
1556783304200,725,0.74664,33.5
1556783996100,727,0.879376,34.19
1556784146400,741,0.99552,34.22
1556784296800,628,0.696864,33.56
1556784357000,556,0.66368,33.34
1556784417100,582,0.763232,33.24
1556785199300,870,0.730048,32.96
1556785289500,770,0.58072,32.85
1556785379800,589,0.713456,32.79
1556785409900,536,0.730048,32.83
1556785650500,339,0.182512,32.3
1556785861100,339,0.66368,31.93
1556785951300,367,0.630496,31.84
1556786432600,426,0.813008,30.54
1556786492800,430,0.597312,30.66
1556786553000,441,0.779824,30.93
1556787124800,387,0.813008,31.05
1556787245100,376,0.779824,31.37
1556787606100,444,0.613904,31.46
1556788087400,366,0.265472,30.77
1556788147600,318,0.779824,30.52
1556788779300,347,0.713456,31.25
1556788899600,342,0.74664,31.62
1556789982600,450,0.779824,33.17
1556791095600,543,0.862784,33.53
1556792599700,3075,0.796416,33.03
1556792990700,2225,0.730048,32.95
1556793953400,844,0.481168,32.48
1556795788400,329,0.8296,34.32
1556796811100,7094,0.647088,33.87
1556797623400,742,0.779824,33.7
1556797924300,2627,1.028704,33.23
1556798796600,871,0.813008,31.83
1556799127500,300,1.028704,31.34
1556799518600,492,0.879376,31.63
1556799548700,504,0.779824,31.65
1556801925100,449,0.895968,30.77
1556845513800,2996,0.779824,32.02
1556845844600,960,0.58072,31.7
1556846987700,1212,0.91256,33.18
1556848973100,452,0.613904,30.18
1556850326900,760,0.929152,31.28
1556854147300,560,0.647088,31.58
1556855019800,367,0.464576,31.32
1556855802400,583,0.846192,30.31
1556856044100,664,0.929152,30.74
1556856133300,669,1.16144,30.5
1556856193500,527,0.447984,30.43
1556856283700,464,1.194624,30.42
1556856494300,4752,0.447984,30.19
1556856524400,3801,0.431392,29.94
1556857276400,767,0.8296,30.77
1556858931000,1006,0.779824,33.21
1556859291900,1458,1.028704,34.22
1556859502500,1668,0.796416,34.41
1556859983800,1780,0.879376,34.81
1556860164300,1836,0.796416,34.98
1556860224500,1862,0.91256,34.99
1556860284600,1876,0.630496,34.93
1556860856200,1671,0.929152,34.32
1556861157000,1818,0.730048,34.04
1556861307400,1824,0.99552,33.91
1556861518000,1840,0.862784,33.74
1556861548100,1840,0.813008,33.72
1556861638300,1907,0.91256,33.77
1556861698500,1864,0.763232,33.66
1556862841600,1811,0.945744,34.6
1556862992000,1728,0.779824,34.42
1556863112300,1815,0.895968,34.18
1556863322900,1822,0.879376,33.94
1556863653800,1761,0.763232,34.4
1556864345700,1801,0.91256,34.9
1556864405900,1790,0.895968,34.94
1556864676600,2045,0.879376,34.07
1556865157900,2250,1.194624,33.25
1556865639200,2027,1.028704,33.24
1556865699400,1998,1.07848,33.23
1556865819700,1987,0.945744,33.23
1556865849800,1985,0.962336,33.35
1556866992900,2086,1.144848,32.76
1556870181600,2357,0.696864,34.15
1556870512500,2379,1.061888,34.15
1556871174300,2324,0.895968,34.56
1556871354800,2555,0.613904,34.43
1556871475100,2789,0.99552,34.19
1556871866200,2992,0.895968,34.22
1556873189800,8061,0.365024,30.72
1556873340200,2155,0.763232,30.78
1556873641000,1651,0.680272,30.95
1556873881700,3964,1.061888,30.95
1556873941800,4403,0.713456,30.99
1556874002000,7110,0.813008,31.02
1556874633700,6380,0.846192,30.93
1556874693900,7393,0.779824,30.78
1556875175200,1479,0.813008,30.32
1556875536300,423,0.713456,29.94
1556875566300,395,0.514352,30.05
1556879657000,252,0.862784,30.01
1556880890300,518,0.696864,33.05
1556880920400,506,0.696864,33.05
1556881131000,402,0.16592,32.65
1556881582200,479,0.796416,32.08
1556891045500,1747,1.045296,33.34
1556935506800,225,0.298656,31.47
1556935928000,254,0.58072,32.66
1556936078400,263,0.547536,32.77
1556936258800,243,0.763232,32.67
1556936289000,238,0.846192,32.38
1556936529600,280,0.680272,32.88
1556936710100,311,0.730048,33.04
1556936860500,326,0.813008,33.08
1556937191400,391,0.74664,32.88
1556937341800,424,0.846192,32.83
1556937492200,480,0.945744,32.72
1556937823100,1293,0.66368,32.2
1556937973500,4312,0.348432,31.85
1556938123900,3171,0.763232,30.7
1556938996300,1052,0.464576,32.22
1556939628000,474,0.530944,32.57
1556939718300,320,0.564128,32.26
1556939808500,286,0.879376,32.95
1556939989000,198,0.779824,31.91
1556940139400,1050,0.099552,31.68
1556940530500,1137,0.680272,32.52
1556940560600,1101,0.813008,32.57
1556940711000,1014,0.613904,32.72
