timestamp,Resistance,Interval,Temperature
1557280849900,1957,0.8296,31.69
1557281000300,1760,0.680272,32.17
1557281331200,1776,1.028704,32.84
1557281601900,1763,0.929152,33.15
1557281662100,1778,1.028704,33.19
1557281752300,1788,0.132736,33.26
1557282053100,1743,0.647088,33.32
1557282263700,1723,1.061888,33.27
1557282805200,1603,1.095072,33.85
1557283256400,1587,0.862784,33.67
1557283346700,1622,1.045296,33.6
1557283557200,6393,0.813008,33.47
1557283858000,3757,0.895968,33.15
1557283978400,3063,0.846192,32.92
1557284279200,2621,1.178032,32.57
1557284820700,2465,1.012112,31.76
1557284910900,2442,0.99552,31.7
1557285121500,2349,0.481168,31.58
1557286084100,2088,0.813008,33.51
1557286114200,2063,0.846192,33.59
1557286204400,1996,0.564128,33.75
1557286806000,1817,0.846192,34.4
1557287317400,2136,0.779824,33.52
1557288039400,9722,0.16592,32.47
1557288580900,8547,0.796416,32.09
1557288641000,6585,0.895968,31.84
1557288731300,5206,0.91256,31.66
1557288821500,4868,0.74664,31.5
1557288971900,4777,0.597312,31.1
1557289032100,3697,0.91256,30.78
1557289393100,1333,0.730048,29.72
1557289513400,1026,1.260992,29.58
1557289543500,1200,0.796416,29.54
1557290385800,2621,0.796416,29.66
1557290506100,2155,0.779824,29.81
1557290536200,1822,0.564128,29.92
1557290927400,1441,1.194624,31.4
1557291047700,1707,0.530944,31.98
1557292040400,1822,0.895968,32.27
1557292070500,1880,0.945744,32.3
1557292762400,2177,0.962336,32.13
1557293033100,2182,0.945744,32.22
1557293845300,1671,0.879376,33.51
1557295620100,2112,0.99552,33.35
1557296462400,1868,0.978928,34.22
1557296913600,1815,0.895968,34.55
1557297274600,1788,0.846192,34.66
1557298447800,1717,0.99552,33.55
1557298477900,1721,0.99552,33.49
1557299590900,1627,0.929152,33.14
1557300222600,1600,0.99552,33.25
1557300583600,1384,0.929152,33.36
1557301064900,4902,0.199104,33.62
1557302268200,2416,0.99552,35.39
1557304554400,2000,1.095072,34.79
1557304885300,1983,1.07848,34.11
1557305065800,1978,1.07848,33.9
1557307026300,5638,0.862784,33.97
1557311989800,859,1.07848,30.96
1557312050000,741,0.613904,31.08
1557312110100,665,0.713456,31.19
1557312320700,721,0.4148,30.36
1557312350800,745,0.74664,30.2
1557312561400,626,0.680272,29.51
1557313072700,389,0.24888,29.88
1557320563200,1336,0.978928,29.63
1557321435500,884,1.360544,30.1
1557321796500,820,0.929152,30.47
1557322007100,770,0.813008,30.52
1557322097300,790,0.879376,30.63
1557322247700,827,0.945744,30.79
1557322398100,788,0.862784,30.91
1557322608700,769,0.696864,31.03
1557322819300,762,0.879376,31.08
1557323059900,770,0.8296,31.16
1557323420900,727,0.796416,31.38
1557323481200,730,0.116144,31.41
1557323721700,613,0.846192,31.44
1557323902200,631,1.061888,31.57
1557324323400,657,0.945744,31.77
1557324654300,682,0.696864,31.97
1557325286000,2450,1.144848,31.59
1557326188400,794,0.398208,31.45
1557326248600,897,0.796416,31.43
1557326429100,998,0.730048,31.47
1557326459200,1015,0.8296,31.46
1557326519300,962,0.978928,31.48
1557327030700,510,0.613904,30.88
1557327151000,333,0.796416,30.52
1557327271300,321,0.464576,30.37
1557327873000,210,1.012112,32.5
1557327933100,222,0.713456,32.34
1557328444500,227,0.99552,33.21
1557328594900,247,1.16144,33.39
1557328655100,253,1.16144,33.37
1557330129100,2172,0.813008,33.81
1557330399800,1664,1.045296,33.75
1557330429900,1639,1.111664,33.75
1557330490100,1545,0.680272,33.79
1557330610400,1422,1.32736,33.95
1557330640500,1389,0.945744,33.95
1557330670600,1370,0.978928,33.96
1557330790900,1276,0.945744,34.02
1557331392500,993,0.8296,33.7
1557331603100,1243,0.978928,33.16
1557331903900,879,0.99552,33.05
1557332024200,822,1.111664,33.07
1557332114500,819,1.07848,33.14
1557332295000,798,0.962336,33.25
1557333227500,758,0.763232,33.24
1557371762200,849,0.647088,31.3
1557371822400,720,0.265472,31.5
1557371942700,998,0.630496,31.25
1557372363800,380,1.012112,32.53
1557372484200,374,0.929152,33.15
1557372724800,454,0.680272,33.28
1557373777700,556,0.730048,32.71
1557374259100,248,0.846192,31.87
