timestamp,Resistance,Interval,Temperature
1556586488100,342,0.613904,31.99
1556586518200,310,0.530944,32.1
1556586698700,398,0.730048,32.06
1556587751600,773,0.74664,31.22
1556591482100,1542,0.796416,32.1
1556592535000,907,0.597312,31.55
1556592595100,1036,0.8296,31.47
1556593076400,870,0.630496,30.55
1556593979000,1283,0.613904,31.33
1556594430100,860,1.028704,31.85
1556596746400,678,0.813008,31.47
1556596926900,732,0.713456,31.18
1556597438300,763,0.796416,30.54
1556599032700,914,0.713456,33.03
1556599092800,886,0.763232,33.08
1556599784700,985,0.630496,33.3
1556600085500,951,0.846192,33.59
1556601108300,1021,0.813008,33.63
1556604447400,994,0.779824,33.86
1556609290500,867,0.713456,32.46
1556609651500,1813,0.58072,32.93
1556610102700,1155,0.74664,33.2
1556610734500,1563,0.74664,33.1
1556610975200,1630,0.846192,33.46
1556611727200,1449,0.730048,33.57
1556611787400,1511,0.779824,33.61
1556612268700,1458,0.763232,33.71
1556612329500,1556,0.730048,33.69
1556612510000,1367,0.730048,33.6
1556612540100,1433,0.713456,33.58
1556612600300,1514,0.779824,33.41
1556612961200,1465,1.012112,32.57
1556613021400,1341,0.447984,32.42
1556613051500,794,0.182512,32.29
1556613111600,392,0.66368,32.17
1556613201900,440,0.978928,31.17
1556613352300,481,0.8296,30.91
1556613412500,400,0.348432,30.89
1556613532800,337,0.962336,30.71
1556614164500,348,0.680272,31.64
1556614284800,378,0.564128,31.92
1556614375100,412,0.613904,32.04
1556615367800,644,0.647088,32.19
1556615488100,647,0.680272,32.04
1556615698700,737,0.713456,31.89
1556616210100,451,0.58072,32.02
1556616360500,463,0.564128,31.99
1556616721500,335,0.199104,31.75
1556616841800,417,0.862784,31.04
1556617142600,405,0.895968,29.95
1556617443400,424,0.879376,29.61
1556617473500,435,0.713456,29.53
1556617774300,307,0.713456,29.55
1556617984900,273,0.66368,30.3
1556618285700,382,0.696864,30.05
1556618827200,320,0.630496,31.01
1556619007700,353,0.74664,31.7
1556619098000,340,0.58072,32.06
1556619579300,367,0.647088,33.12
1556619880100,315,0.199104,33.54
1556619970300,332,0.779824,33.59
1556620211000,350,0.66368,33.9
1556620271100,357,1.211216,33.95
1556620361400,353,0.630496,33.99
1556620692300,396,0.613904,34.06
1556620812600,400,0.779824,34.05
1556621474400,322,0.895968,34.58
1556621594800,324,0.530944,34.67
1556621715000,311,0.564128,34.76
1556621955600,383,0.680272,33.83
1556622196200,335,0.597312,33.59
1556622918200,380,0.8296,33.52
