timestamp,Resistance,Interval,Temperature
1557969919000,1101,0.895968,30.88
1557970039400,544,0.564128,31.1
1557970129700,498,0.597312,31.09
1557970189800,368,0.613904,31.17
1557970490600,427,0.730048,32.06
1557970911700,445,0.713456,32.69
1557971062100,538,0.74664,32.95
1557971302800,820,0.66368,33.57
1557971393000,811,0.630496,33.48
1557971423200,824,0.696864,33.54
1557971603600,1171,0.813008,33.65
1557971844300,1373,0.730048,34.39
1557972205300,1087,0.696864,34.08
1557972265400,1105,0.713456,33.99
1557972355700,1113,0.862784,33.96
1557972415800,1118,0.74664,34.05
1557972476000,1168,0.58072,34.2
1557972656500,1259,0.680272,34.44
1557972927300,1315,0.796416,34.81
1557973258100,1314,0.696864,34.58
1557973288200,1244,0.74664,34.6
1557973859800,1771,0.74664,34.68
1557974040300,1463,0.74664,34.63
1557974341100,1608,0.91256,34.92
1557975243500,1625,0.282064,33.47
1557975273600,1568,0.796416,33.54
1557975333800,1076,0.66368,33.77
1557975574400,1151,0.74664,33.63
1557975965500,2558,0.647088,33.06
1557976146000,3116,0.74664,33.24
1557976206200,2621,0.647088,32.97
1557976717600,1214,0.796416,31.97
1557976777800,1253,0.879376,31.89
1557977018400,780,0.613904,33.67
1557977078700,845,0.613904,33.9
1557977108600,631,0.481168,33.9
1557977138700,492,0.116144,33.85
1557977319200,494,0.730048,33.01
1557977589900,522,0.763232,33.08
1557978432200,799,0.713456,33.58
1557978582700,713,0.696864,33.72
1557979094000,1019,0.730048,33.89
1557979154200,952,0.680272,33.85
1557979214400,1063,0.713456,33.85
1557980026600,2927,0.66368,34.01
1557980056700,2900,0.713456,34.01
1557980207700,3418,0.74664,34.05
1557980328000,3071,0.929152,34.09
1557980598800,4410,0.696864,34.05
1557981080100,2509,0.66368,33.73
1557981110100,2266,0.713456,33.72
1557981290600,2747,0.630496,33.59
1557981320700,2660,0.696864,33.6
1557981350800,2730,0.8296,33.63
1557981380900,2700,0.696864,33.65
1557981411000,2740,0.680272,33.65
1557981471100,2912,0.696864,33.65
1557981741900,2509,0.647088,33.69
1557981802100,2577,0.680272,33.73
1557982223200,2450,0.74664,33.75
1557982283300,2518,0.680272,33.72
1557982343500,2733,0.713456,33.65
1557982584200,2853,0.680272,33.61
1557982975200,4204,0.779824,33.54
1557983185800,4305,0.74664,33.69
1557983215900,4382,0.730048,33.72
1557983306200,4081,0.779824,33.76
1557983847600,5532,0.763232,33.81
1557983998000,5272,0.91256,33.77
1557984058200,5481,0.763232,33.84
1557984118300,5399,0.74664,33.83
1557984178500,5703,0.530944,33.76
1557984298800,4944,0.895968,33.78
1557984599700,4868,0.74664,33.53
1557984689900,5747,0.91256,33.54
1557985351700,2421,0.763232,33.08
1557985411800,2453,0.779824,33.07
1557985712700,2768,0.763232,32.78
1557985953300,3196,0.779824,32.79
1557986615100,3870,0.796416,32.98
1557988480300,8246,0.8296,33.77
1557988570500,8041,0.846192,33.78
1557988660700,7031,0.730048,33.73
1557988751000,4417,1.144848,33.71
1557988811200,4375,0.779824,33.72
1558054562900,2141,0.099552,32.67
1558054743400,3818,0.879376,31.97
1558055525600,357,0.713456,31.43
1558055766300,472,0.696864,31.99
1558056217500,465,0.763232,32.62
1558056337800,611,0.713456,32.79
1558056518300,605,0.696864,32.83
1558056668700,748,0.978928,32.7
1558056819100,800,0.730048,32.66
1558057120000,981,0.696864,32.71
1558058172900,4237,0.779824,32.8
1558058503800,2693,0.763232,32.74
1558059195700,2886,0.680272,32.73
1558059376200,2683,0.730048,32.71
1558060218500,2796,1.128256,32.66
