timestamp,Resistance,Interval,Temperature
1556593070700,3989,0.713456,29.45
1556594755300,417,0.564128,31.98
1556594845600,582,0.547536,31.89
1556595088700,438,0.813008,32.13
1556595119100,508,0.796416,32.14
1556595176500,446,0.978928,32.19
1556595207100,437,0.680272,32.14
1556595236500,617,0.779824,31.95
1556595266500,706,0.730048,31.78
1556595296500,529,0.796416,31.65
1556595327100,550,1.095072,31.49
1556595357100,423,0.4148,31.36
1556595387100,393,0.447984,31.27
1556595417200,410,0.696864,31.15
1556595448300,406,0.945744,31.1
1556595477700,415,0.813008,31.02
1556595507100,443,0.730048,30.85
1556595538300,412,0.796416,30.75
1556595597700,448,0.630496,30.75
1556595627700,2354,0.680272,30.72
1556595657700,3476,0.763232,30.7
1556595687700,3708,0.8296,30.49
1556595718100,4044,0.763232,30.29
1556595748500,4204,0.846192,30.1
1556595778900,4483,0.862784,29.91
1556595808300,4587,0.730048,29.69
1556595838700,4580,0.779824,29.57
1556595868200,5095,0.779824,29.47
1556596079200,4962,0.895968,29.4
1556596109600,5272,0.945744,29.4
1556596140000,5104,0.696864,29.4
1556596891600,8351,0.8296,30.4
1556596922000,8309,0.8296,30.44
1556596952000,6999,0.730048,30.46
1556597343000,7308,0.978928,30.73
1556597372900,8683,0.945744,30.82
1556597402900,5595,0.66368,30.87
1556597463200,3740,0.647088,31.03
1556597493600,5041,0.265472,31.13
1556597523500,6529,0.730048,31.15
1556597554000,3071,0.696864,31.11
1556597612800,5895,0.647088,31.13
1556597643700,3551,0.74664,31.13
1556597703600,3617,0.796416,31.06
1556597764900,3133,0.862784,31.17
1556597793800,2433,0.464576,31.21
1556597824300,1412,0.730048,31.27
1556597853700,1203,0.879376,31.36
1556597884100,1060,0.8296,31.47
1556597944500,1590,1.012112,31.36
1556598004300,3847,0.8296,31.26
1556598035200,871,0.846192,31.34
1556598064700,947,0.779824,31.44
1556598094600,935,0.846192,31.52
1556598184400,916,0.91256,31.75
1556598274600,1381,0.49776,31.89
1556598335500,1630,0.730048,32.06
1556598365400,1809,0.74664,31.94
