,timestamp,Resistance,Interval,Temperature
0,1557976160500,19582,0.929152,28.61
1,1557976250700,98902,0.66368,29.3
2,1557977002800,3665,0.66368,30.18
3,1557977243400,3235,0.862784,31.27
4,1557977333700,2706,0.547536,32.07
5,1557977363800,2754,0.66368,32.28
6,1557977604400,1438,0.895968,32.62
7,1557977634500,2462,0.199104,32.36
8,1557978326400,3091,0.730048,31.99
9,1557978446700,3481,0.713456,32.08
10,1557978717500,2923,0.713456,32.06
11,1557978958100,1550,0.91256,33.25
12,1557979018300,754,0.24888,33.28
13,1557979078400,472,0.16592,33.07
14,1557979198800,493,0.74664,32.47
15,1557979258900,575,0.680272,32.32
16,1557979319100,585,0.613904,32.22
17,1557979439400,805,0.696864,32.16
18,1557979559800,1276,0.481168,32.61
19,1557979830500,1413,0.713456,33.05
20,1557979860600,1351,0.630496,33.03
21,1557980041000,2195,0.713456,33.22
22,1557980311800,2321,0.779824,33.37
23,1557980702900,1505,0.696864,33.31
24,1557980732900,1480,0.763232,33.32
25,1557980913400,1878,0.796416,32.96
26,1557981033800,1919,0.8296,32.89
27,1557981093900,1886,0.763232,32.85
28,1557981214300,1824,0.8296,33.54
29,1557981575200,1923,0.696864,32.92
30,1557981665500,1911,0.696864,32.81
31,1557982477700,1931,0.680272,32.94
32,1557982628100,1929,0.730048,32.91
33,1557983289900,2416,0.730048,32.98
34,1557983650900,1373,0.16592,33.19
35,1557983711100,1222,0.398208,33.52
36,1557983891600,1682,0.613904,32.94
37,1557983921700,1528,0.564128,32.74
38,1557983951700,1760,0.597312,32.66
39,1557984162300,1868,0.713456,32.61
40,1557984433100,1799,0.74664,32.88
41,1557985305400,1651,0.763232,32.87
42,1557985516000,1597,0.66368,32.9
43,1557985816700,1632,0.763232,33.14
44,1557985907000,1515,0.696864,33.29
45,1557986779400,1265,1.41032,33.01
46,1557987050200,1348,0.431392,33.19
47,1557987110300,1339,0.91256,33.11
48,1557987260700,1345,0.713456,33.14
49,1557987531500,1343,0.879376,33.23
50,1557987651800,1396,0.763232,33.14
51,1557987922500,1324,0.779824,33.31
52,1557988223400,1100,1.095072,33.72
53,1557988373800,956,0.91256,33.92
54,1557988494100,760,0.49776,33.79
55,1557991291900,2789,0.879376,29.2
56,1557991863600,704,0.862784,30.9
57,1557992525400,340330,0.530944,30.41
58,1557992555600,340330,0.282064,30.44
59,1557992675800,2065,0.33184,30.87
60,1557992705900,1778,0.630496,31.06
61,1557992856300,433,0.4148,31.64
62,1557993006700,428,0.74664,31.66
63,1557993367700,340330,0.680272,32.97
64,1557993668000,340330,0.8296,32.35
65,1557993788300,18692,0.74664,32.27
66,1557994239700,11840,0.779824,30.85
67,1557994660700,10221,0.763232,29.86
68,1557994931400,340330,0.514352,30.4
69,1557995593200,1965,0.779824,31.11
70,1557995954200,1659,0.862784,32.51
71,1557996465600,8082,0.862784,33.52
72,1557997939600,6198,0.796416,34.2
73,1557998601400,3887,0.713456,34.09
74,1557998812000,3571,0.613904,33.93
75,1557998872200,4868,0.696864,33.95
76,1557999142900,2968,0.895968,33.45
77,1557999443700,2034,0.713456,33.37
78,1558000496600,3681,0.846192,33.57
79,1558000767300,2531,0.730048,33.69
80,1558000977900,2287,0.680272,33.75
81,1558001008000,2031,0.74664,33.73
82,1558001128300,1323,0.713456,33.73
83,1558001489300,6460,0.680272,33.91
84,1558001519400,3989,0.929152,33.88
85,1558002451900,2153,0.730048,33.98
86,1558002512100,2282,0.779824,33.99
87,1558003053600,1915,0.713456,33.79
88,1558003625100,1767,0.613904,34.12
89,1558003805600,524,0.680272,34.08
90,1558004888600,985,0.813008,32.75
91,1558005339800,1343,0.530944,33.05
92,1558005460100,919,0.796416,33.07
93,1558005851200,2018,0.846192,33.32
94,1558006723600,916,1.2444,33.39
95,1558006843900,956,0.8296,33.25
96,1558007265100,1388,0.730048,33.61
97,1558007295100,1391,0.846192,33.63
98,1558007355700,1373,0.315248,33.6
99,1558007445600,1283,0.74664,33.54
100,1558007505700,1142,0.696864,33.54
101,1558008047200,1286,0.813008,33.74
102,1558008107400,1696,0.99552,33.78
103,1558008287900,1866,0.8296,33.82
104,1558008829300,1015,0.613904,34.43
105,1558009250500,1356,0.763232,34.04
106,1558009340700,1052,0.713456,34.11
107,1558009400900,759,0.647088,34.02
108,1558009521300,1029,0.796416,33.87
109,1558009731800,340330,0.862784,33.99
110,1558010363500,4271,0.8296,34.3
111,1558010814700,1533,0.813008,34.37
112,1558011055400,1748,0.8296,34.43
113,1558062498200,575,0.696864,30.48
114,1558062601900,615,0.613904,31.84
115,1558062648800,587,0.630496,32.44
116,1558062678700,606,0.647088,32.64
117,1558062739300,610,0.564128,32.99
118,1558062769300,638,0.647088,33.13
119,1558062829400,514,0.647088,33.4
