,timestamp,Resistance,Interval,Temperature
0,1557968822600,362,0.315248,32.05
1,1557968882800,254,0.74664,32.24
2,1557968943000,210,0.613904,32.6
3,1557969063300,202,0.597312,32.57
4,1557969875500,114,0.74664,32.84
5,1557970657600,139,0.630496,33.29
6,1557971048700,156,0.74664,33.76
7,1557971379600,171,0.66368,33.92
8,1557971499900,172,0.514352,33.99
9,1557971620300,173,0.630496,33.96
10,1557971860900,184,0.630496,33.89
11,1557971981200,193,0.74664,33.96
12,1557972252000,180,0.613904,33.95
13,1557972733300,195,0.66368,33.53
14,1557972793500,202,0.730048,33.44
15,1557973094300,215,0.696864,33.4
16,1557973786200,395,0.74664,33.51
17,1557974598400,127,0.66368,33.71
18,1557974748800,109,0.713456,33.19
19,1557975109800,96,0.298656,32.4
20,1557975350400,120,0.730048,32.6
21,1557975922000,163,0.796416,33.22
22,1557976914800,206,0.116144,33.16
23,1557977005000,212,0.763232,33.08
24,1557977095200,228,0.91256,33.05
25,1557977185400,211,0.547536,33.01
26,1557977305800,223,0.630496,33.22
27,1557977396000,213,0.58072,33.33
28,1557977546400,167,0.696864,33.55
29,1557977666700,160,0.597312,33.7
30,1557977817100,151,0.763232,33.69
31,1557978027700,179,0.763232,33.64
32,1557987836100,213,0.647088,32.86
33,1557988167000,215,0.74664,33.44
34,1557989340200,102,0.813008,33.42
35,1557991716700,113,0.796416,33.62
36,1557992047600,107,0.74664,33.63
37,1557993371200,110,0.481168,32.95
38,1557995055800,103,0.713456,33.33
39,1557995356600,110,0.713456,32.77
40,1557995717600,103,0.862784,33.11
41,1557996710300,96,0.647088,32.6
42,1557996740400,92,0.613904,32.54
43,1557997041200,99,0.796416,32.15
44,1557997071300,95,0.8296,32.15
45,1557998244500,95,0.315248,31.51
46,1558000741300,92,0.613904,31.75
47,1558001222600,82,0.630496,31.36
48,1558001252700,85,0.398208,31.22
49,1558003118500,65,0.74664,32.94
50,1558004622600,79,0.813008,32.97
51,1558005284400,81,0.66368,32.74
52,1558056273400,820,0.680272,32.15
53,1558057296200,299,0.680272,33.44
54,1558060966200,1452,0.730048,32.66
55,1558061357300,878,0.680272,33.01
56,1558061958900,391,0.464576,32.73
57,1558062771100,358,0.4148,32.65
58,1558062891500,317,0.530944,32.47
59,1558062981700,179,0.895968,32.66
60,1558063132100,157,0.630496,32.58
61,1558063312600,136,0.630496,32.17
62,1558063824000,132,0.630496,33.05
