,timestamp,Resistance,Interval,Temperature
0,1557973862100,286,0.862784,34.57
1,1557974403500,286,0.895968,35.04
2,1557974463600,253,0.8296,34.88
3,1557974493700,253,0.962336,34.85
4,1557974975000,450,1.277584,31.58
5,1557975576700,605,0.813008,30.74
6,1557976088100,1040,1.061888,30.05
7,1557976178300,1099,0.696864,30.2
8,1557976268600,1166,0.978928,30.18
9,1557978043400,2368,0.99552,29.33
10,1557978163700,2564,1.07848,29.35
11,1557978554800,1985,0.547536,29.82
12,1557979066200,1830,0.680272,30.37
13,1557979367000,1972,0.74664,30.82
14,1557979457200,2016,0.813008,30.98
15,1557980179300,1331,0.846192,32.14
16,1557980600300,1455,0.763232,31.1
17,1557980991400,957,0.813008,31.89
18,1557981141800,991,0.796416,32.31
19,1557983849400,1900,1.012112,34.62
20,1557984842100,2047,0.962336,34.5
21,1557986617200,1909,0.929152,33.63
22,1557986647300,1892,0.929152,33.66
23,1557987640000,3423,0.8296,33.16
24,1557988181500,3757,0.647088,32.96
25,1557988211600,3390,1.095072,32.98
26,1557989204300,2583,0.879376,33.56
27,1557989505100,1488,0.713456,33.61
28,1557990046600,1634,0.730048,33.26
29,1557990377500,1983,0.8296,33.13
30,1557990648200,1784,0.895968,32.65
31,1557990708400,1946,0.879376,32.58
32,1557992272700,1160,0.763232,32.43
33,1557992904400,1455,0.91256,33.18
34,1557993325500,1584,0.481168,33.44
35,1557993415800,1605,0.962336,33.36
36,1557994558900,4120,0.895968,33.22
37,1557994739400,3864,1.111664,33.04
38,1557995190600,2965,1.061888,33.62
39,1557995732100,2663,1.095072,34.56
40,1557995972700,1161,0.431392,33.97
41,1557996363800,1840,0.49776,33.45
42,1557996393900,1315,1.144848,33.4
43,1557996484100,1377,0.630496,33.27
44,1557996694700,975,0.846192,33.07
45,1557996815000,884,0.862784,33.29
46,1557997206100,965,0.879376,32.16
47,1557997807700,2750,0.49776,31.72
48,1558007523100,340330,0.365024,32.49
49,1558007553200,340330,0.813008,32.51
50,1558007914200,340330,0.298656,32.67
51,1558007944300,340330,0.66368,32.68
52,1558008124800,340330,0.66368,32.95
53,1558008215000,340330,0.91256,33.03
54,1558008335300,340330,0.033184,33.09
55,1558008455700,340330,0.116144,33.11
56,1558008906900,340330,0.613904,32.95
57,1558009358100,340330,0.564128,32.86
58,1558009889800,340330,0.447984,31.89
59,1558010080200,340330,0.647088,31.19
60,1558015555200,1280,0.846192,33.95
61,1558016487800,4927,0.630496,33.97
62,1558016818700,1776,0.895968,34.14
63,1558018683800,1269,0.680272,31.08
64,1558019646400,294,0.846192,32.37
65,1558023647300,5206,0.978928,33.54
66,1558024339200,1987,0.398208,33.32
67,1558050243200,283,0.597312,32.93
68,1558050303400,254,0.066368,32.92
69,1558050363500,234,0.630496,32.6
70,1558050574100,387,0.464576,31.96
71,1558050634300,327,0.149328,32.18
72,1558051326200,315,1.061888,33.59
73,1558052710000,400,0.962336,35.5
74,1558052770100,362,0.945744,35.68
75,1558052890500,310,0.962336,35.82
76,1558053251400,300,1.028704,35.63
77,1558053401800,299,1.012112,35.63
78,1558053431900,280,0.99552,35.63
79,1558053582300,267,1.012112,35.59
80,1558053913200,223,0.49776,35.35
81,1558053973500,213,0.796416,34.83
82,1558099938700,5681,0.116144,28.98
83,1558099968800,5360,0.680272,29.35
84,1558100239600,4231,1.32736,31.82
85,1558100269700,3762,0.796416,31.93
86,1558101112000,226,0.74664,33.92
87,1558104090600,338,0.713456,34.43
88,1558104301200,458,0.879376,34.49
89,1558104602000,494,0.796416,34.79
90,1558105233700,454,0.8296,34.96
91,1558105624800,528,0.846192,34.92
92,1558105684900,461,0.779824,34.92
93,1558105775200,415,0.547536,35.06
94,1558106286600,693,0.8296,35.54
95,1558106707700,294,0.232288,34.96
96,1558107880900,529,0.779824,33.1
97,1558107941100,492,0.680272,32.79
98,1558168977400,501,0.813008,31.18
99,1558169157900,447,0.348432,30.77
100,1558170211000,530,0.895968,30.48
101,1558170361400,571,1.095072,30.4
102,1558170511800,633,1.095072,30.4
103,1558171203700,282,0.696864,29.71
104,1558171534600,351,0.24888,31.36
105,1558172015900,325,0.796416,32.04
106,1558173008600,330,0.713456,32.08
107,1558173219200,378,0.91256,32.1
108,1558174633000,198,0.730048,33.38
109,1558175655800,249,0.796416,33.7
110,1558176227400,292,0.779824,33.33
111,1558176257500,270,0.24888,33.42
112,1558176438000,286,0.945744,33.74
113,1558176498200,265,0.696864,33.81
114,1558176588400,297,0.862784,33.85
115,1558176829100,284,0.813008,34.03
116,1558176919300,316,0.8296,34.03
117,1558176979500,304,0.099552,34.06
118,1558177099800,343,0.813008,33.99
119,1558177160000,291,0.796416,33.99
120,1558177701500,268,0.763232,34.03
121,1558177731500,253,0.696864,34.01
122,1558177821800,252,0.862784,34.01
123,1558178032400,422,0.796416,33.9
124,1558178784400,356,0.8296,33.47
125,1558178995000,470,0.713456,32.63
126,1558179115300,559,0.879376,32.26
127,1558180258400,914,0.813008,33.58
128,1558180378700,605,1.045296,33.47
129,1558180438900,673,0.862784,33.36
130,1558180589300,609,0.779824,33.34
131,1558180619400,614,0.796416,33.32
132,1558181612100,513,0.8296,33.02
133,1558182003200,493,0.846192,32.98
134,1558182063300,480,0.8296,32.96
135,1558182334100,534,0.713456,32.83
136,1558182665000,610,0.91256,32.3
137,1558183056000,528,0.846192,32.85
138,1558183116200,519,0.8296,32.9
139,1558183146300,503,0.895968,32.92
140,1558183326800,469,1.2444,33.05
141,1558183507300,458,0.74664,33.04
142,1558183657700,457,1.028704,33.09
143,1558186293200,340330,1.095072,29.29
144,1558186955000,340330,1.012112,30.63
145,1558189512000,340330,0.895968,32.63
146,1558190143700,340330,1.061888,32.73
147,1558191347000,340330,1.045296,32.85
148,1558191497400,340330,0.315248,32.84
149,1558191708000,340330,1.128256,32.98
150,1558192189300,340330,1.028704,33.14
151,1558194144600,340330,0.16592,33.14
152,1558196761900,340330,0.696864,32.87
153,1558197754500,340330,0.99552,32.54
154,1558198085400,340330,1.2444,32.65
155,1558198536600,340330,1.294176,32.75
156,1558201605000,2771,0.763232,34.43
157,1558201695200,2321,0.846192,34.49
158,1558202778200,477,0.846192,34.38
159,1558204222100,823,0.862784,33.88
160,1558204372500,1038,0.613904,33.86
161,1558204883900,572,0.66368,33.74
162,1558205666000,525,0.8296,34.08
163,1558205726200,545,0.962336,34.08
164,1558206057100,602,0.879376,34.17
165,1558206087200,605,0.978928,34.2
166,1558206177400,604,0.8296,34.28
167,1558206418100,595,0.895968,34.43
168,1558206508400,564,0.846192,34.44
169,1558207260400,437,0.929152,34.52
170,1558208042500,324,0.879376,34.53
171,1558209005100,322,0.779824,34.64
172,1558209757200,422,0.962336,34.58
173,1558210088100,233,0.846192,34.53
174,1558249495300,2016,0.74664,28.81
175,1558249525500,901,0.16592,29.32
176,1558250097000,269,0.464576,33.18
177,1558250467300,470,0.978928,32.29
178,1558250488800,471,0.547536,32.13
179,1558250518200,471,0.713456,31.98
180,1558250548800,500,0.49776,31.93
181,1558250578800,519,0.879376,31.89
182,1558250610000,550,0.730048,31.86
183,1558250638900,605,0.879376,31.81
184,1558250669400,1206,0.4148,31.82
185,1558250759400,826,0.680272,31.86
186,1558250850000,689,0.8296,31.93
187,1558250910100,954,0.796416,31.88
188,1558250982000,921,0.763232,31.9
189,1558251000000,1114,0.862784,32.02
190,1558251040800,1179,0.779824,32.05
191,1558251061300,968,0.564128,32.16
192,1558251090600,963,0.779824,32.17
193,1558251121200,989,0.978928,32.21
194,1558251150600,3376,0.945744,32.21
195,1558251180600,1919,0.348432,32.2
196,1558251211200,1529,0.945744,32.17
197,1558251240600,1826,0.962336,32.23
198,1558251300700,1649,0.398208,32.24
199,1558251631200,2107,0.4148,32.57
200,1558252443400,2121,0.8296,33.56
201,1558252924700,1850,0.846192,33.59
202,1558253255600,2996,0.945744,33.56
203,1558253917400,4019,1.360544,33.2
204,1558254428800,4120,0.846192,32.48
205,1558256293900,5330,0.547536,33.18
