,timestamp,Resistance,Interval,Temperature
0,1557970397700,273,0.763232,28.73
1,1557970457900,230,0.265472,29.39
2,1557971149800,210,0.464576,31.85
3,1557971931900,218,0.91256,30.84
4,1557972774200,177,0.846192,30.77
5,1557973315700,306,1.128256,30.76
6,1557973436000,335,0.713456,30.59
7,1557973586400,371,0.895968,30.39
8,1557974097800,297,0.8296,30.94
9,1557975451500,450,0.945744,32.54
10,1557976384000,595,0.66368,32.45
11,1557977406800,673,0.796416,32.77
12,1557977436900,678,0.929152,32.77
13,1557977497100,680,0.763232,32.74
14,1557978279200,707,0.74664,33.31
15,1557978730400,759,1.07848,32.76
16,1557979241800,764,0.74664,33.19
17,1557982701500,1068,0.962336,31.33
18,1557982851900,1520,0.74664,31.74
19,1557983904800,4641,0.945744,32.51
20,1557984085300,3796,0.879376,32.96
21,1557984777200,2338,1.045296,33.67
22,1557984927600,1592,1.012112,33.61
23,1557985439000,228,0.66368,33.55
24,1557985619500,285,0.630496,32.38
25,1557986221100,201,0.647088,30.14
26,1557986823000,237,0.481168,28.95
27,1557987244200,206,0.116144,29.07
28,1557987274300,201,0.597312,29.06
29,1557987424700,187,0.647088,29.19
30,1557987575100,230,0.547536,28.94
31,1557987875900,233,0.99552,28.56
32,1557988026300,202,0.447984,28.42
33,1557988086500,242,0.447984,28.51
34,1557988176700,111,0.099552,27.71
35,1557988357200,108,0.149328,27.7
36,1557989380200,110,0.116144,27.6
37,1557989650900,89,0.49776,27.69
38,1557989681000,96,0.464576,27.66
39,1557990372900,119,0.696864,28.37
40,1557990673700,120,0.763232,29.64
41,1557990854200,128,0.647088,29.8
42,1557990884300,131,0.713456,30.04
43,1557990914400,128,0.58072,30.24
44,1557991455800,163,0.58072,30.22
45,1557992027400,266,0.978928,30.24
46,1557992388400,304,1.194624,30.5
47,1557992538800,300,1.310768,30.36
48,1557992779400,351,0.962336,30.35
49,1557993681900,340330,0.199104,31.3
50,1557998285000,2110,0.862784,32.17
51,1557999127200,1817,0.99552,34.28
52,1557999428100,1730,1.095072,34.12
53,1557999458100,1719,0.929152,34.12
54,1558000751700,766,0.66368,32.84
55,1558000962300,705,0.813008,32.71
56,1558001443600,290,0.597312,32.55
57,1558002105400,113,0.8296,32.38
58,1558002767200,147,0.779824,32.35
59,1558010769400,164,0.862784,33.23
60,1558010919800,187,0.696864,33.48
61,1558011070200,224,0.796416,33.68
62,1558011912500,240,0.713456,34.0
63,1558012213300,243,0.895968,34.16
64,1558012604400,247,0.796416,34.39
65,1558012754800,279,0.730048,34.45
66,1558013236100,250,0.8296,34.54
67,1558013266200,262,1.028704,34.53
68,1558013416600,242,0.895968,34.48
69,1558013597100,212,0.862784,34.43
70,1558013627200,227,0.929152,34.43
71,1558014078400,223,0.66368,34.48
72,1558014589800,261,1.028704,34.62
73,1558014619900,236,0.895968,34.62
74,1558015041000,240,0.8296,34.51
75,1558015221500,223,0.846192,34.57
76,1558054870100,442,0.730048,29.68
77,1558054930300,398,0.796416,30.18
78,1558055231100,351,0.846192,31.11
79,1558055923000,163,0.779824,29.86
80,1558056193700,165,0.813008,29.72
81,1558056284000,196,0.796416,29.56
82,1558056675000,211,0.8296,29.24
83,1558056795400,210,0.730048,29.14
84,1558056855500,214,0.680272,29.05
85,1558057036000,233,0.879376,28.88
86,1558057096200,256,0.796416,28.9
87,1558057547400,270,1.626016,28.63
88,1558057878300,239,0.862784,29.35
89,1558058600300,224,0.597312,29.89
90,1558058630400,226,0.613904,29.86
91,1558058720600,232,0.813008,29.68
92,1558058750700,241,1.045296,29.71
93,1558059562900,409,0.8296,30.61
94,1558059833600,457,0.8296,30.92
95,1558059923900,481,0.66368,31.06
96,1558059954000,484,0.895968,31.08
97,1558060104400,531,0.962336,31.2
98,1558060525500,590,1.128256,31.86
99,1558061548300,699,0.696864,32.98
100,1558061608500,697,1.16144,32.98
101,1558061698700,700,0.962336,33.04
102,1558061849100,322,0.597312,32.85
103,1558062149900,332,0.796416,32.1
