Timestamp,Resistance,Interval,Temperature,OldTimestamp
2019-05-10 10:13:24.100,362,0.945744,34.39,1557483204100
2019-05-10 10:14:54.400,365,1.061888,34.5,1557483294400
2019-05-10 10:18:24.900,345,0.696864,34.62,1557483504900
2019-05-10 10:19:25.100,342,0.8296,34.64,1557483565100
2019-05-10 10:24:56.000,408,0.08296,34.09,1557483896000
2019-05-10 10:25:56.200,461,0.846192,32.94,1557483956200
2019-05-10 10:26:56.300,442,0.381616,32.0,1557484016300
2019-05-10 10:27:26.400,380,0.547536,31.59,1557484046400
2019-05-10 10:27:56.500,361,0.58072,31.26,1557484076500
2019-05-10 10:12:03.700,4475,0.597312,32.85,1557483123700
2019-05-10 10:13:03.900,340330,0.597312,32.99,1557483183900
2019-05-10 10:15:04.200,9039,0.862784,33.21,1557483304200
2019-05-10 10:16:04.400,340330,0.58072,33.25,1557483364400
2019-05-10 10:17:54.900,13075,0.846192,34.57,1557483474900
2019-05-10 10:18:04.700,13124,0.846192,33.39,1557483484700
2019-05-10 10:18:34.800,10441,0.846192,33.4,1557483514800
2019-05-10 10:22:35.400,14814,0.613904,33.51,1557483755400
2019-05-10 10:23:05.500,24283,0.813008,33.59,1557483785500
2019-05-10 10:25:05.800,19277,0.365024,33.69,1557483905800
2019-05-10 10:25:35.900,15125,0.796416,33.71,1557483935900
2019-05-10 10:26:06.000,12212,0.713456,33.73,1557483966000
2019-05-10 10:27:06.200,11118,0.680272,33.79,1557484026200
2019-05-10 10:27:36.300,10130,0.630496,33.84,1557484056300
2019-05-10 10:29:06.500,10976,0.796416,33.97,1557484146500
2019-05-10 10:29:26.800,11487,0.846192,30.68,1557484166800
2019-05-10 10:30:36.700,12128,0.763232,34.0,1557484236700
2019-05-10 10:31:36.900,340330,0.91256,34.0,1557484296900
2019-05-10 10:33:57.500,14574,0.813008,28.71,1557484437500
2019-05-10 10:34:07.300,13786,0.713456,33.81,1557484447300
2019-05-10 10:35:07.500,17367,1.49328,33.71,1557484507500
2019-05-10 10:38:08.000,18692,1.012112,33.6,1557484688000
2019-05-10 10:39:28.400,40373,0.74664,31.27,1557484768400
2019-05-10 10:40:08.300,40795,0.730048,33.49,1557484808300
2019-05-10 10:32:57.300,388,0.846192,28.51,1557484377300
2019-05-10 10:41:38.500,908,0.779824,33.31,1557484898500
2019-05-10 10:42:08.700,638,0.680272,33.16,1557484928700
2019-05-10 10:42:28.900,678,0.779824,32.11,1557484948900
2019-05-10 10:44:29.200,613,0.862784,32.47,1557485069200
2019-05-10 10:44:59.300,598,0.730048,32.55,1557485099300
2019-05-10 10:47:09.400,481,0.763232,33.14,1557485229400
2019-05-10 10:50:00.100,526,0.862784,33.2,1557485400100
2019-05-10 10:50:09.900,499,0.8296,33.38,1557485409900
2019-05-10 10:52:00.400,792,0.862784,33.12,1557485520400
2019-05-10 10:52:30.500,1022,0.779824,33.08,1557485550500
2019-05-10 10:53:00.600,1161,0.862784,33.08,1557485580600
2019-05-10 10:53:10.400,964,0.730048,33.6,1557485590400
2019-05-10 10:55:40.800,647,1.16144,33.91,1557485740800
2019-05-10 10:43:59.200,14693,0.298656,32.4,1557485039200
2019-05-10 10:44:39.000,11921,1.07848,33.12,1557485079000
2019-05-10 10:45:09.100,9502,1.310768,33.15,1557485109100
2019-05-10 10:49:09.800,5311,0.895968,33.25,1557485349800
2019-05-10 10:50:40.000,6211,0.813008,33.43,1557485440000
2019-05-10 10:51:40.200,7533,0.763232,33.51,1557485500200
2019-05-10 10:56:10.900,5450,0.8296,33.89,1557485770900
2019-05-10 10:57:01.300,3796,0.879376,33.37,1557485821300
2019-05-10 10:58:41.300,4688,0.74664,33.96,1557485921300
2019-05-10 11:01:41.800,3675,0.365024,34.04,1557486101800
2019-05-10 11:02:42.000,3079,0.945744,34.12,1557486162000
2019-05-10 11:04:12.300,3506,0.862784,34.15,1557486252300
2019-05-10 11:06:12.600,3466,0.962336,34.24,1557486372600
2019-05-10 11:07:12.700,3702,0.696864,34.3,1557486432700
2019-05-10 11:08:12.900,3316,0.8296,34.33,1557486492900
2019-05-10 11:09:43.100,3063,0.315248,34.32,1557486583100
2019-05-10 11:10:13.200,3071,1.144848,34.32,1557486613200
2019-05-10 11:10:33.500,3067,0.846192,33.45,1557486633500
2019-05-10 11:11:03.600,3039,0.647088,33.46,1557486663600
2019-05-10 11:01:32.000,671,0.929152,33.51,1557486092000
2019-05-10 11:06:32.800,760,0.647088,33.51,1557486392800
2019-05-10 11:08:33.100,906,0.24888,33.44,1557486513100
2019-05-10 11:11:33.600,380,0.796416,33.14,1557486693600
2019-05-10 11:12:03.700,383,0.24888,33.07,1557486723700
2019-05-10 11:14:34.100,396,0.4148,33.02,1557486874100
2019-05-10 11:17:34.600,1099,0.58072,32.74,1557487054600
2019-05-10 11:23:35.600,1130,0.713456,32.52,1557487415600
2019-05-10 11:24:05.700,1040,1.045296,32.48,1557487445700
2019-05-10 11:25:35.900,2185,0.597312,32.4,1557487535900
2019-05-10 11:27:06.200,1698,0.530944,32.33,1557487626200
2019-05-10 11:28:06.300,1642,0.099552,32.32,1557487686300
2019-05-10 11:28:46.200,1127,0.713456,34.64,1557487726200
2019-05-10 11:12:43.600,2919,0.962336,34.29,1557486763600
2019-05-10 11:13:34.000,2889,0.149328,33.11,1557486814000
2019-05-10 11:15:14.000,2775,0.862784,34.48,1557486914000
2019-05-10 11:15:44.100,2775,0.74664,34.52,1557486944100
2019-05-10 11:16:34.500,2871,0.398208,32.71,1557486994500
2019-05-10 11:18:44.600,2853,0.730048,34.63,1557487124600
2019-05-10 11:19:14.700,2817,0.713456,34.65,1557487154700
2019-05-10 11:23:45.400,2676,0.58072,34.54,1557487425400
2019-05-10 11:39:48.100,8570,0.99552,33.17,1557488388100
2019-05-10 11:43:38.900,4031,0.282064,29.84,1557488618900
2019-05-10 11:45:19.000,2690,0.08296,33.58,1557488719000
2019-05-10 12:21:55.400,363,0.862784,33.79,1557490915400
2019-05-10 12:24:55.900,330,0.879376,34.21,1557491095900
2019-05-10 12:36:57.900,491,0.66368,32.18,1557491817900
2019-05-10 12:44:59.200,1074,0.730048,31.88,1557492299200
2019-05-10 13:05:02.500,541,0.879376,33.89,1557493502500
2019-05-10 13:37:37.800,1856,1.07848,35.3,1557495457800
2019-05-10 13:39:38.100,1931,0.8296,35.11,1557495578100
2019-05-10 13:43:08.700,347,0.763232,34.87,1557495788700
2019-05-10 13:48:39.600,535,1.128256,34.36,1557496119600
2019-05-10 13:49:09.700,500,0.74664,34.33,1557496149700
2019-05-10 13:58:11.200,405,0.779824,34.66,1557496691200
2019-05-10 13:59:41.400,343,0.763232,34.65,1557496781400
2019-05-10 14:01:41.700,611,0.779824,34.73,1557496901700
2019-05-10 14:11:43.400,809,0.879376,32.7,1557497503400
2019-05-10 11:29:36.600,1297,0.879376,32.21,1557487776600
2019-05-10 11:32:16.900,1978,0.779824,33.85,1557487936900
2019-05-10 11:33:47.200,682,0.8296,33.49,1557488027200
2019-05-10 11:34:47.300,837,0.730048,33.24,1557488087300
2019-05-10 11:38:17.900,1109,0.696864,32.97,1557488297900
2019-05-10 11:38:48.000,804,0.647088,33.02,1557488328000
2019-05-10 11:40:08.300,648,0.630496,29.65,1557488408300
2019-05-10 11:42:38.700,661,1.028704,30.42,1557488558700
2019-05-10 11:44:49.000,740,0.597312,33.57,1557488689000
2019-05-10 11:49:49.800,340330,0.530944,33.86,1557488989800
2019-05-10 11:50:14.900,340330,0.481168,29.8,1557489014900
2019-05-11 03:26:47.900,7291,0.630496,31.68,1557545207900
2019-05-11 03:56:23.000,2103,0.730048,31.62,1557546983000
2019-05-11 04:04:24.300,2385,0.8296,32.73,1557547464300
2019-05-11 04:19:26.800,340330,0.647088,32.73,1557548366800
2019-05-11 04:20:57.000,12562,0.763232,32.72,1557548457000
2019-05-11 04:23:57.500,3864,0.846192,32.49,1557548637500
2019-05-11 04:35:59.500,264,0.464576,34.22,1557549359500
2019-05-11 04:52:02.100,1728,0.846192,33.58,1557550322100
2019-05-11 04:57:02.900,901,0.779824,34.81,1557550622900
2019-05-11 04:58:03.100,646,0.49776,34.75,1557550683100
2019-05-11 05:03:03.900,146,0.813008,32.55,1557550983900
2019-05-11 05:03:34.000,149,0.680272,32.67,1557551014000
2019-05-11 05:06:04.400,229,0.514352,33.07,1557551164400
2019-05-11 05:08:34.800,194,0.730048,33.25,1557551314800
2019-05-11 05:16:36.100,320,0.613904,33.07,1557551796100
2019-05-11 05:17:06.200,250,0.713456,33.15,1557551826200
2019-05-11 05:25:37.600,270,1.144848,33.25,1557552337600
2019-05-11 05:36:09.300,809,0.929152,33.49,1557552969300
2019-05-11 05:37:09.500,611,0.74664,33.54,1557553029500
2019-05-11 05:44:40.700,2518,0.381616,33.57,1557553480700
2019-05-11 05:47:41.200,2357,0.813008,33.8,1557553661200
2019-05-11 05:58:12.900,1026,0.796416,35.03,1557554292900
2019-05-11 06:00:43.300,807,0.862784,35.33,1557554443300
2019-05-11 06:06:14.200,626,0.763232,35.61,1557554774200
2019-05-11 06:11:45.100,305,0.962336,35.78,1557555105100
2019-05-11 06:12:15.200,306,1.012112,35.77,1557555135200
2019-05-11 06:41:19.900,212,0.74664,33.99,1557556879900
2019-05-11 06:42:50.100,226,0.8296,33.94,1557556970100
2019-05-11 06:43:50.300,210,0.613904,34.0,1557557030300
2019-05-11 07:10:54.700,1366,0.763232,34.21,1557558654700
2019-05-11 07:14:25.300,1341,0.647088,34.16,1557558865300
2019-05-11 07:19:56.200,898,0.647088,34.21,1557559196200
2019-05-11 07:21:26.400,751,0.597312,34.28,1557559286400
2019-05-11 07:24:26.900,783,0.696864,34.3,1557559466900
2019-05-11 07:25:27.100,691,0.398208,34.09,1557559527100
2019-05-11 07:36:28.900,340330,0.74664,34.18,1557560188900
2019-05-11 07:44:30.200,4271,0.431392,34.03,1557560670200
2019-05-11 07:51:01.300,1511,0.713456,33.91,1557561061300
2019-05-11 07:53:01.600,1324,0.680272,34.03,1557561181600
2019-05-11 07:55:01.900,1517,0.66368,34.03,1557561301900
2019-05-11 07:58:32.500,1458,0.49776,34.05,1557561512500
2019-05-11 08:38:39.400,189,0.58072,31.03,1557563919400
2019-05-11 08:52:41.700,309,0.74664,31.39,1557564761700
2019-05-11 09:02:43.300,360,0.613904,32.05,1557565363300
2019-05-11 09:06:44.000,431,0.630496,32.21,1557565604000
2019-05-11 09:11:14.700,434,0.696864,32.07,1557565874700
2019-05-11 09:12:14.900,419,0.779824,32.09,1557565934900
2019-05-11 09:17:15.700,391,0.680272,31.89,1557566235700
2019-05-11 09:23:16.700,1070,0.696864,32.27,1557566596700
2019-05-11 09:28:17.500,1678,0.763232,32.12,1557566897500
2019-05-11 09:28:47.600,1323,0.763232,32.24,1557566927600
2019-05-11 09:37:19.000,1407,0.696864,31.94,1557567439000
2019-05-11 09:38:49.200,1366,0.763232,31.88,1557567529200
2019-05-11 09:43:50.000,2549,0.74664,31.91,1557567830000
2019-05-11 09:53:21.600,1027,0.647088,29.56,1557568401600
2019-05-11 09:55:52.000,1763,0.779824,29.26,1557568552000
2019-05-11 09:56:22.100,1298,0.315248,29.42,1557568582100
2019-05-11 10:03:53.300,988,0.647088,32.13,1557569033300
2019-05-11 10:22:56.400,543,0.298656,34.12,1557570176400
2019-05-11 10:24:26.700,526,0.696864,34.25,1557570266700
2019-05-11 10:36:58.700,603,0.796416,34.09,1557571018700
2019-05-11 10:48:30.600,395,0.945744,34.14,1557571710600
2019-05-11 10:50:00.800,472,0.763232,34.0,1557571800800
2019-05-11 10:51:31.100,436,0.713456,34.09,1557571891100
2019-05-11 10:52:31.500,387,0.282064,34.07,1557571951500
2019-05-11 10:55:01.900,316,0.66368,34.25,1557572101900
2019-05-11 11:01:33.000,270,0.630496,34.67,1557572493000
2019-05-11 11:06:03.700,437,0.696864,34.59,1557572763700
2019-05-11 11:09:04.200,368,0.796416,34.73,1557572944200
2019-05-11 11:17:35.600,230,0.66368,34.59,1557573455600
2019-05-11 11:21:06.200,229,0.597312,34.56,1557573666200
2019-05-11 11:34:38.400,335,0.779824,34.84,1557574478400
2019-05-11 11:35:08.500,295,1.061888,34.84,1557574508500
2019-05-11 11:36:38.700,338,0.74664,34.78,1557574598700
2019-05-11 11:48:40.700,396,0.680272,34.71,1557575320700
2019-05-11 11:53:44.800,340330,0.298656,35.19,1557575624800
2019-05-11 11:56:44.900,340330,0.315248,36.55,1557575804900
2019-05-11 12:04:46.200,340330,0.597312,38.25,1557576286200
2019-05-11 12:08:16.800,340330,0.813008,38.71,1557576496800
2019-05-12 03:38:19.200,1721,0.8296,32.09,1557632299200
2019-05-12 03:39:49.400,3192,0.530944,32.49,1557632389400
2019-05-12 03:55:52.000,314,0.763232,32.91,1557633352000
2019-05-12 03:57:22.300,335,0.929152,33.03,1557633442300
2019-05-12 04:02:23.100,462,0.66368,33.24,1557633743100
2019-05-12 04:02:53.200,483,0.74664,33.27,1557633773200
2019-05-12 04:20:26.200,302,0.481168,34.67,1557634826200
2019-05-12 04:25:57.100,365,0.530944,33.34,1557635157100
2019-05-12 04:27:57.400,371,0.381616,33.38,1557635277400
2019-05-12 04:52:31.400,298,0.763232,34.92,1557636751400
2019-05-12 04:59:02.500,258,0.879376,35.31,1557637142500
2019-05-12 05:37:38.800,1989,0.647088,33.34,1557639458800
2019-05-12 05:40:39.300,1649,0.713456,33.38,1557639639300
2019-05-12 06:07:43.700,321,0.66368,32.94,1557641263700
2019-05-12 06:19:15.600,1206,0.282064,32.05,1557641955600
2019-05-12 06:22:16.100,340330,0.381616,32.12,1557642136100
2019-05-12 06:30:17.400,2248,0.680272,32.93,1557642617400
2019-05-12 06:48:50.400,574,0.74664,33.85,1557643730400
2019-05-12 07:05:53.200,1446,0.813008,34.44,1557644753200
2019-05-12 07:08:23.600,747,0.613904,34.43,1557644903600
2019-05-12 07:19:55.500,229,0.49776,34.37,1557645595500
2019-05-12 07:24:26.300,571,0.66368,34.25,1557645866300
2019-05-12 07:28:26.900,873,1.111664,34.03,1557646106900
2019-05-12 07:29:27.000,421,0.66368,34.3,1557646167000
2019-05-12 07:32:27.700,364,0.647088,34.04,1557646347700
2019-05-12 07:47:00.100,773,0.763232,34.53,1557647220100
2019-05-12 08:30:07.000,2957,0.713456,33.67,1557649807000
2019-05-12 08:36:08.000,669,0.8296,34.0,1557650168000
2019-05-12 08:44:09.300,421,0.696864,33.91,1557650649300
2019-05-12 08:48:40.000,600,0.514352,33.72,1557650920000
2019-05-12 09:03:42.500,897,0.66368,32.21,1557651822500
2019-05-12 09:17:14.700,410,0.365024,32.38,1557652634700
2019-05-12 09:50:20.100,626,0.862784,31.33,1557654620100
2019-05-12 09:54:20.800,270,0.33184,32.09,1557654860800
2019-05-12 09:56:21.100,184,0.232288,32.42,1557654981100
2019-05-12 10:01:21.900,205,0.813008,32.93,1557655281900
2019-05-12 10:21:55.200,327,0.730048,33.73,1557656515200
2019-05-12 10:25:55.900,330,0.182512,33.71,1557656755900
2019-05-12 10:34:27.300,417,0.547536,33.8,1557657267300
2019-05-12 10:36:57.700,314,0.597312,33.67,1557657417700
2019-05-12 10:42:28.600,207,0.796416,33.74,1557657748600
2019-05-12 10:54:00.500,310,0.713456,34.41,1557658440500
2019-05-12 10:57:31.100,283,0.630496,34.48,1557658651100
2019-05-12 11:21:35.000,3205,0.431392,34.87,1557660095000
2019-05-12 23:43:58.500,2433,0.116144,32.83,1557704638500
2019-05-12 23:57:00.700,527,0.895968,28.81,1557705420700
2019-05-13 00:16:03.800,424,0.779824,32.19,1557706563800
2019-05-13 00:26:35.500,341,0.530944,32.74,1557707195500
2019-05-13 00:47:38.900,713,0.696864,32.89,1557708458900
2019-05-13 00:59:40.900,757,0.846192,33.0,1557709180900
2019-05-13 01:01:11.100,795,0.8296,32.96,1557709271100
2019-05-13 01:01:41.200,846,0.8296,32.94,1557709301200
2019-05-13 01:14:43.400,2442,0.796416,29.72,1557710083400
2019-05-13 01:21:14.400,4970,1.012112,29.89,1557710474400
2019-05-13 01:28:45.600,5113,0.8296,31.2,1557710925600
2019-05-13 01:29:15.700,5059,0.8296,31.25,1557710955700
2019-05-13 01:32:46.300,4902,0.713456,31.38,1557711166300
2019-05-13 01:40:17.500,3481,1.012112,32.2,1557711617500
2019-05-13 01:43:18.000,3071,0.680272,32.49,1557711798000
2019-05-13 01:49:19.000,2757,0.779824,32.84,1557712159000
2019-05-13 01:52:19.500,2338,1.32736,32.94,1557712339500
2019-05-13 01:54:19.800,2217,0.680272,33.0,1557712459800
2019-05-13 02:44:02.600,1153,0.116144,31.42,1557715442600
2019-05-13 02:49:59.200,4505,0.647088,32.09,1557715799200
2019-05-13 02:53:29.800,5440,0.730048,32.24,1557716009800
2019-05-13 03:11:02.700,395,0.74664,33.97,1557717062700
2019-05-13 03:12:02.800,258,0.879376,34.0,1557717122800
2019-05-13 03:14:03.300,225,0.282064,33.82,1557717243300
2019-05-13 03:21:04.300,286,0.813008,32.14,1557717664300
2019-05-13 03:24:04.800,253,0.74664,32.27,1557717844800
2019-05-13 03:27:05.300,274,0.647088,31.67,1557718025300
2019-05-13 03:29:05.600,442,0.879376,31.88,1557718145600
2019-05-13 03:38:07.100,891,0.680272,31.89,1557718687100
2019-05-13 03:57:10.200,1571,0.8296,33.46,1557719830200
2019-05-13 03:58:10.500,1310,0.895968,33.53,1557719890500
2019-05-13 04:10:12.300,294,0.265472,33.07,1557720612300
2019-05-13 04:13:42.900,317,0.713456,32.27,1557720822900
2019-05-13 04:18:43.700,425,0.696864,32.88,1557721123700
2019-05-13 04:19:13.800,440,0.730048,32.55,1557721153800
2019-05-13 04:19:43.900,416,0.4148,32.25,1557721183900
2019-05-13 04:21:44.200,456,0.696864,32.14,1557721304200
2019-05-13 04:22:44.400,436,0.099552,31.81,1557721364400
2019-05-13 04:27:45.200,389,0.630496,32.25,1557721665200
2019-05-13 04:41:17.400,3841,0.846192,32.27,1557722477400
2019-05-13 04:43:47.800,3535,0.696864,32.69,1557722627800
2019-05-13 04:46:48.300,3141,0.66368,33.0,1557722808300
2019-05-13 04:47:18.400,2376,0.846192,33.03,1557722838400
2019-05-13 04:49:48.800,2988,0.779824,32.75,1557722988800
2019-05-13 05:01:20.700,1805,0.978928,32.55,1557723680700
2019-05-13 05:03:21.000,1884,0.66368,32.53,1557723801000
2019-05-13 05:20:23.800,2054,0.813008,32.49,1557724823800
2019-05-13 05:39:26.900,654,0.348432,32.25,1557725966900
2019-05-13 05:44:27.700,340330,0.348432,31.54,1557726267700
2019-05-13 07:54:19.100,340330,0.862784,28.99,1557734059100
2019-05-13 07:55:19.200,340330,1.144848,28.89,1557734119200
2019-05-13 07:56:49.500,340330,0.447984,28.77,1557734209500
2019-05-13 07:59:50.000,340330,0.796416,28.58,1557734390000
2019-05-13 08:06:21.000,340330,0.730048,28.24,1557734781000
2019-05-13 08:08:21.400,340330,0.597312,28.19,1557734901400
2019-05-13 08:10:51.800,340330,0.929152,28.17,1557735051800
2019-05-13 08:21:23.500,340330,0.813008,28.08,1557735683500
2019-05-13 08:31:55.200,340330,0.464576,28.06,1557736315200
2019-05-13 08:33:55.500,340330,0.597312,28.01,1557736435500
2019-05-13 08:43:27.100,340330,0.298656,27.82,1557737007100
2019-05-13 08:57:29.400,340330,0.447984,27.35,1557737849400
2019-05-13 08:57:59.500,340330,0.298656,27.33,1557737879500
2019-05-13 08:59:29.700,340330,0.730048,27.35,1557737969700
2019-05-13 09:05:30.700,340330,0.564128,27.06,1557738330700
2019-05-13 09:24:03.800,340330,0.730048,24.85,1557739443800
2019-05-13 09:27:34.400,340330,0.630496,25.53,1557739654400
2019-05-13 09:28:34.600,340330,0.4148,25.68,1557739714600
2019-05-13 09:34:35.600,340330,0.564128,26.36,1557740075600
2019-05-13 09:42:06.800,140241,0.315248,31.44,1557740526800
2019-05-13 09:42:36.900,84333,0.66368,31.34,1557740556900
2019-05-13 09:44:37.200,80920,0.315248,31.2,1557740677200
2019-05-13 09:47:07.600,29117,0.713456,30.44,1557740827600
2019-05-13 09:47:37.700,8869,0.8296,29.52,1557740857700
2019-05-13 10:00:39.800,24760,0.8296,29.01,1557741639800
2019-05-13 10:06:10.700,79313,0.49776,29.94,1557741970700
2019-05-13 10:17:12.500,18980,0.730048,30.36,1557742632500
2019-05-13 10:17:42.600,14574,0.696864,30.43,1557742662600
2019-05-13 10:20:43.100,17367,0.846192,30.99,1557742843100
2019-05-13 10:23:13.500,21629,0.962336,31.24,1557742993500
2019-05-13 10:45:17.100,7962,0.647088,31.91,1557744317100
2019-05-13 10:56:49.000,32573,1.476688,26.5,1557745009000
2019-05-13 11:09:21.000,16355,0.929152,26.21,1557745761000
2019-05-13 11:15:22.000,13222,1.07848,28.24,1557746122000
2019-05-13 11:18:52.600,3818,0.91256,29.01,1557746332600
2019-05-13 11:32:54.900,18787,0.945744,31.12,1557747174900
2019-05-13 11:33:25.000,14574,0.895968,31.19,1557747205000
2019-05-13 11:34:55.200,9088,0.713456,31.43,1557747295200
2019-05-13 11:38:25.800,5086,0.846192,31.79,1557747505800
2019-05-13 11:39:56.000,9088,0.99552,31.33,1557747596000
2019-05-13 11:40:26.100,8351,0.862784,31.31,1557747626100
2019-05-13 11:42:56.500,2792,0.74664,31.28,1557747776500
2019-05-13 11:43:56.700,2477,0.66368,31.3,1557747836700
2019-05-13 11:45:57.000,2141,1.07848,31.38,1557747957000
2019-05-13 11:49:57.700,1862,0.8296,31.66,1557748197700
2019-05-13 12:16:32.000,1114,0.530944,33.37,1557749792000
2019-05-13 12:18:32.300,839,0.630496,33.45,1557749912300
2019-05-13 12:24:33.300,973,0.895968,33.73,1557750273300
2019-05-13 12:32:04.500,631,0.232288,33.52,1557750724500
2019-05-13 12:32:34.600,602,0.813008,33.49,1557750754600
2019-05-13 13:15:41.700,289,0.132736,33.98,1557753341700
2019-05-13 13:17:11.900,325,0.49776,33.32,1557753431900
2019-05-13 13:22:12.700,435,1.095072,32.07,1557753732700
2019-05-13 13:26:13.400,395,1.128256,31.48,1557753973400
2019-05-13 13:33:14.500,491,0.66368,31.97,1557754394500
2019-05-13 13:36:45.100,431,0.730048,32.8,1557754605100
2019-05-13 13:37:15.200,390,0.862784,32.84,1557754635200
2019-05-13 13:45:46.600,555,0.978928,31.01,1557755146600
2019-05-13 13:46:46.700,536,0.696864,31.26,1557755206700
2019-05-13 13:53:47.900,698,0.74664,28.94,1557755627900
2019-05-13 13:56:18.300,669,0.630496,26.63,1557755778300
2019-05-13 13:59:48.900,675,0.862784,26.44,1557755988900
2019-05-13 14:02:19.300,601,0.796416,27.15,1557756139300
2019-05-13 14:10:20.600,703,0.895968,27.62,1557756620600
2019-05-13 14:12:20.900,707,0.680272,27.97,1557756740900
2019-05-13 14:18:52.000,1152,0.348432,28.6,1557757132000
2019-05-13 14:21:22.400,1395,0.796416,28.01,1557757282400
2019-05-13 14:24:22.900,1436,0.74664,28.04,1557757462900
2019-05-13 14:28:53.600,3686,0.613904,28.32,1557757733600
2019-05-13 14:37:25.000,2521,0.8296,28.49,1557758245000
2019-05-14 05:24:50.500,4340,0.132736,32.18,1557811490500
2019-05-14 05:28:51.100,1275,0.763232,31.8,1557811731100
2019-05-14 06:59:21.100,340330,1.07848,32.32,1557817161100
2019-05-14 07:18:54.500,340330,0.846192,32.39,1557818334500
2019-05-14 07:22:25.000,340330,0.564128,32.53,1557818545000
2019-05-14 07:22:55.100,340330,0.564128,32.55,1557818575100
2019-05-14 07:28:56.100,340330,0.630496,32.65,1557818936100
2019-05-14 07:36:27.300,340330,0.962336,32.56,1557819387300
2019-05-14 07:39:57.900,340330,1.095072,32.5,1557819597900
2019-05-14 07:46:29.000,340330,1.028704,32.97,1557819989000
2019-05-14 08:14:33.700,1076,0.779824,32.63,1557821673700
2019-05-14 08:21:04.700,1694,0.779824,32.31,1557822064700
2019-05-14 08:24:05.200,1259,0.862784,32.24,1557822245200
2019-05-14 08:25:05.400,1537,0.945744,32.11,1557822305400
2019-05-14 08:32:06.500,1680,0.779824,32.14,1557822726500
2019-05-14 08:33:36.800,1520,1.41032,32.02,1557822816800
2019-05-14 08:43:08.300,1422,0.779824,31.73,1557823388300
2019-05-14 08:43:38.400,1388,0.813008,31.7,1557823418400
2019-05-14 08:45:38.700,1392,0.613904,31.5,1557823538700
2019-05-14 08:46:38.900,1243,0.514352,31.35,1557823598900
2019-05-14 08:50:09.500,1278,0.862784,31.46,1557823809500
2019-05-14 08:51:09.600,1190,0.978928,31.39,1557823869600
2019-05-14 08:52:39.900,1145,0.613904,31.31,1557823959900
2019-05-14 08:55:40.400,945,0.91256,31.35,1557824140400
2019-05-14 08:58:10.800,976,0.66368,31.46,1557824290800
2019-05-14 09:00:41.200,973,0.763232,31.43,1557824441200
2019-05-14 09:09:12.600,913,0.713456,31.3,1557824952600
2019-05-14 09:10:42.800,863,0.879376,31.25,1557825042800
2019-05-14 09:11:12.900,886,0.530944,31.19,1557825072900
2019-05-14 09:11:43.000,916,0.58072,31.25,1557825103000
2019-05-14 09:15:43.700,1050,1.012112,31.84,1557825343700
2019-05-14 09:16:13.700,1048,0.779824,31.85,1557825373700
2019-05-14 09:17:13.900,1044,0.713456,31.88,1557825433900
2019-05-14 09:32:46.400,1775,0.298656,32.01,1557826366400
2019-05-14 09:38:17.300,1002,0.796416,32.29,1557826697300
2019-05-14 09:41:47.900,1006,0.91256,32.73,1557826907900
2019-05-14 09:43:18.200,1018,0.796416,32.78,1557826998200
2019-05-14 09:45:18.500,884,0.730048,32.88,1557827118500
2019-05-14 10:03:21.400,1467,0.74664,33.55,1557828201400
2019-05-14 10:07:22.100,2308,0.779824,33.6,1557828442100
2019-05-14 10:13:23.100,1828,0.763232,33.33,1557828803100
2019-05-14 10:20:24.200,446,0.613904,33.11,1557829224200
2019-05-14 10:20:54.300,452,0.99552,33.13,1557829254300
2019-05-14 10:33:26.300,322,0.730048,32.73,1557830006300
2019-05-14 10:36:26.800,303,0.613904,32.88,1557830186800
2019-05-14 10:38:27.200,283,0.730048,32.95,1557830307200
2019-05-14 10:46:28.500,400,0.730048,33.26,1557830788500
2019-05-14 10:48:58.900,409,0.630496,33.26,1557830938900
2019-05-14 10:50:29.100,1172,0.613904,32.87,1557831029100
2019-05-14 10:50:59.200,569,0.846192,32.76,1557831059200
2019-05-14 10:54:29.800,795,0.647088,32.44,1557831269800
2019-05-14 10:58:30.400,1152,0.8296,32.3,1557831510400
2019-05-14 11:09:32.200,5595,0.547536,31.89,1557832172200
2019-05-14 11:13:02.700,2789,0.696864,31.59,1557832382700
2019-05-14 11:15:03.100,2018,1.07848,31.54,1557832503100
2019-05-14 11:18:33.600,2180,0.730048,31.97,1557832713600
2019-05-14 11:19:33.800,1262,0.74664,32.13,1557832773800
2019-05-14 11:22:34.300,1138,0.796416,32.21,1557832954300
2019-05-14 11:26:04.900,3602,0.730048,32.09,1557833164900
2019-05-14 11:32:35.900,3067,0.779824,31.61,1557833555900
2019-05-14 11:36:06.500,3654,0.696864,31.35,1557833766500
2019-05-14 11:40:07.200,2453,0.696864,31.0,1557834007200
2019-05-14 11:42:07.500,1698,0.730048,30.94,1557834127500
2019-05-14 11:52:09.100,2474,0.647088,31.0,1557834729100
2019-05-14 11:55:39.700,4910,0.481168,30.91,1557834939700
2019-05-14 11:56:09.800,2351,0.779824,30.83,1557834969800
2019-05-14 12:12:12.400,4410,0.74664,31.37,1557835932400
2019-05-14 12:14:42.800,3031,0.696864,31.39,1557836082800
2019-05-14 12:17:43.300,2657,0.763232,31.53,1557836263300
2019-05-14 12:30:15.300,2093,0.680272,31.22,1557837015300
2019-05-14 12:31:45.600,2871,0.99552,31.24,1557837105600
2019-05-14 12:35:46.200,340330,0.99552,31.28,1557837346200
