,timestamp,Resistance,Interval,Temperature
0,1557302636900,2817,0.530944,31.47
1,1557305314200,1940,0.680272,33.07
2,1557308322400,2673,0.74664,31.5
3,1557309375300,2799,0.779824,30.58
4,1557309495600,2558,0.66368,31.18
5,1557309826500,2618,0.713456,32.12
6,1557309856600,2546,0.796416,32.19
7,1557310849300,2574,0.049776,33.43
8,1557312052700,4019,0.779824,33.83
9,1557313857500,3380,0.696864,33.47
10,1557316083700,3591,1.426912,34.16
11,1557316143900,4505,0.680272,34.17
12,1557316294300,4333,0.8296,34.07
13,1557316595100,3329,0.680272,33.76
14,1557316775600,3141,0.647088,33.7
15,1557317046300,3476,0.398208,33.76
16,1557317738200,2817,0.862784,33.51
17,1557317768300,2757,0.74664,33.5
18,1557317918700,2889,0.862784,33.51
19,1557319122000,2518,0.730048,33.35
20,1557319603300,2509,0.895968,33.79
21,1557319723700,2904,1.028704,33.69
22,1557319753700,2919,0.945744,33.62
23,1557320084600,2864,0.846192,33.56
24,1557320716300,2343,0.929152,33.72
25,1557320896900,2330,0.978928,33.71
26,1557373360100,5460,0.846192,34.28
27,1557373721200,4025,0.696864,33.74
28,1557374683800,13027,0.8296,33.55
29,1557374986500,4432,0.895968,33.32
30,1557375345600,9317,1.294176,33.53
31,1557375646400,8183,0.813008,33.91
32,1557375947200,8525,0.66368,33.98
33,1557375977300,7533,0.846192,34.01
34,1557376609000,6160,0.647088,33.56
35,1557376699400,5543,0.547536,33.18
36,1557376765300,9694,0.763232,32.94
37,1557376939900,8660,0.530944,32.78
38,1557376970000,7480,0.564128,32.77
39,1557377000100,8082,0.514352,32.73
40,1557377331000,8309,0.49776,33.01
41,1557377661900,4696,0.298656,32.62
42,1557377872600,6236,0.862784,31.69
43,1557378444300,4432,0.680272,29.81
44,1557378509300,4271,1.061888,29.81
45,1557378534400,4126,0.730048,29.93
46,1557379888100,674,0.680272,32.39
47,1557382776200,1364,0.4148,29.12
48,1557384160000,2660,0.779824,31.16
49,1557384641300,2534,0.365024,30.95
50,1557385122600,1382,0.680272,28.8
51,1557388461700,2934,0.713456,32.46
52,1557388612100,3209,0.813008,32.92
53,1557389123500,2631,0.8296,33.92
54,1557389153600,2577,0.846192,33.88
55,1557389514600,2860,0.796416,34.01
56,1557389634900,2596,0.33184,33.62
57,1557389995900,2468,0.763232,33.06
58,1557390146300,3124,0.630496,33.16
59,1557390597500,3171,0.779824,34.27
60,1557390657700,2842,0.66368,34.35
61,1557391048900,3007,0.895968,32.5
62,1557391289400,3394,0.779824,32.98
63,1557392192000,2946,0.813008,33.2
64,1557392522800,2303,0.796416,33.52
65,1557392643100,2303,0.796416,33.81
66,1557393034200,2419,0.33184,32.88
67,1557393154500,3371,0.91256,33.13
68,1557393726100,2621,0.74664,34.07
69,1557393966700,2354,0.8296,34.37
70,1557394658600,2615,0.730048,34.46
71,1557394809000,3298,0.547536,34.53
72,1557394839100,2864,0.862784,34.59
73,1557395862000,4936,0.58072,34.59
74,1557396162700,3785,0.895968,34.5
75,1557396493600,6876,0.763232,34.62
76,1557397305800,3108,0.895968,34.7
77,1557397516400,3149,0.879376,34.62
78,1557397636700,3091,0.779824,34.64
79,1557398027800,3280,0.398208,34.64
80,1557398178200,3371,0.597312,34.64
81,1557398479000,7031,0.862784,34.78
82,1557398629400,5481,0.713456,34.76
83,1557398659500,5703,0.779824,34.72
84,1557399020500,4468,0.779824,34.87
85,1557399321300,3757,0.74664,34.77
86,1557453034500,25597,0.66368,33.64
87,1557453184900,10346,0.564128,33.72
88,1557453726400,6816,0.796416,33.72
89,1557454237800,6275,0.779824,33.61
90,1557454448400,5177,0.91256,33.85
91,1557454598800,4728,0.879376,34.07
92,1557454869500,4752,0.929152,34.38
93,1557454899600,4461,0.962336,34.41
94,1557455411100,3511,0.74664,34.73
95,1557456554100,3442,0.564128,34.48
96,1557457396400,4785,0.74664,35.26
97,1557457576900,3298,0.597312,35.53
98,1557457847600,695,0.713456,35.8
99,1557458359000,194,0.696864,36.36
100,1557458870400,349,0.66368,35.37
101,1557460495000,510,0.713456,33.74
102,1557460555100,523,0.846192,33.81
