,timestamp,Resistance,Interval,Temperature
0,1557284488500,77769,0.862784,28.55
1,1557284700700,18883,0.381616,30.38
2,1557284730100,40373,0.99552,30.51
3,1557284760100,76282,0.813008,30.61
4,1557284879600,13628,0.647088,31.24
5,1557285240500,10010,0.597312,30.74
6,1557285300700,10409,0.58072,30.88
7,1557285330800,9778,0.530944,30.99
8,1557285360900,9265,0.597312,31.1
9,1557285691800,8729,0.564128,31.72
10,1557285812100,5370,0.58072,32.04
11,1557286052800,4396,0.895968,32.27
12,1557286323500,416,0.564128,30.69
13,1557286383700,479,0.879376,29.98
14,1557286443800,486,0.58072,29.6
15,1557286473900,490,0.597312,29.52
16,1557286504000,514,0.564128,29.48
17,1557286534100,524,0.481168,29.45
18,1557287045300,907,0.58072,30.96
19,1557287316000,660,0.431392,32.04
20,1557287346100,960,0.431392,32.07
21,1557288007900,2750,0.763232,32.88
22,1557288669700,338,0.49776,31.45
23,1557288790100,253,0.696864,31.36
24,1557289060800,283,0.99552,31.69
25,1557289090900,280,0.58072,31.79
26,1557289361600,233,0.315248,30.85
27,1557289812800,219,0.978928,29.83
28,1557289963200,223,0.696864,29.78
29,1557290173700,231,0.813008,30.12
30,1557290354300,256,1.128256,30.53
31,1557290534700,282,0.630496,30.89
32,1557290865600,317,0.647088,30.23
33,1557291196500,308,0.779824,30.12
34,1557291707900,531,0.713456,29.51
35,1557291858300,567,0.613904,29.51
36,1557291978600,570,0.696864,29.49
37,1557292129000,602,0.680272,29.51
38,1557292189200,770,0.58072,29.58
39,1557293302300,896,0.481168,30.57
40,1557293663300,751,0.779824,31.79
41,1557294445400,382,0.680272,31.57
42,1557295017000,325,0.613904,31.13
43,1557295799700,672,0.74664,30.61
44,1557295950100,751,0.66368,30.8
45,1557295980200,779,0.879376,30.81
46,1557296040300,272,0.862784,30.74
47,1557296250900,194,0.879376,29.64
48,1557296491600,265,0.713456,29.66
49,1557297935500,539,0.713456,29.19
50,1557298777800,1482,0.730048,30.08
51,1557298838000,1597,0.779824,30.08
52,1557299349400,1723,0.564128,30.02
53,1557303043400,340330,0.447984,30.12
54,1557303494600,340330,1.144848,32.74
55,1557304818200,340330,1.07848,34.2
56,1557304848300,340330,0.978928,34.21
57,1557306322200,340330,0.945744,34.34
58,1557306532800,340330,1.028704,34.21
59,1557306953900,2524,0.597312,33.2
60,1557307345000,1978,0.713456,33.43
61,1557307495400,3691,0.547536,33.29
62,1557307826300,6366,0.696864,33.11
63,1557308337700,4720,0.680272,32.44
64,1557308638500,3302,0.696864,32.37
65,1557308819000,2670,0.613904,32.33
66,1557308939300,4580,0.630496,32.22
67,1557308969400,8372,0.730048,32.22
68,1557309119800,7410,0.696864,32.32
69,1557309149900,340330,0.730048,32.31
70,1557309210100,5301,0.74664,32.27
71,1557309300300,9638,0.696864,32.3
72,1557309420800,272066,0.215696,32.16
73,1557309601100,70859,0.613904,32.17
74,1557310443100,702,0.763232,30.67
75,1557310713800,779,0.66368,31.04
76,1557310924400,940,0.66368,31.29
77,1557310954500,936,0.730048,31.27
78,1557311044700,835,0.58072,31.35
79,1557311104900,821,0.730048,31.37
80,1557311255300,840,0.713456,31.58
81,1557311435800,968,0.696864,31.95
82,1557311646400,1086,0.680272,32.19
83,1557311947200,952,0.696864,32.71
84,1557312217900,1046,0.696864,32.95
85,1557313300700,1063,0.713456,33.59
86,1557313451200,1132,0.680272,33.67
87,1557313661700,1566,0.647088,33.66
88,1557313932500,1537,0.66368,33.49
89,1557313994500,2796,0.464576,33.09
90,1557314025700,2778,0.647088,33.03
91,1557314053900,3171,0.530944,32.68
92,1557314083900,2444,0.763232,32.04
93,1557314113900,2996,0.779824,31.83
94,1557314143300,4224,0.796416,31.68
95,1557314174500,6515,0.547536,31.57
96,1557314204500,4527,0.74664,31.53
97,1557314234500,9138,0.779824,31.38
98,1557314264500,13075,0.8296,31.3
99,1557314293900,13786,0.763232,31.25
100,1557314323900,15384,0.813008,31.2
101,1557314354500,29567,0.862784,31.18
102,1557314385100,18412,0.846192,31.15
103,1557314444500,9343,0.680272,31.11
104,1557314474500,14283,0.796416,31.14
105,1557314504500,13681,0.8296,31.15
106,1557314565700,10252,1.111664,31.27
107,1557314596900,9638,0.713456,31.25
108,1557314626900,10040,0.879376,31.24
109,1557314655700,6892,0.647088,31.27
110,1557314685700,8660,0.74664,31.27
111,1557314715100,9835,0.8296,31.29
112,1557314745700,7733,0.74664,31.32
113,1557314776300,7982,0.680272,31.38
114,1557314805100,9214,0.879376,31.45
115,1557314836300,9163,0.879376,31.55
116,1557314866300,9291,0.730048,31.59
117,1557314896300,11603,0.713456,31.66
118,1557314925700,10736,0.680272,31.77
119,1557314955700,6529,1.211216,31.83
120,1557314985700,19791,0.763232,31.92
121,1557315016300,7827,0.763232,31.98
122,1557315046900,6001,0.763232,32.01
123,1557315075600,5759,0.74664,32.06
124,1557315466600,6013,0.796416,32.49
125,1557315707300,3670,0.630496,32.51
126,1557316248600,1585,0.680272,32.8
127,1557316729900,976,0.99552,33.02
128,1557318625100,1403,0.74664,33.03
129,1557318956000,1149,1.144848,33.02
130,1557319106400,1151,0.74664,33.04
131,1557319407200,2564,0.647088,32.71
132,1557319467400,3882,0.149328,31.95
133,1557319828600,337,0.696864,31.1
134,1557319918800,378,0.779824,31.15
135,1557320791200,338,0.647088,32.73
136,1557321453000,776,0.74664,33.18
137,1557322114800,621,0.779824,32.87
138,1557322144900,571,0.730048,32.88
139,1557322626200,445,0.431392,32.84
140,1557322656300,478,0.779824,32.82
141,1557323017300,588,0.813008,32.9
142,1557323468500,780,0.74664,32.6
143,1557323799400,1179,0.796416,32.91
144,1557324220600,3371,0.846192,32.86
145,1557324611400,1088,0.74664,33.02
146,1557324791900,1181,0.763232,33.02
147,1557325002500,1199,0.779824,32.88
148,1557325122800,1264,0.8296,32.9
149,1557325243100,1057,0.91256,32.76
150,1557325574000,1499,0.796416,32.01
151,1557369183900,340330,0.779824,29.02
