,timestamp,Resistance,Interval,Temperature
0,1557282361200,358,0.713456,31.19
1,1557282571800,340330,0.680272,30.99
2,1557282601900,1124,0.530944,31.02
3,1557283925500,117,0.398208,27.87
4,1557284196200,440,0.91256,29.21
5,1557284677500,206,0.730048,30.78
6,1557284707600,210,0.647088,30.92
7,1557284978300,209,0.66368,31.6
8,1557285399500,196,0.730048,32.06
9,1557285549900,199,0.879376,32.28
10,1557285670200,193,0.680272,32.31
11,1557286061300,195,0.16592,32.35
12,1557286392200,216,0.74664,32.55
13,1557287294600,237,0.779824,33.24
14,1557288316400,288,0.74664,32.01
15,1557288647300,288,0.730048,32.33
16,1557289339200,289,0.779824,33.2
17,1557289579800,245,0.813008,33.39
18,1557290211500,261,0.74664,33.65
19,1557290692800,258,0.680272,33.48
20,1557290783100,260,0.779824,33.44
21,1557290813200,261,0.813008,33.44
22,1557290873300,244,0.730048,33.37
23,1557291596000,230,0.514352,33.02
24,1557292288000,301,0.730048,32.76
25,1557292348200,319,0.879376,32.79
26,1557292844600,283,0.846192,32.03
27,1557293250800,317,0.846192,32.75
28,1557295025600,350,0.99552,32.8
29,1557296198800,565,0.713456,32.51
30,1557296890700,393,0.779824,32.39
31,1557297161400,376,0.945744,32.36
32,1557297341900,431,0.647088,32.25
33,1557297372000,442,0.862784,32.26
34,1557297492300,410,0.779824,32.21
35,1557297672800,390,0.613904,32.22
36,1557298184200,353,0.862784,32.1
37,1557299628400,538,0.796416,28.98
38,1557302576300,243,0.796416,30.27
39,1557304261000,392,0.879376,29.91
40,1557306035800,4013,0.796416,27.17
41,1557308683000,152,0.099552,30.31
42,1557309344700,195,0.929152,29.52
43,1557309495200,195,0.514352,29.51
44,1557310667700,274,0.696864,30.96
45,1557310818100,270,0.58072,30.92
46,1557311179200,303,0.630496,30.4
47,1557313947100,1102,0.66368,31.77
48,1557314007200,803,0.66368,32.07
49,1557314428400,410,0.647088,32.3
50,1557314458500,395,0.796416,32.08
51,1557314488500,399,0.730048,32.23
52,1557314849500,527,0.713456,32.7
53,1557315030000,530,0.8296,32.72
54,1557315120200,563,0.74664,32.76
55,1557315270700,569,0.696864,32.64
56,1557315330800,589,0.713456,32.61
57,1557315391000,617,0.647088,32.68
58,1557315481200,663,0.74664,32.72
59,1557315631600,684,0.730048,32.47
60,1557315932400,596,0.813008,32.83
61,1557316203200,663,0.696864,32.69
62,1557316414100,646,0.630496,32.8
63,1557316715000,360,0.779824,32.74
64,1557316775100,365,0.680272,32.69
65,1557316805200,381,0.66368,32.73
66,1557316985700,441,0.8296,32.47
67,1557359306900,6135,0.464576,29.8
68,1557359547500,169667,0.58072,27.98
69,1557359697900,1283,0.514352,27.33
70,1557360119100,506,0.49776,26.76
71,1557360961400,315,0.680272,30.86
72,1557365444200,484,0.647088,31.85
73,1557367549900,609,0.713456,31.55
74,1557368873500,405,0.763232,31.16
75,1557369023800,271,0.846192,31.12
76,1557369204300,284,0.763232,31.05
77,1557369354800,387,0.74664,31.07
78,1557369685600,407,0.862784,31.56
79,1557370046600,423,0.862784,31.97
80,1557371400100,684,0.779824,32.81
81,1557374799200,171,0.879376,32.6
82,1557376845000,162,0.879376,32.51
83,1557379974800,350,0.58072,31.97
84,1557380004200,329,0.796416,31.92
85,1557380064200,335,0.846192,31.81
86,1557380094200,339,0.813008,31.81
87,1557380124200,338,0.74664,31.84
88,1557380154200,338,1.012112,31.88
89,1557380184200,339,1.012112,31.93
90,1557380244800,337,0.862784,32.01
91,1557380275400,334,0.564128,32.06
92,1557380304800,333,0.962336,32.12
93,1557380364800,325,0.99552,32.15
94,1557380395400,336,0.945744,32.15
95,1557380455400,326,0.796416,32.25
96,1557380515400,326,0.813008,32.31
97,1557380605400,308,0.813008,32.38
98,1557381507700,319,0.763232,32.73
99,1557381628000,314,0.713456,32.71
100,1557382861200,858,0.895968,32.43
101,1557383492900,737,0.846192,32.79
102,1557384485500,704,0.895968,32.92
103,1557386471000,766,0.680272,31.04
104,1557387824700,370,0.530944,31.16
105,1557389238500,267,0.74664,31.05
106,1557389509200,206,0.813008,31.55
107,1557389930400,256,0.779824,32.02
108,1557389990500,285,0.846192,32.06
109,1557391494600,387,0.91256,32.48
110,1557391645100,367,0.647088,32.51
111,1557412352000,340330,0.530944,31.08
112,1557413134100,340330,0.99552,31.67
113,1557413976400,340330,0.630496,31.56
114,1557414818700,340330,0.730048,30.77
115,1557415149600,340330,0.530944,30.5
116,1557418310400,340330,1.012112,28.37
117,1557418339100,340330,0.630496,28.49
118,1557418369700,340330,0.597312,28.61
119,1557418399700,340330,0.49776,28.76
120,1557418429700,340330,1.227808,28.83
121,1557418489700,340330,0.58072,29.07
122,1557418549700,340330,0.58072,29.24
123,1557418579700,340330,0.49776,29.33
124,1557418610300,340330,0.58072,29.39
