,timestamp,Resistance,Interval,Temperature
0,1557969223700,2527,0.846192,33.13
1,1557969344000,2946,0.24888,33.27
2,1557969524500,2070,0.796416,34.0
3,1557969674900,2025,0.978928,33.93
4,1557969705000,2462,0.066368,33.78
5,1557970938300,2170,0.962336,34.06
6,1557971540000,2121,0.99552,35.15
7,1557971840800,2016,1.045296,34.95
8,1557971901000,2022,0.945744,34.95
9,1557972171700,1635,0.846192,34.84
10,1557972442400,1659,0.945744,34.92
11,1557972983900,1645,0.91256,35.09
12,1557973314800,1576,0.91256,35.27
13,1557973495300,2192,1.012112,35.14
14,1557973645700,2084,1.144848,35.21
15,1557973675800,1981,0.929152,35.23
16,1557973736000,1904,0.879376,35.34
17,1557973766000,1868,0.91256,35.39
18,1557973796100,1817,0.813008,35.42
19,1557973856300,1748,1.012112,35.48
20,1557974427900,1403,0.895968,35.6
21,1557975059600,1494,0.696864,34.91
22,1557975300200,1558,0.4148,33.6
23,1557975901900,1149,0.74664,33.84
24,1557976052300,1319,0.66368,33.84
25,1557976142500,1301,0.713456,33.9
26,1557976172600,1244,0.779824,33.97
27,1557976563700,540,0.846192,34.31
28,1557976714100,531,1.144848,33.79
29,1557977075100,515,0.630496,33.16
30,1557977195400,367,0.58072,32.9
31,1557977706800,179,1.045296,34.79
32,1557977887300,206,0.66368,34.55
33,1557978188100,219,0.796416,34.15
34,1557978398700,191,0.813008,35.02
35,1557978729600,195,0.730048,34.49
36,1557978880000,226,0.74664,33.68
37,1557979180800,350,0.74664,33.48
38,1557979210900,331,0.66368,33.45
39,1558000904100,340330,0.99552,36.41
40,1558000934200,340330,0.431392,36.51
41,1558001385400,340330,0.846192,37.68
42,1558001896800,897,0.66368,34.62
43,1558002588700,767,0.796416,34.34
44,1558005235400,120,0.630496,35.09
45,1558005355700,127,0.613904,35.09
46,1558006378500,223,0.630496,35.61
47,1558007822500,365,0.730048,36.11
48,1558008063100,396,0.647088,35.8
49,1558008454200,380,0.58072,36.57
50,1558008965600,453,0.779824,36.15
51,1558009446900,199,0.613904,34.73
52,1558055831800,600,0.74664,34.3
53,1558056162700,271,0.91256,34.53
54,1558056252900,249,1.227808,34.56
55,1558056343200,213,0.696864,34.6
56,1558056403300,201,0.730048,34.57
57,1558056463500,185,0.680272,34.55
58,1558056613900,238,0.862784,34.39
59,1558057335900,228,0.813008,34.29
60,1558057967600,264,0.91256,34.5
61,1558058118000,257,0.846192,34.41
62,1558058268400,276,0.680272,34.4
63,1558059050600,274,1.045296,34.61
64,1558059652200,320,0.929152,34.82
65,1558059922900,349,1.211216,34.82
66,1558061186400,480,1.194624,34.78
67,1558061306700,488,1.095072,34.76
68,1558061487200,491,1.095072,34.82
69,1558061577500,496,1.128256,34.84
70,1558061938500,499,0.945744,34.88
71,1558061998600,500,1.045296,34.85
72,1558062028700,536,1.426912,34.8
73,1558063773400,546,0.8296,35.46
74,1558063984000,556,1.061888,35.27
75,1558064194600,561,0.8296,35.16
76,1558064736100,575,0.862784,35.05
77,1558064946600,580,1.028704,35.05
78,1558065006800,580,1.061888,35.02
79,1558065036900,577,0.116144,35.02
80,1558065578400,614,0.813008,35.13
81,1558065819000,616,0.813008,35.09
82,1558065969400,593,0.813008,35.05
83,1558066149900,385,0.74664,34.83
84,1558066210100,345,1.028704,34.7
85,1558066992200,234,1.012112,34.64
86,1558067714200,261,0.348432,34.02
