,timestamp,Resistance,Interval,Temperature
0,1557972367600,2491,1.061888,34.81
1,1557972427700,2421,1.012112,34.88
2,1557972939200,2093,0.91256,34.83
3,1557973961900,1811,0.813008,34.58
4,1557974804200,5895,0.779824,34.93
5,1557975044900,2864,0.730048,34.88
6,1557975466000,886,0.74664,34.96
7,1557976127900,511,0.398208,33.71
8,1557976730400,433,0.514352,34.73
9,1557976760400,413,0.398208,34.93
10,1557977061300,306,0.630496,35.37
11,1557977422300,283,0.796416,32.89
12,1557977602800,301,0.630496,32.42
13,1557977903600,371,0.696864,32.18
14,1557979046900,380,0.730048,31.75
15,1557979829100,452,0.597312,32.27
16,1557979979600,457,0.149328,32.42
17,1557980099800,445,0.779824,32.45
18,1557980761500,497,0.730048,32.95
19,1557981393300,574,0.630496,32.82
20,1557981814400,565,0.730048,33.73
21,1557981874600,562,0.74664,33.83
22,1557982175400,669,0.779824,34.31
23,1557982897400,718,0.730048,34.85
24,1557983198200,739,0.962336,34.65
25,1557983258400,739,0.74664,34.58
26,1557983559200,770,0.713456,34.34
27,1557983739700,728,0.91256,33.96
28,1557984852900,477,0.33184,34.46
29,1557985063500,433,0.779824,33.77
30,1557985665100,325,0.945744,31.88
31,1557985785400,286,0.597312,31.83
32,1557986357000,198,0.879376,31.33
33,1557986447200,210,0.547536,31.33
34,1557986808200,225,0.879376,31.36
35,1557987891200,380,0.647088,32.53
36,1557988252200,291,0.630496,31.4
37,1557988432700,400,0.49776,31.87
38,1557988643300,390,0.597312,32.52
39,1557988673400,397,0.58072,32.68
40,1557988823800,406,0.680272,32.77
41,1557988974200,405,0.514352,32.49
42,1557989936800,458,0.779824,31.93
43,1557990087200,471,0.779824,32.15
44,1557990929500,494,0.597312,33.68
45,1557991681500,450,0.74664,34.03
46,1557991892100,387,0.530944,34.21
47,1557992192900,376,0.91256,34.31
48,1557992313300,381,0.74664,34.28
49,1557992373400,350,0.813008,34.15
50,1557992403500,328,0.846192,34.01
51,1557992553900,349,0.929152,33.54
52,1557992674200,368,0.763232,33.28
53,1557993546600,539,0.779824,32.57
54,1557993576700,539,0.431392,32.52
55,1557995020600,585,0.597312,32.06
56,1557995532000,634,0.696864,32.04
57,1557995682400,656,0.962336,32.28
58,1557996013300,649,0.8296,32.76
59,1558052180700,556,0.763232,31.42
60,1558052331100,399,0.779824,31.88
61,1558052361200,424,0.763232,31.92
62,1558052421400,449,0.862784,31.88
63,1558052571800,465,1.045296,32.05
64,1558054316800,551,0.895968,32.2
65,1558055490000,510,0.91256,31.99
66,1558055520100,508,0.813008,32.01
67,1558055851000,577,0.978928,31.72
68,1558056994100,633,0.962336,31.8
69,1558058317800,1077,0.763232,32.99
70,1558058468200,1007,0.796416,33.19
71,1558059009700,947,0.779824,33.51
72,1558059130000,850,0.945744,33.69
73,1558059280400,805,0.929152,33.9
74,1558059340600,796,0.929152,33.95
75,1558059460900,870,0.862784,34.03
76,1558059972300,1091,0.796416,34.14
77,1558060814600,1116,0.978928,34.22
78,1558061025200,1014,0.91256,34.46
79,1558061566700,772,1.111664,33.75
80,1558061717100,744,1.045296,33.92
81,1558061837400,718,1.028704,33.98
82,1558062048000,674,1.012112,34.16
83,1558062499200,723,1.194624,34.11
84,1558063552100,1382,0.945744,34.74
85,1558063702500,1161,1.111664,34.84
86,1558063852900,1149,0.779824,34.97
87,1558064695200,1071,1.07848,35.31
88,1558065056200,1051,0.978928,34.58
89,1558065447300,1014,0.846192,34.02
90,1558065687900,1010,0.630496,33.62
91,1558066229400,303,0.779824,33.56
92,1558067192000,295,0.862784,35.14
93,1558067914000,337,0.813008,35.36
94,1558068666100,281,0.696864,35.17
95,1558068696100,289,0.696864,35.18
96,1558068726200,295,0.74664,35.18
97,1558068846500,275,1.012112,35.22
98,1558069057100,277,0.74664,35.22
