,timestamp,Resistance,Interval,Temperature
0,1557276831100,545,0.680272,32.86
1,1557277162100,548,0.481168,32.3
2,1557277342600,373,0.713456,33.34
3,1557278846000,737,0.779824,32.13
4,1557280079300,675,0.862784,33.4
5,1557280560600,671,0.713456,32.51
6,1557280681000,648,0.763232,32.12
7,1557281072000,514,0.66368,32.25
8,1557281824000,627,0.763232,34.18
9,1557282335400,647,0.680272,32.12
10,1557282877000,853,0.647088,32.38
11,1557283147600,1070,0.613904,32.7
12,1557284681800,424,0.348432,33.91
13,1557284832300,418,0.74664,34.23
14,1557285193200,393,0.74664,34.89
15,1557286847700,363,0.630496,34.0
16,1557286938200,458,0.796416,33.38
17,1557287178700,386,0.879376,32.54
18,1557287208700,377,0.962336,32.43
19,1557287900700,452,0.763232,33.51
20,1557288291600,538,0.381616,31.49
21,1557288652700,519,0.763232,31.2
22,1557289314400,549,0.74664,31.9
23,1557290247000,575,0.74664,33.26
24,1557290968900,409,0.730048,33.05
25,1557290999000,414,0.813008,33.02
26,1557291630700,293,0.8296,34.18
27,1557291811200,284,0.66368,34.27
28,1557292804000,238,0.879376,33.53
29,1557292984500,254,0.779824,33.82
30,1557293285200,270,0.74664,34.33
31,1557293616100,325,0.813008,34.7
32,1557293646200,329,0.696864,34.73
33,1557294338300,413,0.74664,33.11
34,1557294759300,411,0.763232,33.58
35,1557298609800,358,0.779824,34.83
36,1557299512200,395,0.796416,33.87
37,1557301197200,543,0.74664,32.81
38,1557318231800,340330,0.348432,31.86
39,1557318563000,340330,0.796416,31.99
40,1557319104200,340330,0.962336,31.89
41,1557319705900,340330,1.061888,31.72
42,1557319916500,340330,1.194624,31.68
43,1557320036700,340330,0.978928,31.66
44,1557320157100,340330,0.945744,31.63
45,1557320518100,340330,0.962336,31.5
46,1557320548000,340330,0.929152,31.5
47,1557320668400,340330,1.012112,31.48
48,1557320999300,340330,0.962336,31.37
49,1557321450500,340330,0.91256,31.04
50,1557321691100,340330,1.111664,30.77
51,1557321721300,340330,1.095072,30.73
52,1557322022100,340330,1.012112,30.39
53,1557322142400,340330,0.945744,30.28
54,1557322323000,340330,1.194624,30.13
55,1557322443200,340330,0.962336,30.07
56,1557369461200,1727,0.630496,30.85
57,1557369491300,1661,0.348432,31.07
58,1557369822200,722,0.779824,35.18
59,1557370032800,596,0.265472,34.07
60,1557370123100,624,1.028704,33.85
61,1557370243500,688,0.33184,33.67
62,1557370303600,673,0.564128,33.54
63,1557370363700,667,0.680272,33.13
64,1557370393900,698,0.74664,32.84
65,1557370423800,715,0.613904,32.82
66,1557370454100,732,0.514352,32.93
67,1557370845000,903,0.696864,33.0
68,1557371085700,941,0.713456,34.12
69,1557371115700,944,0.713456,34.25
70,1557371175900,963,0.763232,34.33
71,1557371236100,970,0.763232,34.41
72,1557371296300,983,0.713456,34.45
73,1557371446600,1019,0.779824,34.45
74,1557371597000,1029,0.763232,34.45
75,1557371687300,1034,0.713456,34.57
76,1557371807600,1033,0.730048,34.7
77,1557372108500,1072,0.779824,33.04
78,1557372349100,944,0.199104,32.45
79,1557372589700,922,0.680272,33.18
80,1557372740100,948,0.265472,33.41
81,1557372860500,817,0.91256,33.8
82,1557373041000,757,0.879376,34.16
83,1557373101600,769,0.929152,34.27
84,1557373161300,775,0.813008,34.32
85,1557373251500,794,0.564128,34.33
86,1557373432000,794,0.696864,34.26
87,1557373492200,796,0.8296,34.18
88,1557373883300,652,0.696864,34.32
89,1557374484900,693,0.8296,33.42
90,1557374725600,618,0.597312,33.81
91,1557374755700,583,0.680272,33.86
92,1557375206800,615,0.16592,33.58
93,1557375297100,656,0.16592,32.84
94,1557375898700,615,0.564128,32.91
95,1557376049100,636,0.879376,32.23
96,1557376109400,676,0.779824,32.24
97,1557376410100,698,0.846192,32.06
98,1557376560500,717,0.647088,32.31
99,1557376861400,861,0.348432,32.14
100,1557376921500,798,0.564128,32.06
101,1557377072000,826,0.8296,32.05
102,1557377192300,827,0.66368,31.88
103,1557377252400,783,0.116144,31.81
104,1557377342700,855,0.713456,31.57
105,1557377372800,782,0.945744,31.68
106,1557378034600,346,0.58072,31.92
107,1557378154900,323,0.4148,31.04
108,1557378185000,304,1.095072,30.88
109,1557378425600,135,0.613904,30.69
110,1557386186800,2230,0.696864,30.05
111,1557386577800,796,0.680272,31.23
112,1557386668200,660,0.58072,31.67
113,1557386728400,601,0.978928,31.88
114,1557386908700,530,0.348432,32.64
115,1557386938800,531,1.012112,32.69
116,1557387329900,660,0.680272,33.94
117,1557387390100,654,0.796416,34.04
118,1557387480300,696,1.028704,34.02
119,1557387570600,708,0.613904,33.96
120,1557387751000,699,0.962336,33.91
121,1557388051900,674,0.730048,34.07
122,1557388202300,577,0.895968,34.31
123,1557388292500,460,0.647088,34.54
124,1557388412800,395,0.647088,34.66
125,1557388773800,263,0.846192,34.9
126,1557388834000,256,0.713456,34.95
127,1557388924200,248,0.730048,34.76
128,1557388954300,246,0.846192,34.72
129,1557389165000,202,0.763232,34.48
130,1557389225200,193,0.597312,33.93
131,1557389255200,185,1.028704,33.8
132,1557389285200,184,0.846192,33.73
133,1557389316400,186,0.696864,33.38
134,1557389345800,183,0.713456,32.86
135,1557389376400,187,0.779824,32.57
136,1557389405800,188,0.962336,32.62
137,1557389436400,189,0.813008,32.64
138,1557389466400,190,0.730048,32.48
139,1557389496400,188,0.613904,32.37
140,1557389527000,181,0.846192,32.2
141,1557389557000,183,0.730048,32.06
142,1557389587600,185,0.597312,31.94
143,1557389617000,182,0.696864,31.88
144,1557389647000,181,0.779824,31.89
145,1557389677600,178,0.730048,31.96
146,1557389707600,177,0.680272,32.02
147,1557389737700,174,0.630496,32.02
148,1557389767600,168,0.597312,32.07
149,1557389797600,166,0.962336,31.98
150,1557389827600,165,0.763232,31.81
151,1557389857600,167,0.862784,31.76
152,1557389888000,163,0.58072,31.75
153,1557389947300,170,0.929152,31.87
154,1557389977300,168,0.696864,31.92
155,1557390007700,157,0.846192,31.97
156,1557390068100,157,0.647088,31.88
157,1557390097500,165,0.696864,31.64
158,1557390127900,162,1.07848,31.53
159,1557390188200,173,0.929152,31.63
160,1557390221100,172,0.879376,31.74
161,1557390250600,175,0.597312,31.98
162,1557390281500,170,0.613904,32.14
163,1557390308400,162,0.66368,32.35
164,1557390338400,162,0.696864,32.5
165,1557390368300,160,0.647088,32.6
166,1557390398700,159,0.613904,32.73
167,1557390460100,154,0.763232,33.02
168,1557390489000,157,0.696864,33.02
169,1557390519000,160,0.547536,32.91
170,1557390549400,163,0.58072,32.79
171,1557390579800,179,0.099552,32.67
172,1557390643600,186,0.398208,32.07
173,1557390760300,176,0.381616,31.47
174,1557390789700,176,0.74664,31.25
175,1557390820200,179,0.91256,31.01
176,1557390850600,180,0.779824,30.72
177,1557390880000,175,0.696864,30.52
178,1557390970300,190,0.879376,30.64
179,1557391006200,192,0.647088,30.79
180,1557391065000,213,0.597312,31.37
181,1557391092500,213,0.647088,31.53
182,1557391126400,218,0.74664,31.7
183,1557391153800,220,0.779824,31.96
184,1557391183800,221,0.74664,32.2
185,1557391216200,223,0.779824,32.35
186,1557391245100,225,0.846192,32.54
187,1557391275000,223,0.74664,32.72
188,1557391304900,225,0.647088,32.88
189,1557391331900,227,0.713456,32.91
190,1557391366300,224,0.74664,32.97
191,1557391394200,226,0.680272,33.02
192,1557391427600,228,0.763232,33.02
193,1557391455100,229,0.66368,33.03
194,1557391485000,230,0.74664,33.04
195,1557391546300,237,0.696864,32.88
196,1557391576300,241,0.696864,32.75
197,1557391605200,238,0.978928,32.68
198,1557391637600,237,0.796416,32.64
199,1557391694500,243,0.91256,32.28
200,1557391726400,247,0.779824,31.93
201,1557391756300,248,0.365024,31.57
202,1557391785200,243,0.846192,31.2
203,1557391815200,227,0.464576,30.91
204,1557391847600,229,0.730048,30.93
205,1557392082900,201,0.680272,30.53
206,1557392112900,199,0.763232,30.53
207,1557392534100,157,0.696864,31.19
208,1557392804800,177,0.713456,31.67
209,1557392865000,180,0.696864,31.92
210,1557393135700,195,0.763232,32.84
211,1557393195900,199,0.730048,32.95
212,1557393256000,203,0.796416,33.09
213,1557393286100,206,0.813008,33.13
214,1557393917900,263,0.680272,33.55
215,1557394038300,285,0.713456,33.84
216,1557394068300,293,0.680272,33.86
217,1557394098300,299,0.779824,33.88
218,1557394188600,314,0.730048,33.97
219,1557394308900,330,0.796416,34.12
220,1557394429200,338,0.796416,34.24
221,1557394639800,353,0.74664,34.13
222,1557394669900,357,0.846192,34.13
223,1557394760300,369,0.8296,34.11
224,1557394850800,373,0.779824,34.06
225,1557395091100,392,0.8296,34.02
226,1557395211300,377,0.530944,33.94
227,1557395633200,419,0.879376,30.64
228,1557395693800,424,0.597312,30.54
