,timestamp,Resistance,Interval,Temperature
0,1556586488100,342,0.613904,31.99
1,1556586518200,310,0.530944,32.1
2,1556586698700,398,0.730048,32.06
3,1556587751600,773,0.74664,31.22
4,1556591482100,1542,0.796416,32.1
5,1556592535000,907,0.597312,31.55
6,1556592595100,1036,0.8296,31.47
7,1556593076400,870,0.630496,30.55
8,1556593979000,1283,0.613904,31.33
9,1556594430100,860,1.028704,31.85
10,1556596746400,678,0.813008,31.47
11,1556596926900,732,0.713456,31.18
12,1556597438300,763,0.796416,30.54
13,1556599032700,914,0.713456,33.03
14,1556599092800,886,0.763232,33.08
15,1556599784700,985,0.630496,33.3
16,1556600085500,951,0.846192,33.59
17,1556601108300,1021,0.813008,33.63
18,1556604447400,994,0.779824,33.86
19,1556609290500,867,0.713456,32.46
20,1556609651500,1813,0.58072,32.93
21,1556610102700,1155,0.74664,33.2
22,1556610734500,1563,0.74664,33.1
23,1556610975200,1630,0.846192,33.46
24,1556611727200,1449,0.730048,33.57
25,1556611787400,1511,0.779824,33.61
26,1556612268700,1458,0.763232,33.71
27,1556612329500,1556,0.730048,33.69
28,1556612510000,1367,0.730048,33.6
29,1556612540100,1433,0.713456,33.58
30,1556612600300,1514,0.779824,33.41
31,1556612961200,1465,1.012112,32.57
32,1556613021400,1341,0.447984,32.42
33,1556613051500,794,0.182512,32.29
34,1556613111600,392,0.66368,32.17
35,1556613201900,440,0.978928,31.17
36,1556613352300,481,0.8296,30.91
37,1556613412500,400,0.348432,30.89
38,1556613532800,337,0.962336,30.71
39,1556614164500,348,0.680272,31.64
40,1556614284800,378,0.564128,31.92
41,1556614375100,412,0.613904,32.04
42,1556615367800,644,0.647088,32.19
43,1556615488100,647,0.680272,32.04
44,1556615698700,737,0.713456,31.89
45,1556616210100,451,0.58072,32.02
46,1556616360500,463,0.564128,31.99
47,1556616721500,335,0.199104,31.75
48,1556616841800,417,0.862784,31.04
49,1556617142600,405,0.895968,29.95
50,1556617443400,424,0.879376,29.61
51,1556617473500,435,0.713456,29.53
52,1556617774300,307,0.713456,29.55
53,1556617984900,273,0.66368,30.3
54,1556618285700,382,0.696864,30.05
55,1556618827200,320,0.630496,31.01
56,1556619007700,353,0.74664,31.7
57,1556619098000,340,0.58072,32.06
58,1556619579300,367,0.647088,33.12
59,1556619880100,315,0.199104,33.54
60,1556619970300,332,0.779824,33.59
61,1556620211000,350,0.66368,33.9
62,1556620271100,357,1.211216,33.95
63,1556620361400,353,0.630496,33.99
64,1556620692300,396,0.613904,34.06
65,1556620812600,400,0.779824,34.05
66,1556621474400,322,0.895968,34.58
67,1556621594800,324,0.530944,34.67
68,1556621715000,311,0.564128,34.76
69,1556621955600,383,0.680272,33.83
70,1556622196200,335,0.597312,33.59
71,1556622918200,380,0.8296,33.52
72,1556623128800,459,0.647088,33.68
73,1556623189000,476,0.779824,33.68
74,1556623549900,410,0.66368,33.7
75,1556623820700,422,0.431392,33.68
76,1556624542600,436,0.846192,33.51
77,1556624993900,472,0.813008,33.52
78,1556625234500,474,0.680272,33.54
79,1556625836200,421,0.149328,33.57
80,1556626046900,450,0.647088,32.84
81,1556626167200,404,1.16144,32.88
82,1556626407900,426,0.730048,32.83
83,1556626438000,399,0.630496,32.88
84,1556626468100,410,0.796416,32.89
85,1556626618500,409,0.713456,32.89
86,1556626678600,404,0.763232,32.93
87,1556626829000,350,0.630496,32.91
88,1556626949400,353,0.713456,33.07
89,1556627009500,354,0.647088,33.09
90,1556627521100,296,0.763232,33.04
91,1556627671300,289,0.763232,33.07
92,1556627701400,284,0.879376,33.08
93,1556627791700,317,0.796416,33.06
94,1556628333200,313,0.763232,33.24
95,1556628904700,271,0.680272,33.0
96,1556629777100,266,0.779824,33.11
97,1556629987600,288,0.680272,32.98
98,1556630017700,290,0.763232,33.05
99,1556630529100,306,0.978928,33.22
100,1556630619400,320,0.33184,33.23
101,1556630739700,339,0.730048,33.3
102,1556630799900,346,0.647088,33.32
103,1556631221000,330,0.763232,33.5
104,1556631702300,336,0.613904,33.27
105,1556631852700,329,0.74664,33.27
106,1556669184500,3104,0.464576,30.2
107,1556669304800,1994,0.647088,30.53
108,1556669816200,2676,0.779824,31.98
109,1556670778800,2527,0.74664,32.93
110,1556671139800,1275,0.464576,32.46
111,1556671260100,1936,0.265472,31.17
112,1556671861800,465,0.66368,30.43
113,1556672373100,387,0.74664,31.44
114,1556672974800,745,0.564128,32.43
115,1556673095100,619,0.514352,32.64
116,1556673125200,550,0.447984,32.65
117,1556673275600,609,0.895968,32.51
118,1556673486200,454,0.8296,31.84
119,1556673877300,329,0.730048,31.95
120,1556674148000,467,0.763232,32.19
121,1556674328500,519,0.647088,32.24
122,1556674629300,627,0.58072,32.44
123,1556674839900,682,0.680272,32.5
124,1556675170800,732,1.609424,32.77
125,1556675441500,770,0.597312,33.37
126,1556675471600,772,0.696864,33.4
127,1556675622000,678,0.8296,33.5
128,1556675772400,725,0.66368,33.62
129,1556675983000,601,0.813008,33.77
130,1556676464300,767,0.813008,34.06
131,1556676765100,816,0.49776,34.25
132,1556676975700,833,0.713456,34.24
133,1556677096000,818,0.846192,34.31
134,1556677577300,912,0.8296,34.47
135,1556678269200,872,0.16592,34.24
136,1556678750500,1089,0.680272,32.88
137,1556679231800,396,0.813008,32.34
138,1556679352100,373,0.49776,32.17
139,1556679412300,359,0.49776,32.15
140,1556679562700,381,0.514352,32.16
141,1556679773300,322,0.74664,32.52
142,1556680525300,314,0.265472,31.64
143,1556680976600,294,0.879376,31.22
144,1556691323200,1378,0.862784,31.15
145,1556691535500,821,0.381616,32.22
146,1556692137300,1347,0.514352,33.2
147,1556692799100,1529,0.49776,34.27
148,1556693069800,1620,0.530944,34.48
149,1556693460900,1630,0.547536,34.65
150,1556693942300,2558,0.530944,34.13
151,1556694303300,2624,0.962336,33.69
152,1556694333400,2592,0.945744,33.7
153,1556694363500,2640,0.49776,33.68
154,1556695085500,2740,0.514352,34.05
155,1556695205800,2693,0.514352,34.05
156,1556695416400,2782,0.680272,34.01
157,1556696078200,2792,0.58072,33.79
158,1556696198500,2775,0.514352,33.78
159,1556696348900,1461,0.116144,33.48
160,1556696379000,1420,0.547536,33.46
161,1556696529400,1589,0.597312,33.43
162,1556696679800,1884,0.547536,33.37
163,1556696740000,1904,0.58072,33.35
164,1556697221300,2404,0.4148,33.02
165,1556697612400,2485,0.597312,32.77
166,1556697732800,2546,0.66368,32.88
167,1556697913200,2673,0.597312,33.02
168,1556698093300,2744,0.630496,33.01
169,1556698153400,2637,0.630496,33.04
170,1556698424200,2710,0.613904,33.04
171,1556698544500,2737,0.630496,33.15
172,1556698725000,2666,0.630496,33.2
173,1556699055900,2624,0.58072,33.17
174,1556699236400,2586,1.41032,32.73
175,1556699416900,2401,0.348432,32.35
176,1556699507100,1445,0.945744,32.32
177,1556699537200,1451,0.514352,32.38
178,1556700319400,542,0.597312,31.8
179,1556700770600,528,0.431392,29.45
180,1556701612900,488,0.647088,29.2
181,1556701853500,468,0.481168,29.48
182,1556702094200,560,0.116144,29.39
183,1556702244600,615,0.149328,29.18
184,1556702545400,646,0.647088,29.33
185,1556702725900,737,0.49776,28.88
186,1556703117000,686,0.862784,28.67
187,1556703838900,873,0.763232,28.91
188,1556703869000,870,0.91256,28.95
189,1556704260100,797,0.647088,29.2
190,1556704530800,893,0.962336,29.39
191,1556704711300,1021,0.696864,29.39
192,1556705523500,1215,0.846192,29.02
193,1556705613800,1089,0.597312,29.22
194,1556705944700,1256,0.315248,29.03
195,1556706004800,1285,0.132736,29.07
196,1556706065000,1264,0.730048,29.28
197,1556706426000,1329,0.730048,29.47
198,1556706576400,1380,0.680272,29.4
199,1556706606500,1409,0.564128,29.4
200,1556707388600,1590,0.8296,28.5
201,1556707448800,1550,0.514352,28.37
202,1556707659400,1801,0.879376,28.17
203,1556707689400,1605,0.779824,28.15
204,1556708110600,1274,0.680272,28.29
205,1556708591900,1227,0.514352,28.02
206,1556708742300,1261,0.945744,27.98
207,1556708892700,1355,0.846192,28.11
208,1556709043100,1344,0.613904,28.02
209,1556709193500,1323,0.66368,28.23
210,1556709374000,719,0.630496,28.49
211,1556709464300,901,0.597312,28.62
212,1556709674800,616,0.199104,29.05
213,1556709704900,611,0.564128,29.05
214,1556709735000,559,0.91256,29.05
215,1556709765100,559,0.74664,29.03
216,1556709825200,581,0.713456,29.15
217,1556709945600,610,0.66368,29.26
218,1556709975700,639,0.647088,29.39
219,1556710186200,696,0.647088,29.71
220,1556710276500,728,0.680272,29.96
221,1556710366700,724,0.66368,30.07
222,1556710577300,804,0.680272,30.13
223,1556710787900,734,0.613904,30.27
224,1556711239100,863,0.630496,30.48
225,1556711600100,924,0.647088,30.26
226,1556711780600,928,0.647088,30.29
227,1556711810700,956,0.680272,30.31
228,1556711900900,975,0.730048,30.33
229,1556712141600,923,0.66368,30.37
230,1556712803400,880,0.647088,30.64
231,1556713074100,831,0.713456,30.74
232,1556713344800,902,0.945744,30.68
233,1556713705800,907,0.929152,30.56
234,1556714066800,1002,0.680272,30.41
235,1556714247300,954,0.58072,30.58
236,1556714277400,967,0.66368,30.58
237,1556714307500,977,0.58072,30.58
238,1556714367600,1012,0.945744,30.46
239,1556714758700,1067,0.66368,30.33
240,1556715420500,841,0.647088,30.05
241,1556716443300,898,0.680272,22.81
242,1556758934000,1497,0.398208,32.29
243,1556759114500,715,0.730048,32.33
244,1556763446400,1574,0.879376,32.11
245,1556763867700,1792,1.095072,31.98
246,1556765552300,1824,0.680272,30.96
247,1556767176800,540,0.796416,29.91
248,1556772140000,3227,0.763232,32.32
249,1556772470900,2912,0.813008,32.37
250,1556773373400,2421,0.763232,32.28
251,1556774847400,599,0.74664,29.69
252,1556775960400,1680,0.680272,31.99
253,1556775990500,1680,0.713456,32.02
254,1556776501900,1782,0.680272,32.4
255,1556776652300,1784,0.813008,32.4
256,1556777163700,1790,0.74664,32.64
257,1556777524700,1820,0.66368,32.68
258,1556777855600,1784,0.713456,33.13
259,1556778758100,1470,0.730048,33.57
260,1556778938600,931,0.647088,33.66
261,1556779149200,976,1.111664,33.77
262,1556779299600,1196,0.779824,33.96
263,1556781134600,1349,0.846192,33.55
264,1556781285000,1053,0.779824,33.77
265,1556782789100,1423,0.779824,33.92
266,1556783120000,1193,0.846192,34.11
267,1556783270400,1403,0.763232,34.18
268,1556783481000,1364,0.813008,34.19
269,1556783811900,1480,0.99552,34.12
270,1556784082500,1536,0.696864,34.07
271,1556785195500,1620,0.813008,33.64
272,1556785556500,1769,1.045296,31.43
273,1556785917500,1564,0.680272,28.61
274,1556787211000,605,0.66368,28.15
275,1556787541900,663,0.813008,27.96
276,1556787572000,686,0.298656,27.9
