,timestamp,Resistance,Interval,Temperature
0,1557973882800,1568,0.680272,32.98
1,1557974544600,2002,0.796416,33.63
2,1557974755200,3000,0.033184,33.49
3,1557975236500,340330,0.630496,33.11
4,1557975356800,2634,0.779824,33.09
5,1557975747900,2853,0.298656,31.94
6,1557976048700,2796,0.846192,31.98
7,1557976199100,1692,0.796416,32.0
8,1557976379600,1409,0.74664,32.52
9,1557976409700,1206,0.564128,32.65
10,1557976499900,1415,0.66368,32.88
11,1557976590200,1594,0.099552,33.02
12,1557976710500,1998,0.547536,33.31
13,1557976860900,2162,0.232288,33.7
14,1557977282000,2500,1.07848,33.79
15,1557978094300,2324,0.199104,33.14
16,1557978515400,236,0.779824,34.58
17,1557978936600,134,0.846192,35.81
18,1557978966600,159,1.128256,35.49
19,1557979087000,156,0.431392,34.77
20,1557979267500,125,0.613904,34.93
21,1557979417900,131,0.530944,35.16
22,1557979478000,139,0.630496,35.23
23,1557979508100,148,0.564128,35.27
24,1557979658500,157,0.58072,35.8
25,1557979929300,381,0.730048,32.94
26,1557980230100,577,0.8296,33.18
27,1557980561000,362,0.365024,33.26
28,1557981553700,178,0.464576,34.22
29,1557981764300,163,0.481168,35.66
30,1557981824400,185,0.696864,35.3
31,1557981944800,220,0.49776,34.69
32,1557982065100,256,0.796416,34.29
33,1557982365900,491,0.398208,34.05
34,1557982396000,464,0.74664,33.89
35,1557982666700,568,0.74664,33.67
36,1557991159200,371,0.730048,33.35
37,1557991670600,146,0.945744,33.89
38,1557992423100,151,0.298656,32.43
39,1557992543100,272,0.8296,31.97
40,1557992603600,241,0.846192,32.08
41,1557992663600,348,0.879376,32.21
42,1557992723600,253,0.58072,32.45
43,1557992783700,291,0.862784,32.53
44,1557992814200,297,0.8296,32.63
45,1557992904200,269,0.813008,32.75
46,1557992964300,331,0.862784,32.77
47,1557992994200,318,0.895968,32.84
48,1557993054800,343,1.012112,32.91
49,1557993144800,2447,0.779824,33.0
50,1557993234900,568,0.929152,33.05
51,1557993325500,626,0.929152,33.09
52,1557993506000,798,0.91256,33.1
53,1557993566000,794,0.895968,33.03
54,1557993626100,781,0.763232,33.08
55,1557993746600,772,0.962336,32.97
56,1557993806600,793,0.680272,32.99
57,1557993837900,894,0.564128,32.9
58,1557994468400,686,0.796416,32.84
59,1557994949700,1923,0.530944,33.05
60,1557995070000,1324,0.647088,33.13
61,1557995731800,1587,0.813008,33.39
62,1557995761900,2775,0.879376,33.44
63,1557996874900,1523,0.796416,33.46
64,1557997235900,2185,0.8296,33.53
65,1557997386300,2368,0.647088,33.28
66,1557997566800,1457,0.381616,33.09
67,1557997687100,3917,0.779824,33.1
68,1557998679800,486,0.796416,32.74
69,1557998890400,640,0.730048,32.7
70,1557999702600,320,0.647088,33.46
71,1557999762800,471,0.132736,33.53
72,1557999792900,338,0.696864,33.57
73,1558000214000,243,0.730048,33.57
74,1558000544900,354,0.713456,33.72
75,1558000575000,353,0.796416,33.76
76,1558001086400,310,0.74664,33.95
77,1558001748200,673,0.431392,33.64
78,1558002680700,364,0.530944,33.02
79,1558003132100,190,0.199104,32.36
80,1558003252400,254,1.012112,32.48
81,1558003763900,398,0.66368,33.57
82,1558003794000,426,0.730048,33.63
83,1558003824000,465,0.696864,33.66
84,1558003944400,2666,0.74664,33.68
85,1558004034600,2744,0.713456,33.71
86,1558004606200,340330,0.730048,33.73
87,1558004967200,797,0.730048,33.73
88,1558005237900,1607,0.630496,34.11
89,1558005538800,340330,0.58072,34.14
90,1558006020000,1051,0.696864,33.73
91,1558006140400,713,0.647088,33.91
92,1558006170400,732,0.779824,34.0
93,1558006230600,672,0.8296,34.0
94,1558006260800,511,0.879376,33.95
95,1558006320800,916,0.730048,33.87
96,1558006561500,3491,0.530944,33.68
97,1558007042800,1700,0.680272,33.71
98,1558007163100,1756,0.630496,33.55
99,1558007283500,2245,0.564128,33.34
100,1558007584300,2282,0.348432,32.73
101,1558007614400,4410,0.514352,32.59
102,1558058060700,227,0.796416,33.02
103,1558058542200,146,0.813008,32.75
104,1558058602200,130,0.099552,32.86
105,1558058726000,136,0.215696,32.92
106,1558058784100,132,0.447984,33.0
107,1558058820300,140,0.862784,33.12
108,1558058875500,120,0.597312,33.24
109,1558058908300,134,0.813008,33.31
110,1558058994200,115,0.182512,33.66
111,1558059085000,107,0.696864,33.4
112,1558059115100,120,0.696864,33.53
113,1558059144400,112,0.58072,33.51
114,1558059235100,128,0.66368,33.38
115,1558059594900,146,0.365024,32.88
116,1558059687800,140,0.796416,32.55
117,1558059745300,122,0.730048,32.39
118,1558059805900,135,0.564128,32.33
119,1558059836000,125,0.16592,32.21
120,1558059866600,132,0.547536,32.28
121,1558059900700,126,0.464576,32.45
122,1558059928300,126,0.547536,32.5
123,1558060527700,112,0.730048,33.21
124,1558060648000,139,0.730048,33.17
125,1558060768300,140,0.66368,33.33
126,1558060888700,136,0.779824,33.31
127,1558061700900,173,0.779824,33.35
128,1558061851300,208,0.962336,33.37
129,1558062061900,227,0.796416,33.47
130,1558062122000,269,0.298656,33.35
131,1558062362700,302,0.929152,31.97
132,1558062603300,281,0.66368,31.84
133,1558062753700,342,0.66368,32.19
134,1558063144800,442,0.730048,32.64
135,1558063174900,442,0.99552,32.8
136,1558064197700,1026,0.58072,31.68
137,1558064318000,942,0.530944,31.25
138,1558064438400,1171,0.398208,31.02
139,1558064679000,1185,0.91256,31.19
140,1558065340800,1620,0.796416,32.82
141,1558065370900,1824,0.796416,32.85
142,1558065731900,2025,0.929152,33.6
143,1558065822100,1909,0.74664,33.53
144,1558066002600,1850,0.08296,33.62
145,1558066514000,3665,0.779824,33.59
146,1558066664600,2831,0.779824,33.74
147,1558066724600,3496,0.66368,33.92
148,1558066754700,6907,0.730048,33.86
149,1558066844900,3607,0.597312,33.96
150,1558067025400,2768,0.895968,34.23
151,1558067205900,4319,0.647088,34.25
152,1558067416500,2126,0.779824,34.41
153,1558068499700,206,0.182512,32.22
154,1558068830600,153,0.91256,32.65
155,1558069101400,201,0.779824,32.7
156,1558069131500,213,0.66368,32.7
157,1558069703100,261,0.696864,32.03
158,1558069853500,269,0.647088,31.92
159,1558070094200,280,0.730048,31.81
160,1558070515300,294,0.58072,31.57
161,1558070725900,300,0.779824,31.53
162,1558070876300,298,0.813008,31.49
163,1558071447800,378,0.58072,31.3
164,1558071568200,342,1.211216,31.47
165,1558071778700,340,0.530944,31.51
166,1558071808800,339,0.696864,31.51
167,1558071869000,337,0.647088,31.51
168,1558072350300,346,0.879376,31.46
169,1558072621000,346,0.66368,31.49
170,1558072801500,331,0.895968,31.53
171,1558072891800,342,0.547536,31.53
172,1558073012100,313,0.647088,31.57
173,1558073102300,311,0.713456,31.62
174,1558073192600,308,0.647088,31.66
175,1558073643800,346,0.696864,31.78
176,1558073734100,322,0.564128,31.95
177,1558073764100,277,0.680272,32.14
178,1558073794200,297,0.680272,32.17
179,1558073854400,278,0.647088,32.24
180,1558074095100,286,0.846192,32.39
181,1558074365800,290,0.730048,32.19
182,1558074395900,290,0.763232,32.17
183,1558074426000,291,0.647088,32.12
184,1558074486100,290,0.630496,32.1
185,1558074546300,297,0.763232,32.08
186,1558074786900,299,0.813008,32.01
187,1558074907300,301,0.713456,31.95
188,1558075418700,303,0.630496,32.19
189,1558076230900,289,0.730048,32.25
190,1558076291000,323,0.49776,32.22
191,1558076351200,287,0.447984,32.28
192,1558076561800,289,0.779824,32.29
193,1558076802400,299,0.66368,32.16
194,1558077103200,297,0.862784,32.2
195,1558077253700,275,0.713456,32.19
196,1558077313800,276,0.730048,32.23
197,1558077524400,310,0.24888,32.17
198,1558078126100,380,0.730048,32.56
199,1558078336600,400,0.713456,32.32
200,1558078667500,333,0.58072,32.12
201,1558078938200,335,0.763232,32.08
202,1558079539900,274,1.061888,32.43
203,1558079720400,369,0.929152,32.45
204,1558081435100,338,0.381616,32.34
205,1558082096900,438,0.149328,32.81
206,1558082247300,311,0.895968,32.97
207,1558082578200,409,0.8296,33.26
208,1558082728600,378,0.779824,33.18
209,1558083601000,472,0.846192,32.74
210,1558084082300,445,0.763232,32.91
211,1558084924600,374,0.862784,32.12
212,1558106647900,340330,0.381616,29.08
213,1558107172200,340330,1.277584,30.34
214,1558110481200,340330,0.796416,30.05
215,1558110511300,340330,0.564128,30.13
216,1558110541400,340330,0.282064,30.22
217,1558110691800,340330,0.8296,30.46
218,1558110721900,340330,0.74664,30.52
219,1558111444100,239942,0.381616,30.93
220,1558111534100,340330,0.099552,30.93
221,1558111865000,340330,0.74664,31.01
222,1558112226000,340330,0.431392,31.12
223,1558112526800,194048,0.680272,31.07
224,1558114211400,340330,0.282064,31.05
225,1558114331700,340330,0.796416,31.07
226,1558114512200,340330,0.763232,31.1
227,1558114542300,340330,0.647088,31.08
228,1558114843100,340330,0.962336,31.02
229,1558114873200,203798,1.028704,31.02
230,1558115324400,340330,0.99552,31.12
231,1558116347200,156538,1.144848,31.35
232,1558116377300,340330,1.07848,31.38
233,1558116708200,340330,0.99552,31.43
234,1558118362700,340330,0.879376,31.27
235,1558118994400,340330,0.514352,31.04
236,1558119174900,340330,0.66368,30.98
237,1558120047300,162840,0.613904,31.1
