,timestamp,Resistance,Interval,Temperature
0,1557968006600,160,0.846192,33.06
1,1557968397600,201,0.895968,31.94
2,1557968518000,207,0.348432,31.99
3,1557968788700,230,0.8296,32.73
4,1557968819100,238,0.796416,32.75
5,1557969300100,277,0.945744,33.5
6,1557969510700,405,0.696864,33.52
7,1557969751300,377,0.813008,33.67
8,1557970172400,283,0.879376,33.42
9,1557970352900,284,0.813008,33.25
10,1557970383000,289,1.012112,33.25
11,1557971225300,383,1.227808,33.64
12,1557971646500,429,0.199104,34.07
13,1557971947300,415,0.199104,33.76
14,1557972248100,388,1.045296,33.98
15,1557972278200,377,0.530944,34.02
16,1557972609100,212,0.66368,33.63
17,1557973722100,368,0.779824,33.24
18,1557973752200,372,1.028704,33.25
19,1557973991900,425,1.111664,33.45
20,1557974021800,412,1.061888,33.49
21,1557974740700,363,1.095072,33.28
22,1557974834100,388,0.8296,33.27
23,1557976157700,298,0.74664,32.85
24,1557977962600,461,0.8296,33.0
25,1557978323600,520,0.846192,33.28
26,1557979135800,603,0.813008,33.24
27,1557979587000,712,0.796416,33.91
28,1557981572400,343,0.630496,34.81
29,1557982264300,244,0.713456,32.38
30,1557982414700,282,0.66368,32.65
31,1557984219800,485,0.730048,33.13
32,1557984249900,491,0.879376,33.15
33,1557985423100,418,0.862784,34.23
34,1557986506000,241,0.132736,33.11
35,1557987017400,215,0.779824,32.0
36,1557988220700,425,0.514352,32.16
37,1557988401200,444,0.8296,31.79
38,1557988491400,451,0.91256,31.77
39,1557988551600,405,0.74664,31.74
40,1557988822300,433,1.028704,31.56
41,1557989063000,454,1.16144,31.14
42,1557989393900,418,0.91256,31.06
43,1557990657300,340330,0.895968,31.28
44,1557990988200,340330,1.194624,30.53
45,1557991349200,340330,0.315248,29.99
46,1557991409400,340330,0.978928,29.95
47,1557991559800,340330,0.945744,29.84
48,1557991710200,340330,0.945744,29.78
49,1557992672800,340330,1.2444,29.84
50,1557994447700,1336,0.99552,33.04
51,1557995801400,806,0.713456,33.15
52,1557996312800,212,0.796416,33.57
53,1557996884400,233,0.945744,34.28
54,1557997155100,278,0.91256,34.4
55,1558055592100,340330,0.945744,28.79
56,1558055742500,340330,1.128256,30.98
57,1558059130000,340330,0.381616,36.08
58,1558059653200,340330,1.095072,36.18
59,1558060044200,2653,1.178032,34.51
60,1558060254700,2150,0.895968,34.19
61,1558060916500,317,0.630496,31.92
62,1558061066900,241,0.730048,32.0
63,1558064136200,968,0.978928,33.67
64,1558064556400,744,1.061888,33.9
65,1558064586500,718,0.962336,33.82
66,1558066511700,843,0.796416,34.23
67,1558066872700,1032,0.8296,34.18
68,1558069008500,299,0.647088,33.37
69,1558070061400,280,0.547536,32.23
70,1558071686000,335,0.978928,34.32
71,1558074784400,340330,0.978928,36.95
72,1558075025000,340330,0.978928,36.81
73,1558075416200,340330,1.128256,36.08
74,1558075536500,340330,1.07848,36.04
75,1558076559300,2124,0.8296,31.95
76,1558076679700,2785,0.763232,31.95
77,1558076800000,2121,0.796416,31.76
