,timestamp,Resistance,Interval,Temperature
0,1557280849900,1957,0.8296,31.69
1,1557281000300,1760,0.680272,32.17
2,1557281331200,1776,1.028704,32.84
3,1557281601900,1763,0.929152,33.15
4,1557281662100,1778,1.028704,33.19
5,1557281752300,1788,0.132736,33.26
6,1557282053100,1743,0.647088,33.32
7,1557282263700,1723,1.061888,33.27
8,1557282805200,1603,1.095072,33.85
9,1557283256400,1587,0.862784,33.67
10,1557283346700,1622,1.045296,33.6
11,1557283557200,6393,0.813008,33.47
12,1557283858000,3757,0.895968,33.15
13,1557283978400,3063,0.846192,32.92
14,1557284279200,2621,1.178032,32.57
15,1557284820700,2465,1.012112,31.76
16,1557284910900,2442,0.99552,31.7
17,1557285121500,2349,0.481168,31.58
18,1557286084100,2088,0.813008,33.51
19,1557286114200,2063,0.846192,33.59
20,1557286204400,1996,0.564128,33.75
21,1557286806000,1817,0.846192,34.4
22,1557287317400,2136,0.779824,33.52
23,1557287919100,12003,0.514352,32.62
24,1557288039400,9722,0.16592,32.47
25,1557288370300,17962,0.796416,32.57
26,1557288520700,13840,0.813008,32.34
27,1557288580900,8547,0.796416,32.09
28,1557288641000,6585,0.895968,31.84
29,1557288731300,5206,0.91256,31.66
30,1557288821500,4868,0.74664,31.5
31,1557288971900,4777,0.597312,31.1
32,1557289032100,3697,0.91256,30.78
33,1557289393100,1333,0.730048,29.72
34,1557289513400,1026,1.260992,29.58
35,1557289543500,1200,0.796416,29.54
36,1557289724000,1886,0.929152,29.29
37,1557289874400,340330,0.796416,29.14
38,1557290145100,2583,0.929152,28.96
39,1557290385800,2621,0.796416,29.66
40,1557290506100,2155,0.779824,29.81
41,1557290536200,1822,0.564128,29.92
42,1557290927400,1441,1.194624,31.4
43,1557291047700,1707,0.530944,31.98
44,1557292040400,1822,0.895968,32.27
45,1557292070500,1880,0.945744,32.3
46,1557292762400,2177,0.962336,32.13
47,1557293033100,2182,0.945744,32.22
48,1557293845300,1671,0.879376,33.51
49,1557295620100,2112,0.99552,33.35
50,1557296462400,1868,0.978928,34.22
51,1557296913600,1815,0.895968,34.55
52,1557297274600,1788,0.846192,34.66
53,1557298447800,1717,0.99552,33.55
54,1557298477900,1721,0.99552,33.49
55,1557299590900,1627,0.929152,33.14
56,1557300222600,1600,0.99552,33.25
57,1557300583600,1384,0.929152,33.36
58,1557301064900,4902,0.199104,33.62
59,1557302268200,2416,0.99552,35.39
60,1557303471500,1948,1.012112,35.81
61,1557304554400,2000,1.095072,34.79
62,1557304885300,1983,1.07848,34.11
63,1557305065800,1978,1.07848,33.9
64,1557305853100,340330,0.895968,33.42
65,1557306484800,340330,0.713456,30.64
66,1557306815800,340330,0.696864,33.1
67,1557306936100,340330,0.879376,33.53
68,1557306966200,340330,0.630496,33.81
69,1557307026300,5638,0.862784,33.97
70,1557307056400,340330,0.696864,34.27
71,1557307417400,340330,0.447984,36.33
72,1557307718200,340330,0.763232,34.46
73,1557308019000,340330,0.66368,33.0
74,1557308440200,340330,0.74664,29.41
75,1557308470300,340330,0.8296,29.45
76,1557308801200,340330,0.862784,30.79
77,1557310395500,340330,0.547536,32.33
78,1557310846700,340330,0.879376,32.04
79,1557311538600,340330,0.24888,29.79
80,1557311989800,859,1.07848,30.96
81,1557312050000,741,0.613904,31.08
82,1557312110100,665,0.713456,31.19
83,1557312320700,721,0.4148,30.36
84,1557312350800,745,0.74664,30.2
85,1557312561400,626,0.680272,29.51
86,1557313072700,389,0.24888,29.88
87,1557313313400,206,0.348432,29.09
88,1557313493900,292,0.895968,28.18
89,1557314215900,326,0.298656,25.48
90,1557314246000,335,0.564128,25.59
91,1557314667200,244,0.564128,26.32
92,1557315118400,369,0.381616,26.87
93,1557315178500,354,0.796416,26.75
94,1557315268800,351,0.564128,26.71
95,1557315539500,356,0.514352,26.39
96,1557315599700,359,0.613904,26.29
97,1557315780200,394,0.597312,26.38
98,1557316111100,384,0.895968,26.2
99,1557316351700,366,0.879376,26.38
100,1557316562300,374,0.381616,26.07
101,1557317254200,393,0.597312,25.64
102,1557317675300,406,0.74664,24.21
103,1557317916000,409,0.962336,23.76
104,1557318397300,411,0.779824,25.95
105,1557318427400,419,0.74664,26.04
106,1557318517600,431,0.779824,26.28
107,1557318728200,402,0.813008,26.75
108,1557319089200,372,0.945744,27.61
109,1557319299700,377,0.895968,28.07
110,1557319841200,396,0.8296,29.31
111,1557320172100,388,0.182512,29.18
112,1557320563200,1336,0.978928,29.63
113,1557321435500,884,1.360544,30.1
114,1557321796500,820,0.929152,30.47
115,1557322007100,770,0.813008,30.52
116,1557322097300,790,0.879376,30.63
117,1557322247700,827,0.945744,30.79
118,1557322398100,788,0.862784,30.91
119,1557322608700,769,0.696864,31.03
120,1557322819300,762,0.879376,31.08
121,1557323059900,770,0.8296,31.16
122,1557323420900,727,0.796416,31.38
123,1557323481200,730,0.116144,31.41
124,1557323721700,613,0.846192,31.44
125,1557323902200,631,1.061888,31.57
126,1557324323400,657,0.945744,31.77
127,1557324654300,682,0.696864,31.97
128,1557325286000,2450,1.144848,31.59
129,1557326188400,794,0.398208,31.45
130,1557326248600,897,0.796416,31.43
131,1557326429100,998,0.730048,31.47
132,1557326459200,1015,0.8296,31.46
133,1557326519300,962,0.978928,31.48
134,1557327030700,510,0.613904,30.88
135,1557327151000,333,0.796416,30.52
136,1557327271300,321,0.464576,30.37
137,1557327873000,210,1.012112,32.5
138,1557327933100,222,0.713456,32.34
139,1557328444500,227,0.99552,33.21
140,1557328594900,247,1.16144,33.39
141,1557328655100,253,1.16144,33.37
142,1557330129100,2172,0.813008,33.81
143,1557330399800,1664,1.045296,33.75
144,1557330429900,1639,1.111664,33.75
145,1557330490100,1545,0.680272,33.79
146,1557330610400,1422,1.32736,33.95
147,1557330640500,1389,0.945744,33.95
148,1557330670600,1370,0.978928,33.96
149,1557330790900,1276,0.945744,34.02
150,1557331392500,993,0.8296,33.7
151,1557331603100,1243,0.978928,33.16
152,1557331903900,879,0.99552,33.05
153,1557332024200,822,1.111664,33.07
154,1557332114500,819,1.07848,33.14
155,1557332295000,798,0.962336,33.25
156,1557333227500,758,0.763232,33.24
157,1557371762200,849,0.647088,31.3
158,1557371822400,720,0.265472,31.5
159,1557371942700,998,0.630496,31.25
160,1557372363800,380,1.012112,32.53
161,1557372484200,374,0.929152,33.15
162,1557372724800,454,0.680272,33.28
163,1557373777700,556,0.730048,32.71
164,1557374259100,248,0.846192,31.87
165,1557374289100,251,0.813008,31.89
166,1557374469600,311,0.763232,32.33
167,1557374559800,287,0.779824,32.52
168,1557375733000,2421,0.796416,34.39
169,1557376094000,2172,0.630496,33.96
170,1557376214300,20113,0.730048,34.21
171,1557376394800,68423,0.796416,34.59
172,1557376605400,340330,0.945744,34.58
173,1557376665500,7808,0.779824,34.69
174,1557376725700,2696,0.945744,34.69
175,1557377237100,1944,0.929152,35.08
176,1557377989100,1253,1.194624,35.24
177,1557378169600,1275,0.696864,35.3
178,1557378350100,1540,0.862784,35.31
179,1557378470400,1399,0.464576,35.24
180,1557378650900,1340,0.763232,34.95
181,1557378801300,1360,0.74664,34.65
182,1557378921700,2867,0.763232,34.62
183,1557379072100,748,0.779824,33.42
184,1557381809700,1515,0.8296,33.02
185,1557381990200,2670,0.730048,33.42
186,1557383283700,5638,0.779824,33.93
187,1557383915400,5050,0.779824,33.96
188,1557384095900,3183,0.846192,34.23
189,1557384727600,1793,0.8296,34.18
190,1557384848000,2488,0.945744,34.06
191,1557385600000,1449,0.58072,34.66
192,1557385930900,1363,0.74664,34.77
193,1557386051200,1273,0.514352,34.79
194,1557389239100,1412,0.730048,33.95
195,1557390262600,340330,0.895968,34.77
196,1557390563400,340330,0.929152,35.0
197,1557391435900,340330,0.962336,34.11
198,1557391496100,340330,1.061888,34.24
199,1557391586300,340330,0.74664,34.11
200,1557392338400,340330,0.99552,35.16
201,1557392789600,340330,0.365024,35.74
202,1557392910000,340330,0.74664,34.97
203,1557394474200,1904,1.028704,34.03
204,1557394865300,2000,0.447984,32.73
205,1557395436800,1561,0.8296,30.26
206,1557395466900,1602,1.012112,29.88
207,1557396309200,1673,0.929152,27.32
208,1557396670200,1302,0.796416,27.8
209,1557397061200,5262,0.779824,28.31
210,1557397572600,3205,0.929152,28.85
