,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557363419700,4893,0.763232,33.23,2019-05-09 00:56:59.700,1.0,STILL,8996,0.0
1,1557634393300,577,0.547536,33.09,2019-05-12 04:13:13.300,0.85,IN_VEHICLE,41935,
2,1557721351400,4191,0.696864,32.99,2019-05-13 04:22:31.400,1.0,STILL,53314,0.0
