,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1556844801300,2160,1.045296,30.22,2019-05-03 00:53:21.300,1.0,TILTING,16520,
1,1556928251600,1728,0.895968,31.44,2019-05-04 00:04:11.600,0.97,STILL,27586,0.0
2,1556961763400,2778,0.779824,30.55,2019-05-04 09:22:43.400,0.95,ON_FOOT,33783,0.1
3,1556961763400,2778,0.779824,30.55,2019-05-04 09:22:43.400,0.95,WALKING,33784,0.5
4,1556963086900,1060,0.779824,29.81,2019-05-04 09:44:46.900,0.97,ON_FOOT,34237,0.1
5,1556963086900,1060,0.779824,29.81,2019-05-04 09:44:46.900,0.97,WALKING,34238,0.5
