,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557983369000,632,0.58072,34.24,2019-05-16 05:09:29.000,0.98,ON_FOOT,1697,0.1
1,1557983369000,632,0.58072,34.24,2019-05-16 05:09:29.000,0.98,WALKING,1698,0.5
2,1558529058800,7551,0.862784,32.54,2019-05-22 12:44:18.800,0.67,ON_BICYCLE,20633,0.8
