,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557288528400,661,0.730048,30.47,2019-05-08 04:08:48.400,0.98,ON_FOOT,1445,0.1
1,1557288528400,661,0.730048,30.47,2019-05-08 04:08:48.400,0.98,WALKING,1446,0.5
2,1557759076400,2599,0.962336,31.67,2019-05-13 14:51:16.400,0.58,STILL,44395,0.0
3,1557759076400,2599,0.962336,31.67,2019-05-13 14:51:16.400,0.58,STILL,51438,0.0
