,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1558065958100,1028,0.74664,34.02,2019-05-17 04:05:58.100,1.0,STILL,10002,0.0
1,1558067883500,1700,0.813008,34.18,2019-05-17 04:38:03.500,0.96,STILL,10521,0.0
2,1558237625600,1438,0.730048,31.77,2019-05-19 03:47:05.600,0.97,IN_VEHICLE,32420,
3,1558494026400,1131,0.779824,33.04,2019-05-22 03:00:26.400,0.96,ON_FOOT,53468,0.1
4,1558494026400,1131,0.779824,33.04,2019-05-22 03:00:26.400,0.96,WALKING,53469,0.5
5,1558495560600,1023,0.647088,31.86,2019-05-22 03:26:00.600,0.76,IN_VEHICLE,53977,
6,1558497065100,452,0.66368,31.78,2019-05-22 03:51:05.100,0.91,STILL,54525,0.0
