,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1558452194300,1384,0.696864,30.13,2019-05-21 15:23:14.300,0.99,STILL,26695,0.0
1,1558534890300,2740,0.481168,29.54,2019-05-22 14:21:30.300,0.96,ON_BICYCLE,32396,0.8
