,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1556972273000,283,0.530944,30.79,2019-05-04 12:17:53.000,0.73,ON_BICYCLE,44655,0.8
1,1556977899200,329,0.862784,30.49,2019-05-04 13:51:39.200,0.96,ON_FOOT,46971,0.1
2,1556977899200,329,0.862784,30.49,2019-05-04 13:51:39.200,0.96,WALKING,46972,0.5
3,1557144971900,512,0.514352,31.41,2019-05-06 12:16:11.900,0.93,ON_FOOT,64152,0.1
4,1557144971900,512,0.514352,31.41,2019-05-06 12:16:11.900,0.93,WALKING,64153,0.5
