,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557458650500,3108,0.66368,31.02,2019-05-10 03:24:10.500,1.0,TILTING,11800,
1,1557467104600,444,0.33184,33.03,2019-05-10 05:45:04.600,1.0,TILTING,12566,
2,1557646233600,176,0.680272,32.99,2019-05-12 07:30:33.600,1.0,STILL,22059,0.0
