,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1556875385300,308,0.879376,33.31,2019-05-03 09:23:05.300,0.96,IN_VEHICLE,26382,
1,1557042603900,312,0.846192,30.57,2019-05-05 07:50:03.900,0.86,ON_FOOT,40733,0.1
2,1557042603900,312,0.846192,30.57,2019-05-05 07:50:03.900,0.86,WALKING,40734,0.5
3,1557107066000,607,0.779824,32.27,2019-05-06 01:44:26.000,0.97,STILL,47494,0.0
4,1557115188300,4997,0.813008,32.97,2019-05-06 03:59:48.300,0.97,IN_VEHICLE,49818,
