,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1556775733100,178,0.547536,29.51,2019-05-02 05:42:13.100,0.52,STILL,21583,0.0
1,1556796009100,422,0.846192,33.34,2019-05-02 11:20:09.100,1.0,TILTING,24956,
2,1556855989200,404,0.613904,31.57,2019-05-03 03:59:49.200,1.0,ON_FOOT,30120,0.1
3,1556855989200,404,0.613904,31.57,2019-05-03 03:59:49.200,1.0,WALKING,30121,0.5
4,1556863961200,1089,0.796416,31.03,2019-05-03 06:12:41.200,1.0,STILL,30862,0.0
