,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557372860500,817,0.91256,33.8,2019-05-09 03:34:20.500,0.7,STILL,9521,0.0
1,1557391394200,226,0.680272,33.02,2019-05-09 08:43:14.200,0.8,ON_FOOT,12712,0.1
2,1557391394200,226,0.680272,33.02,2019-05-09 08:43:14.200,0.8,WALKING,12713,0.5
3,1557398524000,560,0.630496,31.63,2019-05-09 10:42:04.000,1.0,STILL,14021,0.0
4,1557554471700,943,0.713456,33.38,2019-05-11 06:01:11.700,1.0,STILL,26414,0.0
5,1557716047900,1503,0.813008,33.93,2019-05-13 02:54:07.900,0.95,ON_FOOT,38336,0.1
6,1557716047900,1503,0.813008,33.93,2019-05-13 02:54:07.900,0.95,WALKING,38337,0.5
7,1557794585800,263,0.696864,32.98,2019-05-14 00:43:05.800,0.73,IN_VEHICLE,44663,
