,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557461285100,878,0.730048,32.03,2019-05-10 04:08:05.100,1.0,TILTING,12213,
1,1557461285100,878,0.730048,32.03,2019-05-10 04:08:05.100,1.0,TILTING,14774,
