,timestamp,Resistance,Interval,Temperature,Timestamp,confidence,type,OldTimestamp,ActivityScore
0,1557391946800,882,0.680272,30.9,2019-05-09 08:52:26.800,0.99,ON_FOOT,6080,0.1
1,1557391946800,882,0.680272,30.9,2019-05-09 08:52:26.800,0.99,WALKING,6081,0.5
