timestamp,Resistance,Interval,Temperature
1556587227500,705,1.6592,29.72
1556588220200,401,0.99552,33.08
1556589363300,787,1.16144,33.95
1556589447300,680,0.74664,33.8
1556590055200,807,0.763232,33.5
1556590085300,684,0.779824,33.53
1556590265800,819,1.061888,33.55
1556590295900,845,0.99552,33.54
1556590326000,873,1.045296,33.54
1556590777200,838,1.028704,33.4
1556590807300,851,0.978928,33.39
1556590928200,878,0.862784,33.37
1556591048600,912,0.91256,33.38
1556591439600,906,1.111664,33.39
1556591710300,985,1.377136,33.48
1556592612800,1137,1.227808,33.49
1556592673000,1150,1.260992,33.48
1556592973800,744,0.713456,33.08
1556593033900,793,0.945744,32.72
1556593124200,878,0.58072,32.43
1556593455100,956,0.730048,32.3
1556593665700,976,0.282064,32.17
1556593846200,1041,0.846192,32.28
1556593996600,1035,0.66368,32.45
1556594026700,1038,0.813008,32.51
1556594147000,1055,1.028704,32.64
1556594177100,1071,0.647088,32.68
1556594417700,983,0.530944,32.92
1556594538000,429,0.630496,33.05
1556594808800,259,0.530944,33.38
1556594899000,195,0.099552,33.49
1556594959200,204,0.481168,33.39
1556595019400,204,0.597312,33.03
1556595109600,214,0.33184,32.3
1556595320200,253,0.713456,31.19
1556595530700,317,0.779824,30.5
1556596493400,593,0.99552,33.82
1556596764100,661,0.91256,33.79
1556596884400,686,1.045296,33.65
1556596944600,696,1.045296,33.59
1556597185300,698,0.91256,33.39
1556597365800,726,0.713456,33.41
1556597486100,744,0.66368,33.47
1556597786900,785,0.514352,33.53
1556597847100,749,0.763232,33.58
1556598087700,833,0.929152,33.61
1556598147900,827,0.680272,33.56
1556598178000,836,0.846192,33.53
1556598208100,846,0.962336,33.5
1556598569200,836,0.962336,33.54
1556598990400,822,0.846192,33.79
1556599080600,813,0.879376,33.84
1556599170900,829,0.547536,33.92
1556599411500,830,0.895968,33.95
1556599441600,841,0.91256,33.86
1556599561900,846,0.647088,33.8
1556599712400,876,0.796416,33.86
1556599742400,883,1.128256,33.86
1556600073300,891,0.8296,33.82
1556600524600,938,0.813008,33.7
1556600584700,928,0.713456,33.76
1556600885600,933,0.846192,33.83
1556600915600,932,0.66368,33.84
1556601066000,965,0.547536,33.9
1556601848200,904,0.514352,32.31
1556601998600,910,0.945744,32.13
1556602871000,1030,0.696864,32.76
1556603653100,1009,0.680272,33.25
1556603713300,996,0.978928,33.31
1556603863700,987,0.91256,33.45
1556603923800,997,0.91256,33.43
1556604074200,859,1.012112,33.52
1556604194600,927,0.713456,33.72
1556604766100,989,0.978928,34.26
1556604916500,930,1.045296,34.41
1556605006800,932,1.128256,34.4
1556605337300,966,1.045296,34.26
1556605517800,994,1.128256,34.2
1556605818600,1008,1.128256,34.22
1556605938900,1014,1.061888,34.17
1556606179600,1029,1.128256,34.54
1556606360100,915,0.730048,34.34
1556606390200,909,0.647088,34.2
1556606450300,912,0.597312,33.98
1556606510500,919,0.74664,33.72
1556606901500,301,0.49776,32.51
1556606991800,272,0.713456,32.29
1556607202400,327,0.530944,31.8
1556607232500,365,0.630496,31.75
1556607443100,330,0.862784,31.53
1556607533300,384,0.647088,31.78
1556607864200,406,0.978928,32.42
1556608225200,485,1.144848,33.02
1556608736600,535,0.962336,33.86
1556608796700,532,0.978928,33.83
1556609187800,581,0.464576,33.74
1556609398400,586,0.879376,34.13
1556609548800,610,1.07848,34.04
1556609578900,613,1.045296,34.01
1556609608900,615,1.07848,33.97
1556609669100,621,1.07848,33.92
1556610361000,642,0.74664,33.83
1556610451200,643,1.028704,33.81
1556610481300,642,0.99552,33.81
1556610571600,627,1.045296,33.76
1556610691900,641,1.045296,33.63
1556610992700,633,0.945744,33.88
1556611022800,633,1.128256,33.91
1556611579700,471,0.8296,33.65
1556612166000,1523,0.779824,33.0
1556612196100,1594,0.846192,33.01
1556612557000,600,1.012112,33.16
1556612647300,448,0.879376,33.11
1556612888200,662,0.74664,33.26
1556613189000,556,0.680272,32.91
1556613820700,640,0.91256,33.07
1556614001200,690,1.028704,33.03
1556614271900,732,1.095072,32.97
1556615956600,294,0.547536,31.97
1556616107000,202,0.763232,32.53
1556617942000,297,0.862784,32.85
1556618423500,388,0.879376,32.72
1556618513700,406,1.061888,32.78
1556618543800,409,0.597312,32.79
1556618814500,319,0.730048,32.9
1556618844600,329,0.779824,32.9
1556618904800,346,0.763232,32.96
1556687292800,1253,0.862784,32.82
1556688465800,336,0.763232,33.75
1556688917000,369,0.99552,34.0
1556689428500,330,0.895968,34.17
1556690240700,410,0.713456,34.46
1556690752000,481,0.813008,34.62
1556691594300,618,0.713456,34.95
1556691835100,630,0.895968,35.02
1556692256200,674,0.779824,35.16
1556693760300,770,0.630496,33.64
1556696347400,258,0.779824,32.8
1556697099300,275,1.045296,33.29
1556697279800,283,0.199104,33.23
1556698122100,285,0.879376,33.49
1556700137700,541,1.128256,34.18
1556702303500,482,0.647088,33.62
1556702965300,345,0.464576,33.92
1556707056700,255,0.116144,30.14
1556707267300,307,0.895968,30.55
1556707538000,317,0.730048,30.98
1556707749400,311,0.74664,31.15
1556707779300,295,0.630496,31.18
1556709132600,449,0.978928,32.1
1556709463500,462,1.012112,32.74
1556709583800,407,0.929152,32.76
1556709734200,691,0.929152,32.76
1556710426100,698,0.962336,34.34
1556713675000,946,0.99552,35.62
1556714156300,932,0.945744,34.88
1556772297800,407,0.713456,32.81
1556772598600,583,0.8296,33.1
1556772779100,553,0.680272,33.11
1556773801900,783,0.929152,32.06
1556773862100,770,0.99552,32.25
1556774042600,770,0.33184,32.27
1556774132800,710,0.49776,32.13
1556774824700,372,0.91256,31.22
1556775005200,373,0.713456,31.44
1556775456400,384,0.91256,32.21
1556775486500,370,0.846192,32.26
1556775697100,395,0.929152,32.54
1556776449100,479,0.862784,33.17
1556776840200,416,0.978928,33.28
1556778554900,558,0.91256,34.2
1556779457300,755,0.398208,34.38
1556779487400,707,0.630496,34.39
1556779547600,574,0.647088,34.45
1556779698000,377,0.647088,33.59
1556779758200,315,0.24888,33.28
1556779878500,320,0.680272,32.59
1556780329700,279,0.232288,31.15
1556780540300,309,0.846192,30.98
1556780690700,340,1.07848,31.09
1556780811100,355,0.978928,31.44
1556780901300,358,0.33184,31.59
1556780961500,335,0.8296,31.68
1556781533000,315,0.862784,32.25
1556781833800,325,0.779824,32.61
1556782285100,384,0.8296,33.08
1556782375300,416,0.862784,33.13
1556782856600,481,0.846192,33.84
1556783518400,585,0.99552,33.97
1556783668800,562,0.929152,33.95
1556783999800,590,0.564128,34.0
1556784601400,702,0.779824,33.75
1556785203000,647,0.813008,33.7
1556785413600,663,0.895968,33.57
1556785925000,740,0.846192,33.7
1556786346200,622,0.647088,33.28
1556786797400,639,0.978928,33.34
1556787489200,760,0.879376,33.44
1556787820100,782,0.66368,32.41
1556788692500,906,1.061888,33.05
1556789143700,1025,1.128256,33.34
1556790196600,1009,1.061888,33.98
1556791099200,935,0.862784,33.17
1556791731000,390,1.028704,33.34
1556859249000,3394,0.365024,31.56
1556859910800,1239,0.16592,32.53
1556860061200,542,0.846192,32.83
1556860482400,678,1.028704,33.37
1556860813300,993,0.895968,33.55
1556861445000,1429,0.91256,33.82
1556861775900,1678,0.763232,33.9
1556861956400,1756,0.929152,34.06
1556862377600,1907,0.962336,34.14
1556862437700,1931,0.99552,34.16
1556862798700,2133,0.91256,34.14
1556863099500,2192,0.862784,34.12
1556863430400,2846,0.99552,34.02
1556864272700,2838,0.862784,33.87
1556864453200,2824,0.630496,34.0
1556865175200,2761,0.978928,33.86
1556865476000,2744,1.111664,34.09
1556865506100,2716,0.862784,34.1
1556865566200,2730,0.978928,34.09
1556865837000,2696,0.99552,34.02
1556866107700,2693,1.012112,33.99
1556866198000,2761,0.862784,33.96
1556866288200,2747,1.061888,33.93
1556866318300,2957,0.66368,33.91
1556866950000,2785,0.613904,33.62
1556867130500,2778,0.58072,33.64
1556867852500,2690,0.365024,33.89
1556868544400,889,0.66368,32.48
1556868995600,360,0.680272,32.52
1556869085800,333,0.514352,32.56
1556869146000,299,0.647088,32.52
1556869958200,362,0.895968,33.19
1556869988300,335,0.613904,33.21
1556870168800,373,0.813008,33.37
1556872214400,958,1.07848,34.02
1556872785900,920,0.862784,34.05
1556872816000,952,0.597312,34.06
1556872906300,871,0.945744,34.08
1556873417800,845,0.929152,34.22
1556873568100,1052,0.978928,34.4
1556873838800,1199,0.895968,34.36
1556875373300,513,0.696864,31.57
1556875614000,321,0.630496,31.88
1556875824500,343,0.763232,32.08
1556875854600,359,0.74664,32.09
1556877539300,459,0.929152,33.21
1556877900300,424,0.929152,33.21
1556878020600,439,1.012112,33.17
1556878080800,439,0.945744,33.31
1556878231200,450,1.028704,33.57
1556879795600,470,0.862784,32.93
1556879825700,449,0.945744,32.97
1556879946100,500,0.862784,32.71
1556880006200,513,0.99552,32.63
1556880337100,550,0.796416,33.11
1556881209500,602,0.796416,33.37
1556881299700,610,0.713456,33.21
1556881570500,620,0.49776,32.68
1556881871300,671,0.547536,32.25
1556881901400,676,0.680272,32.19
1556882111900,685,0.929152,31.8
1556882142000,686,0.613904,31.65
1556882322500,468,0.547536,30.85
1556882352600,378,0.846192,30.7
1556883375400,329,0.779824,31.02
1556883525800,252,0.813008,30.9
1556883616100,297,0.713456,30.94
1556883676200,312,0.978928,30.94
1556885150700,367,0.16592,32.01
1556885331200,410,0.978928,32.36
1556885692200,430,0.99552,31.84
1556885872700,441,0.779824,31.52
1556886083300,429,0.49776,31.59
1556887527200,543,0.895968,32.82
1556888248600,576,0.978928,33.74
1556888309300,571,0.8296,33.72
1556888429600,617,0.862784,33.57
1556888580000,641,0.879376,33.55
1556888640200,614,0.696864,33.57
1556888971100,594,0.447984,33.49
1556951636200,969,0.74664,31.65
1556952418200,1748,0.630496,33.03
1556952598700,1622,0.730048,33.11
1556953230400,1727,0.696864,33.93
1556953591400,1563,0.149328,34.14
1556953621500,1698,0.962336,34.11
1556953952400,1701,0.564128,34.3
1556954945100,1673,0.49776,34.35
1556955576800,1671,0.530944,34.02
1556955606900,1664,0.846192,34.03
1556956599600,1585,0.049776,33.3
1556956750000,1594,0.779824,33.29
1556957261400,1294,0.730048,33.78
1556957472000,1359,0.282064,34.16
1556957953300,1367,0.49776,34.5
1556958284200,1406,0.713456,34.79
1556960119200,1336,0.763232,34.64
1556960450100,1286,0.779824,34.64
1556961653400,1315,0.91256,34.5
1556962134700,1333,0.8296,34.39
1556962315200,1339,0.8296,34.39
1556963699600,1333,0.597312,33.87
1556964361400,1328,0.879376,33.46
1556964511800,1329,0.945744,33.42
1556964722400,1341,0.813008,33.5
1556965384200,1276,0.895968,33.73
1556966978500,1987,0.58072,32.65
1556967580000,798,0.879376,32.65
1556968692900,964,0.763232,33.52
1556969174600,1067,0.348432,33.64
1556969204600,1072,0.647088,33.62
1556969235200,1066,0.547536,33.59
1556969264600,1012,0.763232,33.54
1556969295200,1005,0.713456,33.48
1556969325800,976,0.763232,33.39
1556969385200,930,0.630496,33.32
1556969445800,872,0.713456,33.35
1556969475800,790,0.630496,33.35
1556969505800,601,1.045296,33.3
1556969565800,517,0.66368,33.19
1556969596400,553,0.33184,33.14
1556969626400,485,0.862784,33.03
1556969656400,423,0.696864,33.0
1556969686400,440,0.66368,32.92
1556969715800,454,0.696864,32.79
1556969746400,413,0.713456,32.79
1556969776400,398,0.613904,32.72
1556969837000,365,0.647088,32.64
1556969867000,339,0.49776,32.68
1556969896400,342,0.730048,32.64
1556969927600,351,0.846192,32.53
1556969987000,338,0.763232,32.4
1556970017600,330,0.895968,32.28
1556970047000,322,0.8296,32.2
1556970077600,347,0.945744,32.07
1556970107000,355,0.514352,31.99
1556970137600,353,0.431392,31.91
1556970167000,299,0.282064,31.84
1556970197600,323,1.194624,31.79
1556970227600,343,0.58072,31.73
1556970258200,342,0.846192,31.7
1556970287600,325,1.012112,31.68
1556970318200,331,0.530944,31.64
1556970347600,318,0.945744,31.67
1556970378200,292,0.66368,31.68
1556970408200,298,0.647088,31.7
1556970438800,316,0.945744,31.68
1556970468800,294,0.464576,31.68
1556970498800,375,0.862784,31.64
1556970528800,384,0.945744,31.66
1556970558200,394,0.696864,31.64
1556970588800,403,0.730048,31.64
1556970618800,362,0.298656,31.62
1556970709400,373,0.464576,31.68
1556970799400,365,0.813008,31.68
1556970829400,301,0.945744,31.66
1556970890000,280,0.74664,31.66
1556970919400,276,0.730048,31.64
1556970949400,300,0.696864,31.63
1556970979400,290,0.66368,31.55
1556971010000,235,0.796416,31.46
1556971039400,251,0.58072,31.4
1556971130600,332,0.895968,31.16
1556971160000,354,0.796416,31.11
1556971190000,329,0.779824,31.1
1556971220000,308,0.680272,31.1
1556971250000,290,0.530944,31.08
1556971280600,318,0.647088,31.04
1556971341200,305,1.028704,30.88
1556971371200,304,0.481168,30.84
1556971430600,320,0.730048,30.75
1556971461200,317,0.696864,30.65
1556971611200,302,0.680272,30.72
1556971641800,319,0.74664,30.75
1556971671800,301,0.978928,30.76
1556971701800,306,0.647088,30.81
1556971731800,285,0.8296,30.85
1556971761800,295,0.647088,30.9
1556971791800,286,0.862784,30.97
1556971822400,287,0.813008,31.05
1556971852400,287,0.796416,30.99
1556971881800,291,0.58072,30.92
1556971911800,299,0.813008,30.71
1556971942400,277,0.91256,30.64
1556972003000,273,0.763232,30.57
1556972033000,291,0.91256,30.57
1556972063000,294,1.045296,30.53
1556972093000,277,0.647088,30.55
1556972123000,286,0.862784,30.64
1556972153000,279,0.680272,30.66
1556972213000,296,0.8296,30.7
1556972244200,304,0.696864,30.75
1556972273000,283,0.530944,30.79
1556972303000,296,0.680272,30.83
1556972333600,296,1.012112,30.85
1556972363600,298,0.647088,30.88
1556972453600,283,0.597312,30.88
1556972483600,291,0.713456,30.81
1556972514100,287,1.061888,30.79
1556972544200,275,0.862784,30.83
1556972604200,263,1.028704,30.89
1556972664200,256,0.846192,30.72
1556972694200,259,1.111664,30.58
1556972724200,257,0.763232,30.53
1556972754800,259,0.779824,30.47
1556972784200,257,0.597312,30.44
1556972904800,287,0.630496,30.41
1556972935400,290,0.630496,30.39
1556972965400,295,0.696864,30.44
1556972995400,289,0.514352,30.49
1556973055400,289,1.012112,30.53
1556973085400,293,0.182512,30.51
1556973145900,376,0.680272,30.34
1556973175900,380,0.514352,30.26
1556973206000,401,0.547536,30.23
1556973295900,414,0.879376,30.03
1556973326000,408,0.730048,30.01
1556973416000,358,0.74664,30.01
1556973446500,349,0.696864,30.03
1556973506600,358,0.680272,30.06
1556973536600,349,0.91256,30.03
1556973567100,347,0.58072,30.04
1556973627100,326,0.8296,30.19
1556973657100,317,0.696864,30.31
1556973807800,330,0.91256,30.77
1556973837800,331,0.779824,30.72
1556973867800,331,0.547536,30.69
1556973897800,326,0.862784,30.66
1556973959500,325,0.8296,30.62
1556973990800,324,0.99552,30.62
1556974017800,314,0.730048,30.64
1556974048400,308,0.945744,30.62
1556974079000,301,0.696864,30.62
1556974108400,327,0.58072,30.61
1556974138400,343,0.945744,30.56
1556974229600,332,0.879376,30.46
1556974259600,339,0.846192,30.47
1556974288400,354,0.597312,30.34
1556974319000,348,1.111664,30.29
1556974379600,382,0.895968,30.41
1556974409000,384,0.895968,30.44
1556974529600,353,0.713456,30.58
1556974559600,325,0.978928,30.65
1556974679500,301,0.74664,30.75
1556974710100,287,0.647088,30.83
1556974769600,281,1.045296,31.05
1556974800100,282,0.879376,31.14
1556974860700,265,0.680272,31.31
1556974890700,252,1.045296,31.38
1556974920700,254,0.929152,31.45
1556974982600,219,0.945744,31.56
1556975012000,221,0.962336,31.65
1556975100800,193,0.879376,31.79
1556975130800,187,0.813008,31.75
1556975190800,187,0.680272,31.72
1556975312000,205,0.779824,31.7
1556975342200,210,0.647088,31.58
1556975372200,210,0.796416,31.51
1556975401600,217,0.680272,31.44
1556975431600,224,0.763232,31.25
1556975462200,229,0.862784,31.16
1556975492800,214,0.398208,31.14
1556975552800,223,0.796416,31.12
1556975582800,222,0.74664,31.11
1556975612800,218,1.343952,31.17
1556975642800,224,0.74664,31.21
1556975672800,228,0.74664,31.27
1556975702800,227,1.111664,31.33
1556975733400,228,0.613904,31.43
1556975793400,247,0.813008,31.46
1556975824000,268,0.713456,31.42
1556975853400,279,0.846192,31.43
1556975883400,272,1.028704,31.44
1556975913400,274,0.99552,31.49
1556975944000,283,0.8296,31.55
1556975974000,255,0.597312,31.55
1556976004600,258,0.763232,31.46
1556976033400,266,0.597312,31.38
1556976064600,270,0.796416,31.25
1556976094000,267,0.713456,31.13
1556976124000,256,0.8296,31.14
1556976154000,240,0.846192,31.18
1556976184000,243,0.696864,31.25
1556976214000,238,1.028704,31.39
1556976244000,244,0.8296,31.49
1556976274600,243,0.895968,31.44
1556976304600,249,0.74664,31.42
1556976334600,254,0.91256,31.33
1556976395200,254,0.713456,31.27
1556976424600,251,0.680272,31.28
