timestamp,Resistance,Interval,Temperature
1556596269700,150,0.713456,29.77
1556596660700,171,0.680272,31.34
1556606865000,389,0.447984,30.76
1556608520100,223,0.8296,31.99
1556609212900,129,0.514352,31.98
1556610265000,4251,0.763232,32.76
1556610626000,7110,0.696864,33.11
1556610926800,4389,0.813008,33.25
1556611408300,620,0.895968,31.89
1556611528600,639,0.8296,32.46
1556611679000,1323,0.564128,33.05
1556612010000,430,0.813008,32.79
1556612551400,833,0.779824,33.61
1556612641700,4626,0.846192,33.8
1556612912400,2396,0.879376,34.0
1556613823500,3481,0.846192,33.71
1556613965300,1968,0.879376,32.57
1556613995400,3740,0.8296,32.57
1556614055500,2706,1.028704,32.51
1556614687300,3724,0.879376,32.98
1556614747400,6160,0.66368,33.17
1556615018200,6742,0.680272,33.35
1556615711100,4285,0.862784,32.51
1556616011100,5930,0.862784,32.22
1556616071100,6488,0.978928,32.35
1556616191700,2860,0.846192,32.47
1556616223000,7291,0.8296,32.59
1556616251700,4019,0.696864,32.62
1556616372900,3835,0.929152,32.46
1556616432900,3576,0.879376,32.58
1556616463500,3320,0.813008,32.71
1556616522900,5770,0.8296,33.15
1556616583500,3428,0.99552,33.0
1556616613500,2311,0.613904,32.86
1556616644700,2088,0.99552,32.82
1556616673500,1917,0.8296,32.79
1556616702900,1828,0.99552,32.79
1556616732900,1734,0.49776,32.82
1556616793500,2360,0.862784,32.59
1556616883500,5638,0.945744,32.6
1556616913500,3958,0.978928,32.7
1556616943500,3665,0.929152,32.79
1556616973500,3586,0.879376,32.82
1556617004100,4919,0.447984,32.56
1556617034100,4587,1.028704,32.51
1556617094100,2419,0.564128,32.36
1556617124100,2799,0.945744,32.53
1556617154100,2404,0.713456,32.48
1556617454900,4475,0.8296,31.18
1556617545100,2456,0.116144,30.89
1556617575800,2785,0.613904,30.57
1556618417600,335,0.680272,29.46
1556618928900,183,0.763232,31.17
1556619560600,267,0.481168,31.02
1556619590700,232,0.132736,30.81
1556619771200,195,0.813008,30.59
1556620072000,148,0.58072,31.08
1556620312600,202,0.74664,30.92
1556620342700,188,0.381616,30.76
1556620493100,223,0.862784,30.93
1556620824000,199,0.199104,30.48
1556621094800,146,0.564128,29.96
1556621305300,149,0.199104,30.24
1556621335400,169,0.846192,30.19
1556621726500,139,0.365024,29.82
1556621786700,156,0.66368,30.07
1556623140300,186,0.447984,30.63
1556623471200,90,0.763232,31.79
1556623681800,165,0.91256,31.64
1556623922400,160,1.012112,29.87
1556625877700,175,0.763232,31.72
1556626088300,182,0.58072,32.25
1556626268800,226,1.144848,31.41
1556626328900,226,0.91256,31.59
1556626689900,206,0.879376,32.84
1556627171200,242,0.464576,32.25
1556627201300,270,0.813008,32.11
1556627231400,240,0.796416,32.11
1556627321600,232,0.779824,31.76
1556627351700,358,0.99552,31.5
1556627682600,201,0.282064,29.5
1556628163900,177,1.128256,30.5
1556672234600,1032,0.8296,34.28
1556672264700,1025,0.779824,34.25
1556674671600,675,1.061888,34.76
1556676476500,657,1.128256,34.0
1556678221200,1921,0.66368,31.86
1556678401700,1142,0.730048,31.51
1556678491900,1763,0.763232,31.56
1556678522000,1603,0.680272,31.65
1556678732600,332,0.8296,32.71
1556678792800,289,0.132736,32.77
1556682792900,757,0.846192,32.4
1556682943300,443,0.763232,31.91
1556683123800,278,0.49776,30.44
1556683454700,579,0.763232,32.22
1556683815700,469,0.763232,33.08
1556684447400,3104,0.74664,33.6
1556684808400,767,0.895968,34.0
1556685049000,1951,0.431392,34.34
1556687094600,409,0.99552,34.06
1556687726300,538,0.91256,34.28
1556688538500,5234,0.945744,33.61
1556689019800,577,0.813008,33.69
1556690493800,811,0.199104,33.87
1556691546700,395,0.895968,33.94
1556691787300,254,0.962336,33.89
1556692960600,1232,0.978928,34.13
1556693171200,523,0.49776,34.2
1556693562200,1034,0.348432,30.58
1556693682600,149,0.846192,30.51
1556704980000,171,0.74664,31.11
1556705160500,105,0.4148,31.41
1556705942600,109,0.298656,29.73
1556706062900,150,0.381616,29.81
1556706243400,168,0.630496,30.65
1556706303600,151,0.763232,30.82
1556706875100,235,0.33184,30.24
1556707025500,182,0.696864,30.11
1556707085700,173,0.879376,30.2
1556707206000,103,1.16144,29.86
1556707326300,94,0.33184,30.02
1556707476700,118,0.862784,30.43
1556707506800,120,1.095072,30.3
1556707597100,135,0.962336,30.07
1556707657200,158,0.24888,29.87
1556708018200,132,0.8296,30.43
1556708168600,124,0.929152,30.51
1556708800300,294,0.696864,30.93
1556708830400,245,0.348432,30.98
1556708860500,259,0.8296,31.05
1556708890600,221,0.929152,31.11
1556709041000,118,1.061888,31.34
1556709522300,157,0.862784,32.53
1556709612700,167,0.846192,32.84
1556709883300,464,0.696864,31.71
1556709943400,586,0.447984,31.58
1556710123900,278,0.680272,31.06
1556710394700,230,0.680272,30.59
1556710515000,177,0.8296,31.02
1556710605200,698,0.514352,31.0
1556710665400,514,0.796416,30.93
1556710725500,381,0.763232,31.04
1556710845900,334,0.530944,31.02
1556712019100,1828,0.481168,29.47
1556712109300,1483,0.91256,29.42
1556712710900,968,0.647088,31.97
1556713252400,374,0.74664,31.63
1556713432900,519,0.91256,30.62
1556713703600,1422,0.813008,29.76
1556714154800,535,0.8296,30.36
1556714515800,4211,0.348432,30.76
1556759459400,4145,0.945744,34.1
1556761114000,5301,0.978928,30.21
1556762287200,2546,0.8296,32.27
