timestamp,Resistance,Interval,Temperature
1556597517200,308,0.680272,31.71
1556597848100,339,0.613904,32.06
1556597878200,324,0.58072,32.04
1556598300100,326,0.58072,32.45
1556599533400,543,0.680272,33.67
1556600135300,688,0.66368,32.99
1556600525400,588,0.696864,33.4
1556601518500,640,0.680272,33.47
1556601578900,636,0.862784,33.52
1556601679300,658,0.265472,33.55
1556601703300,652,0.16592,33.64
1556601738100,667,0.547536,33.71
1556601768100,674,0.879376,33.78
1556601792700,664,0.232288,33.82
1556601825700,679,0.99552,33.87
1556601850900,683,0.945744,33.9
1556601882800,678,0.862784,33.89
1556601921700,680,0.730048,33.85
1556601946300,675,0.945744,33.87
1556601975700,663,0.431392,33.89
1556602011700,662,0.049776,33.92
1556602040500,691,0.895968,33.89
1556602064500,691,0.763232,33.87
1556602095700,672,0.066368,33.82
1556602120900,634,0.895968,33.82
1556602159900,639,0.613904,33.78
1556602189900,641,0.630496,33.76
1556602218700,641,0.680272,33.71
1556602247500,643,0.813008,33.68
1556602281100,646,0.647088,33.62
1556602312300,649,0.613904,33.6
1556602337500,665,0.66368,33.58
1556602360400,669,0.613904,33.46
1556602451200,626,0.66368,33.17
1556602812100,555,0.730048,32.5
1556603022800,563,0.680272,32.53
1556603083400,530,0.813008,32.56
1556603353300,487,0.66368,32.7
1556603684800,467,0.713456,32.9
1556604315700,523,0.796416,33.13
1556604346700,524,0.763232,33.1
1556604767600,524,0.779824,33.3
1556605008200,615,0.647088,33.31
1556605880200,860,0.647088,32.56
1556605970200,968,0.763232,32.46
1556606242700,749,0.647088,33.13
1556606331500,764,0.796416,33.26
1556606753800,770,0.680272,33.01
1556607083200,484,0.647088,33.1
1556607483700,413,0.730048,32.94
1556607512500,405,0.74664,33.04
1556607543100,428,0.66368,33.13
1556607576100,399,0.796416,33.1
1556607600100,434,0.796416,33.15
1556607635500,448,0.696864,33.22
1556607664900,429,0.74664,33.35
1556607690700,408,0.8296,33.42
1556607722500,428,0.779824,33.46
1556607752500,423,0.779824,33.46
1556607775300,402,0.66368,33.55
1556607955900,396,0.381616,33.43
1556608618900,455,0.763232,32.95
1556608678500,425,0.763232,33.01
1556608769000,417,0.862784,33.13
1556610242100,383,0.680272,33.01
1556610904100,370,1.227808,33.06
1556611235400,732,0.862784,32.98
1556611746200,426,0.613904,33.4
1556612348300,1725,0.962336,32.94
1556612770900,1356,0.813008,32.89
1556613040700,1467,0.945744,33.13
1556613069800,1399,0.862784,33.15
1556613400700,1301,0.74664,32.93
1556613822700,872,0.298656,31.99
1556614123500,673,0.66368,31.39
1556614303400,563,0.680272,31.31
1556614363300,505,0.779824,31.47
1556614393400,511,0.945744,31.45
1556614575400,458,0.895968,31.38
1556614610900,439,0.879376,31.4
1556614643300,449,1.2444,31.51
1556614672100,464,0.049776,31.62
1556614700900,475,0.74664,31.71
1556614764500,457,0.779824,31.84
1556614788000,467,1.178032,31.92
