timestamp,Resistance,Interval,Temperature
1557278132800,2657,0.862784,32.35
1557283908700,787,0.613904,33.09
1557284480200,874,0.730048,32.87
1557284811000,944,0.796416,33.16
1557286375400,4483,0.696864,32.83
1557286736300,3607,0.696864,33.14
1557287127400,6185,0.846192,33.61
1557289894900,8637,0.730048,34.08
1557294768400,1555,1.095072,32.42
1557295249700,1985,0.597312,32.77
1557296573300,4446,0.879376,32.46
1557297596200,3019,0.796416,32.71
1557299250700,259,0.481168,33.71
1557301928000,289,0.597312,32.8
1557302499600,338,0.945744,33.8
1557316998900,7208,0.049776,33.19
1557317329700,3357,0.282064,32.56
1557319826600,392,0.8296,34.24
1557320488400,318,1.061888,34.12
1557368107300,4044,0.862784,32.54
1557368588600,3031,0.813008,32.18
1557368769100,9088,0.945744,32.04
1557369310600,2031,0.879376,31.9
1557369430900,1514,0.763232,31.96
1557372589500,301,1.111664,32.36
1557373943200,842,0.8296,31.16
1557374725300,1033,0.779824,31.68
1557374935900,762,0.862784,31.58
1557380081000,2091,0.66368,33.15
1557381916000,4490,0.713456,33.43
1557382006200,2079,0.713456,33.61
1557399771400,1384,0.58072,29.76
1557399951900,679,0.813008,29.62
1557400734000,281,0.862784,33.05
1557402358400,1528,0.481168,32.66
1557407171900,2657,0.862784,32.71
1557411774000,6641,0.680272,33.15
1557413909800,5595,0.24888,32.56
1557459634100,503,0.846192,32.98
1557459754400,351,0.763232,33.47
1557459965000,296,0.796416,33.81
1557460175600,380,0.680272,34.06
1557460235800,401,0.348432,33.97
1557460265800,488,0.348432,33.99
1557460326000,548,0.547536,33.88
1557460416300,523,0.564128,33.67
1557460566700,469,0.895968,33.92
1557460867500,276,0.564128,33.39
1557460987800,1039,0.730048,33.32
1557461017900,878,0.680272,33.29
1557462191100,3681,0.763232,33.77
1557462642300,1985,0.846192,33.76
1557462852900,2968,0.846192,33.92
1557463063500,4542,0.66368,34.04
1557463123600,4340,0.763232,34.1
1557463153700,3946,0.74664,34.08
1557463213900,3158,0.8296,34.06
1557463334200,4251,0.8296,33.99
1557463454500,3785,0.8296,33.95
1557464206600,2842,0.846192,33.9
1557464748100,8869,0.796416,33.95
1557464838300,3067,0.879376,33.85
1557464868400,4178,0.895968,33.91
1557465109000,9163,0.630496,34.08
1557465349700,1454,0.730048,34.18
1557465440000,1996,0.796416,34.23
1557465530200,1269,0.033184,34.23
1557465770900,1850,0.879376,33.63
1557466131800,737,0.846192,33.92
1557466282600,776,0.730048,33.28
1557466553100,418,0.796416,33.67
1557467425500,887,0.696864,33.76
1557468267800,763,0.66368,33.44
1557469621500,1866,0.779824,33.62
1557469892200,1386,0.796416,33.47
1557469952400,839,0.978928,33.46
1557474435600,1237,0.74664,32.66
1557474525900,787,0.962336,33.03
1557474646200,3293,0.796416,33.46
1557475037300,218,0.696864,32.59
1557476090200,1192,0.763232,32.49
1557476240600,417,0.779824,32.6
1557476421100,238,0.879376,32.79
1557476872300,299,0.613904,33.03
1557476902400,279,0.630496,33.03
1557476992700,283,0.74664,33.07
1557477413800,327,0.779824,33.33
1557477534100,354,0.74664,33.43
1557477925200,363,0.763232,33.67
1557478045500,8163,0.348432,33.7
1557478075600,1409,0.730048,33.7
1557478917900,7677,0.680272,33.34
1557480000800,1088,0.813008,33.11
1557480061000,1177,0.879376,32.88
1557480391900,760,1.028704,32.45
1557480903300,844,0.91256,32.91
1557481053700,221,0.862784,33.18
1557481083800,188,0.846192,33.24
1557481354500,161,0.813008,33.55
1557482257000,164,0.862784,33.69
1557482377300,163,0.862784,33.69
1557482738300,141,0.74664,33.7
1557482768400,132,0.514352,33.71
1557483339900,338,0.813008,32.35
1557483700900,213,0.895968,30.38
1557483911500,306,0.696864,29.91
1557484844000,2354,0.514352,31.2
1557484874100,2038,0.813008,31.27
1557485174900,2131,0.696864,31.77
1557486257900,2860,1.012112,32.2
1557486408300,2324,0.978928,32.49
1557486679000,3893,0.74664,33.53
1557487250600,5872,0.945744,33.4
1557562010100,1034,0.613904,31.27
1557562130500,767,0.630496,31.56
1557562160500,775,0.680272,31.61
1557562190600,779,0.730048,31.7
1557562310900,826,0.696864,32.24
1557562371100,843,0.713456,32.48
1557562972700,355,0.713456,33.53
1557563273500,2733,0.564128,32.9
1557563454000,596,0.713456,32.38
1557563484100,482,0.298656,32.29
1557565108500,117,0.58072,32.55
1557565289000,317,0.49776,32.76
1557565469500,224,0.66368,33.05
1557565499600,222,0.630496,33.06
1557565800400,235,0.564128,33.49
1557566281700,124,0.713456,33.95
1557566582500,367,0.680272,33.5
1557566672800,362,0.74664,32.83
1557567454900,282,0.481168,29.43
1557571275300,190,0.763232,30.6
1557571816800,868,0.895968,31.47
1557573802600,1205,0.929152,29.64
1557574464400,384,0.613904,31.35
1557574614800,2180,0.846192,30.47
1557575818100,639,0.846192,32.46
1557576149000,4910,0.647088,31.86
1557576479900,1199,0.91256,31.88
1557577502700,1221,0.647088,32.34
1557579157200,600,0.514352,32.99
1557579307600,460,0.813008,33.07
1557579458000,404,0.813008,33.03
1557580661500,7159,0.713456,31.35
1557581082600,1610,0.514352,31.2
1557581112700,1617,0.846192,31.2
1557581142800,1172,0.91256,31.23
1557581263100,887,0.713456,31.21
1557581383400,2965,0.862784,32.05
1557581473700,1508,0.99552,32.43
1557581594000,860,0.530944,32.71
1557581744400,660,0.530944,32.53
1557581955000,524,0.647088,32.77
1557582075300,882,0.895968,32.91
1557582225700,820,0.862784,32.33
1557645516500,6074,0.74664,32.01
1557646118300,6223,0.763232,33.11
1557647050700,3357,0.4148,33.65
1557648193800,9981,0.813008,34.79
1557649006000,2996,0.713456,33.56
1557649275900,1907,0.74664,34.13
1557649576800,1101,0.846192,34.38
1557649636900,1073,0.763232,34.29
1557649757200,1380,0.381616,33.92
1557650119300,1602,0.713456,33.11
1557650268600,1255,0.564128,33.32
1557650659700,7192,0.796416,32.54
1557651110900,3423,0.895968,33.09
1557651321500,2313,0.132736,33.15
1557651411700,5196,0.779824,33.29
1557652645100,6984,0.8296,33.7
1557652855700,2703,0.680272,33.58
1557653156500,3525,0.730048,34.46
1557653306900,2321,0.779824,34.48
1557655261800,131,0.58072,33.53
1557655321800,126,1.49328,33.65
1557655532400,1448,0.514352,32.63
1557655712900,764,0.530944,32.1
1557655893400,1162,0.796416,32.4
1557656344600,383,0.696864,34.04
1557656585300,191,0.763232,34.44
1557657156800,230,0.647088,34.89
1557657247100,239,0.66368,34.86
1557657337300,240,0.730048,34.87
1557657728400,682,0.58072,33.79
1557658029200,2158,0.779824,32.74
1557658179600,1232,0.265472,31.82
1557658931700,173,0.647088,29.62
1557659172300,165,0.447984,30.32
1557659202400,191,0.547536,30.38
1557659232500,179,0.381616,30.49
1557659382900,188,1.111664,30.63
1557659533300,204,0.680272,31.09
1557659563400,203,0.813008,31.19
1557659864200,209,0.597312,31.67
1557660074800,204,0.530944,31.86
1557660134900,212,0.630496,31.86
1557660375600,409,0.4148,31.77
1557660556100,757,0.763232,32.02
1557660766700,311,0.215696,31.77
1557660826800,301,0.713456,31.91
1557660887000,290,0.315248,32.0
1557661127600,246,0.630496,31.94
1557661217900,243,0.547536,31.99
1557661398400,217,0.564128,32.29
1557661518700,240,0.564128,32.4
1557661609000,258,0.796416,32.4
1557661969900,206,0.431392,32.95
1557662030100,157,0.49776,32.94
1557662330900,194,0.8296,33.41
1557662571600,233,0.862784,33.65
1557662691900,144,0.763232,33.77
1557663022800,6787,1.045296,33.65
1557663113100,3129,0.514352,33.58
1557663323600,980,0.74664,33.71
1557667866000,1314,0.680272,31.34
1557668257100,605,0.779824,32.35
1557668557900,480,0.813008,32.63
1557668708300,620,0.895968,32.74
1557669069300,1395,0.796416,33.06
1557669189600,734,0.696864,33.13
1557669460300,684,0.862784,33.23
1557669490400,631,0.779824,33.25
1557669520500,1747,0.846192,33.27
1557669701000,727,0.91256,33.11
1557669911600,4785,0.232288,32.77
1557670242500,2308,0.779824,32.57
1557670453000,1152,0.846192,32.86
1557671054700,5224,0.779824,33.34
1557671205100,3275,0.58072,33.18
1557671355500,1162,0.978928,33.03
1557710493900,703,0.16592,34.28
1557710794700,826,0.713456,33.95
1557711276000,1025,0.763232,33.93
1557711486600,868,0.862784,33.76
1557711606900,951,0.796416,33.72
1557711787400,651,0.8296,33.86
1557712148400,760,0.813008,34.16
1557712629700,920,0.846192,34.45
1557712659800,866,0.846192,34.44
1557712840300,695,0.696864,34.45
1557712870400,737,0.846192,34.44
1557713020800,523,0.680272,34.4
1557713321600,446,0.846192,33.9
1557714675300,241,1.061888,32.14
1557723519300,1190,0.730048,32.94
1557723729900,1373,0.315248,32.76
1557723970600,1391,0.779824,32.59
1557724061300,1285,0.680272,32.65
1557724091400,804,0.282064,32.66
1557724181700,620,0.680272,32.55
1557724422300,500,0.66368,32.68
1557724512600,440,0.680272,32.8
1557724602800,481,0.779824,32.76
1557724993900,185,0.464576,32.71
1557725114200,257,0.630496,32.69
1557725204400,179,0.547536,32.4
1557725475200,268,0.16592,31.41
1557725595500,369,0.813008,31.25
1557725625600,300,0.99552,31.25
1557725715800,338,0.862784,31.28
1557726407700,533,0.74664,32.07
1557726618300,630,0.846192,32.24
1557726919100,673,0.813008,32.65
1557726979300,713,0.8296,32.75
