timestamp,Resistance,Interval,Temperature
1557971149800,210,0.464576,31.85
1557971931900,218,0.91256,30.84
1557972774200,177,0.846192,30.77
1557973315700,306,1.128256,30.76
1557973436000,335,0.713456,30.59
1557973586400,371,0.895968,30.39
1557974097800,297,0.8296,30.94
1557975451500,450,0.945744,32.54
1557976384000,595,0.66368,32.45
1557977406800,673,0.796416,32.77
1557977436900,678,0.929152,32.77
1557977497100,680,0.763232,32.74
1557978279200,707,0.74664,33.31
1557978730400,759,1.07848,32.76
1557979241800,764,0.74664,33.19
1557982701500,1068,0.962336,31.33
1557982851900,1520,0.74664,31.74
1557983904800,4641,0.945744,32.51
1557984085300,3796,0.879376,32.96
1557984777200,2338,1.045296,33.67
1557984927600,1592,1.012112,33.61
1557985439000,228,0.66368,33.55
1557985619500,285,0.630496,32.38
1557986221100,201,0.647088,30.14
1557990673700,120,0.763232,29.64
1557990854200,128,0.647088,29.8
1557990884300,131,0.713456,30.04
1557990914400,128,0.58072,30.24
1557991455800,163,0.58072,30.22
1557992027400,266,0.978928,30.24
1557992388400,304,1.194624,30.5
1557992538800,300,1.310768,30.36
1557992779400,351,0.962336,30.35
1557998285000,2110,0.862784,32.17
1557999127200,1817,0.99552,34.28
1557999428100,1730,1.095072,34.12
1557999458100,1719,0.929152,34.12
1558000751700,766,0.66368,32.84
1558000962300,705,0.813008,32.71
1558001443600,290,0.597312,32.55
1558002105400,113,0.8296,32.38
1558002767200,147,0.779824,32.35
1558010769400,164,0.862784,33.23
1558010919800,187,0.696864,33.48
1558011070200,224,0.796416,33.68
1558011912500,240,0.713456,34.0
1558012213300,243,0.895968,34.16
1558012604400,247,0.796416,34.39
1558012754800,279,0.730048,34.45
1558013236100,250,0.8296,34.54
1558013266200,262,1.028704,34.53
1558013416600,242,0.895968,34.48
1558013597100,212,0.862784,34.43
1558013627200,227,0.929152,34.43
1558014078400,223,0.66368,34.48
1558014589800,261,1.028704,34.62
1558014619900,236,0.895968,34.62
1558015041000,240,0.8296,34.51
1558015221500,223,0.846192,34.57
1558054870100,442,0.730048,29.68
1558054930300,398,0.796416,30.18
1558055231100,351,0.846192,31.11
1558055923000,163,0.779824,29.86
1558056193700,165,0.813008,29.72
1558056284000,196,0.796416,29.56
1558058600300,224,0.597312,29.89
1558058630400,226,0.613904,29.86
1558058720600,232,0.813008,29.68
1558058750700,241,1.045296,29.71
1558059562900,409,0.8296,30.61
1558059833600,457,0.8296,30.92
1558059923900,481,0.66368,31.06
1558059954000,484,0.895968,31.08
1558060104400,531,0.962336,31.2
1558060525500,590,1.128256,31.86
1558061548300,699,0.696864,32.98
1558061608500,697,1.16144,32.98
1558061698700,700,0.962336,33.04
1558061849100,322,0.597312,32.85
1558062149900,332,0.796416,32.1
1558062360500,1612,1.111664,32.57
1558063022300,1070,0.74664,34.0
1558063112600,788,0.779824,33.98
1558063413400,275,1.045296,33.98
1558063684100,1208,0.8296,33.09
1558063714200,1042,0.33184,33.05
1558063834500,959,0.962336,32.82
1558063924800,1184,0.846192,32.77
1558064526400,1089,0.879376,32.77
1558064646700,783,0.680272,32.45
1558064737000,769,0.730048,32.34
1558064857300,518,1.178032,32.26
1558065338600,149,0.779824,32.06
1558065368700,143,0.730048,32.04
1558067083400,289,0.74664,32.02
1558067143500,286,0.763232,32.06
1558067835400,665,0.962336,31.46
1558068677700,1333,0.895968,32.65
1558068828100,996,0.862784,32.71
1558068918400,956,0.813008,32.76
1558069249300,1116,1.07848,32.71
1558069640300,382,1.194624,32.57
1558069941100,286,0.862784,32.55
1558070242000,225,0.779824,32.58
1558070302100,175,0.895968,32.58
1558070783400,150,0.879376,32.43
1558070813500,163,0.08296,32.4
1558071144400,172,0.978928,32.2
1558071204600,196,0.8296,32.15
1558071294800,144,0.91256,32.04
1558071896500,144,0.8296,32.16
1558072046900,142,0.846192,32.01
1558072498100,131,0.978928,32.09
1558074514000,171,0.99552,29.66
1558074694500,954,0.713456,29.53
1558075326200,2292,1.045296,31.0
1558075506700,6670,0.945744,31.28
1558097379000,179,0.813008,31.75
1558097709900,158,0.348432,30.8
1558103305100,125,1.343952,32.67
1558152458800,181,0.696864,29.5
1558152729500,151,0.696864,29.89
1558152910000,160,0.713456,30.8
1558153272000,243,0.680272,30.78
1558153422400,184,0.763232,30.33
1558153633000,177,1.045296,29.47
1558155287500,205,0.962336,31.03
1558156189100,249,0.895968,31.2
1558156610300,276,0.796416,31.34
1558158324900,367,0.929152,33.31
1558158716400,415,0.846192,33.7
1558158896900,430,0.8296,33.87
1558159227800,337,0.613904,32.93
1558159257900,335,0.680272,32.65
1558159348200,327,0.929152,32.15
1558159408400,362,0.945744,32.13
1558159679200,420,0.763232,32.09
1558164943500,164,0.613904,33.31
1558165635300,225,0.713456,30.75
1558168432900,116,0.597312,31.7
1558169907200,1750,0.530944,30.72
1558172073100,209,0.929152,32.24
1558172404000,154,0.613904,31.94
1558175442300,144,0.680272,30.61
1558175893400,131,0.680272,31.28
1558175923600,137,0.66368,31.44
1558176886200,275,0.24888,32.27
1558181187800,135,0.613904,34.1
1558181368300,132,0.680272,34.28
1558182361000,128,0.597312,34.11
1558182511500,174,0.58072,33.84
1558183353700,262,0.58072,32.85
1558184196100,350,0.348432,33.48
1558185008200,831,0.730048,33.21
1558185339200,1050,0.547536,33.02
1558186181500,498,0.530944,32.69
1558186211600,465,0.514352,32.27
1558186783100,387,0.613904,31.95
1558188347400,126,0.597312,31.2
1558188648300,157,0.630496,31.46
1558188708400,160,0.613904,31.6
1558229799900,147,0.895968,32.95
1558230642200,245,0.8296,32.9
1558234674200,315,0.8296,31.15
1558235245800,570,0.879376,31.81
1558237201100,1963,1.028704,32.65
1558238855600,1261,1.07848,33.79
1558240540200,601,1.178032,34.71
1558241502800,621,0.282064,30.24
1558241532900,644,0.74664,30.24
1558242164600,355,0.813008,31.57
1558245172800,329,0.91256,31.59
1558248632200,218,0.763232,29.75
1558256681000,3137,0.779824,31.35
1558257072100,3905,0.779824,32.33
1558257162300,2447,0.481168,32.65
1558257463100,922,0.398208,33.41
1558257854200,358,0.282064,33.16
1558258034700,383,0.763232,32.96
1558258094800,293,0.862784,32.83
1558258155000,273,0.381616,32.46
1558260411100,245,0.282064,32.25
1558260501400,227,1.128256,32.14
1558260651800,294,0.66368,32.27
1558261253400,479,0.99552,32.43
1558261373800,492,0.962336,32.33
1558261855100,497,1.061888,31.21
1558262306300,491,1.045296,31.55
1558263088400,482,0.99552,32.76
1558264412000,424,1.095072,33.3
1558264472200,373,0.99552,33.27
1558264652700,318,1.128256,32.91
1558265013700,345,0.779824,32.1
1558265314500,294,0.779824,32.11
1558265404700,303,1.012112,32.44
1558265434800,284,0.481168,32.51
1558265495000,274,0.796416,32.38
1558265645400,327,0.199104,32.12
1558265675500,292,0.398208,32.06
1558265916100,250,0.91256,31.86
1558266096600,249,0.962336,32.29
1558266337300,217,0.945744,32.37
1558267570600,264,0.796416,33.35
1558267630800,257,1.2444,33.36
1558267721000,288,0.8296,33.52
1558268262500,491,1.277584,33.15
1558268533200,442,1.095072,33.03
1558268773900,454,1.178032,33.04
1558269044600,456,1.144848,33.23
1558269315400,477,1.111664,33.23
1558269375500,696,1.128256,33.24
1558269495900,643,1.277584,33.23
1558269586100,708,0.630496,33.26
1558269706400,763,1.128256,33.45
1558269886900,635,1.16144,33.62
1558270037300,662,1.194624,33.74
1558270097500,531,1.178032,33.78
1558270157700,520,1.178032,33.76
1558270398300,442,1.045296,33.9
1558270639000,479,0.962336,33.78
1558259087600,167,1.061888,32.86
1558259117600,168,0.597312,32.87
1558259659100,187,1.012112,32.74
1558315734700,379,0.381616,30.75
1558316336300,190,0.879376,31.0
1558316486700,187,0.945744,31.0
1558316577000,200,1.045296,31.02
1558316817600,206,0.91256,31.25
1558316998100,222,0.4148,31.48
1558317148500,237,0.929152,31.63
1558317359100,215,0.862784,31.73
1558317960700,214,0.730048,31.77
1558318020900,219,0.99552,31.87
1558318502200,221,0.730048,32.8
1558318532300,220,1.2444,32.86
1558318953400,249,1.028704,33.26
1558319013600,247,0.945744,33.34
1558319314400,202,0.91256,33.57
1558319675400,156,1.07848,33.48
1558319795700,168,1.028704,33.39
1558320156700,170,1.07848,33.35
1558320367300,178,0.962336,33.43
1558320517700,175,0.8296,33.51
1558320607900,177,1.045296,33.53
1558321149400,200,0.929152,33.64
1558321299800,188,0.895968,33.77
1558321450200,192,0.879376,33.33
1558321600600,194,0.049776,32.75
1558321690900,204,0.74664,32.48
1558321721000,214,0.796416,32.47
1558328008300,851,0.713456,30.68
1558328068500,956,0.763232,30.91
1558328098600,951,0.813008,30.94
1558329332000,869,0.763232,32.68
1558329482400,526,0.431392,32.69
1558330505200,542,0.813008,33.58
1558330565300,552,0.74664,33.64
1558331828900,618,0.763232,33.6
1558332129700,588,0.730048,33.89
1558332550900,422,0.132736,34.21
1558333212700,684,0.813008,34.26
1558333453300,473,1.260992,34.34
1558333964700,500,0.796416,34.69
1558334175300,386,1.045296,34.7
1558334205400,346,0.91256,34.69
1558334235500,345,1.061888,34.69
1558334506200,257,0.713456,34.46
1558334807000,251,0.696864,33.62
1558335468800,185,0.630496,32.71
1558335709500,169,0.862784,32.32
1558335799700,182,0.846192,32.09
1558335980200,186,0.779824,31.8
1558336160700,175,0.564128,31.57
1558336190800,165,0.74664,31.54
1558336551800,196,0.929152,31.06
1558336702200,193,0.730048,31.06
1558336822500,220,0.813008,31.04
1558337033100,181,0.962336,30.99
1558337273800,212,0.647088,30.56
1558337424200,231,0.680272,29.89
1558337544500,278,0.862784,30.25
1558337604700,254,1.045296,30.49
1558337755100,290,0.630496,30.99
1558338537200,469,0.945744,32.85
1558338868100,557,1.07848,33.03
1558339229100,607,0.58072,33.07
1558339770500,580,1.111664,33.75
1558340071400,509,0.91256,33.83
1558340161600,542,0.929152,33.88
1558340312000,594,0.99552,33.88
1558340462400,627,0.962336,33.94
1558341214500,665,0.879376,34.31
1558341364900,310,0.696864,33.75
1558341455100,354,0.8296,33.2
1558341515300,391,0.763232,32.58
1558341575500,401,0.813008,32.2
1558341876300,447,0.879376,32.03
1558341966600,491,0.763232,32.16
1558342086900,495,0.730048,32.27
1558342688500,534,0.796416,31.87
1558342959200,516,0.91256,32.4
1558343139700,598,0.813008,32.73
1558343621000,671,0.929152,33.17
1558343711300,656,0.796416,33.23
1558343951900,627,1.061888,33.48
1558344012100,663,0.74664,33.51
1558344734100,660,0.862784,33.84
1558345215400,731,0.962336,34.13
1558345696700,673,1.144848,34.15
1558346147900,722,0.779824,33.11
1558346388600,639,0.846192,32.33
1558346779600,614,0.91256,31.06
1558347020300,586,0.99552,30.86
1558347110500,582,0.530944,30.75
1558347381300,542,0.779824,31.09
1558347621900,488,0.945744,31.12
1558348013000,516,0.298656,31.89
1558348494300,596,0.99552,32.79
1558349156100,640,0.945744,33.2
1558349517100,680,0.763232,33.26
1558349817900,680,0.945744,33.25
1558349848000,682,1.178032,33.25
1558350178900,684,0.514352,32.98
1558350239000,680,0.813008,32.92
1558350900800,618,0.730048,32.4
1558350930900,631,0.99552,32.34
1558350991100,605,0.713456,32.22
1558351231700,509,0.978928,32.08
1558351562600,750,0.91256,31.2
1558351652900,734,0.763232,31.23
1558351743100,723,0.862784,31.2
1558352284600,629,0.74664,30.36
1558352585400,398,0.779824,30.06
1558352675700,395,0.713456,30.04
1558352886300,311,1.227808,30.13
1558352946400,299,0.91256,30.19
1558353096800,272,0.862784,30.38
1558353578100,161,0.813008,30.43
1558354179800,145,0.929152,30.27
1558354330200,160,0.696864,30.32
1558354901700,245,0.365024,30.98
1558354931800,185,0.713456,30.97
1558355473300,191,1.028704,31.71
1558355804200,240,0.929152,32.15
1558356285500,313,0.962336,32.66
1558356345700,293,1.012112,32.68
1558356496100,258,1.095072,32.79
1558400657500,1370,0.91256,30.29
1558401108700,547,0.929152,30.74
1558401199000,505,0.8296,30.81
1558402101400,218,0.696864,29.66
1558402372200,216,0.796416,30.08
1558402733100,320,0.962336,30.53
1558402943700,425,0.879376,30.92
1558403034000,459,0.779824,31.04
1558403094100,483,0.74664,31.11
1558404327500,308,0.696864,32.04
1558404628300,335,0.696864,32.37
1558404688500,353,0.862784,32.48
1558404748600,340,0.813008,32.6
1558405109600,761,0.99552,31.53
1558405831600,358,0.813008,32.55
1558406222600,193,0.116144,31.6
1558406343000,263,0.978928,31.37
1558406643800,177,0.99552,31.17
1558406734000,180,0.779824,31.38
1558406794200,195,1.095072,31.5
1558407425900,215,0.796416,32.75
1558407486100,234,0.813008,32.89
1558407516200,240,0.99552,32.96
1558407636500,268,0.929152,33.01
1558408087700,286,0.8296,33.1
1558408779600,307,0.74664,30.57
1558409080400,212,0.8296,30.29
1558409321000,171,0.99552,30.29
1558410163400,238,0.730048,31.52
1558410283700,219,0.431392,31.39
1558410825200,362,0.779824,32.17
1558410915400,298,0.945744,32.16
1558410975600,300,0.779824,32.14
1558413683600,88,0.265472,32.69
1558414014500,159,0.730048,31.48
1558414345400,173,0.929152,31.51
1558415007200,217,0.099552,30.01
1558415247800,186,0.796416,30.01
1558415578700,197,0.597312,29.76
1558416030000,163,0.613904,30.29
1558416090200,163,0.862784,30.23
1558416330800,179,0.846192,30.36
1558416511300,178,0.8296,29.93
1558416872300,116,0.24888,29.57
1558417654500,161,0.8296,30.16
1558419309000,219,0.846192,30.65
1558421264400,252,0.74664,31.2
1558421715600,251,0.630496,31.37
1558421896100,302,0.33184,31.37
1558422407500,288,0.08296,31.48
1558431070700,1105,0.680272,31.85
1558431100800,1175,0.8296,31.93
1558431281300,1009,0.49776,32.4
1558431491900,526,0.895968,33.06
1558431612200,606,0.862784,33.3
1558431672400,715,0.879376,33.3
1558431702500,768,0.74664,33.33
1558431943100,823,0.962336,33.35
1558432153700,726,1.227808,33.42
1558432635000,489,0.91256,33.67
1558433567500,355,0.447984,31.26
1558433657800,808,0.713456,31.04
1558434018800,315,0.962336,31.22
1558434109000,280,0.730048,31.39
1558434199200,231,0.74664,31.38
1558434349700,206,0.298656,31.5
1558434560200,143,0.58072,31.09
1558434770800,107,0.813008,30.91
1558434800900,122,0.779824,30.93
1558434981400,174,0.779824,29.79
1558435161900,160,0.232288,29.62
1558436305000,181,0.796416,29.79
1558436575700,276,0.862784,30.23
1558436726100,232,0.514352,30.54
1558437297700,259,0.696864,31.04
1558437538300,293,0.779824,31.02
1558437568400,281,0.796416,31.06
1558437688700,261,0.978928,31.35
1558437929400,289,0.796416,31.26
1558438049800,322,0.431392,31.1
1558438140000,333,0.696864,31.2
1558438170100,321,0.779824,31.17
1558438200100,302,1.841712,31.22
1558438380600,244,0.099552,31.4
1558438531000,211,0.813008,31.39
1558438651400,196,0.8296,31.29
1558438741600,216,0.763232,31.14
1558438982300,201,0.862784,30.83
1558439102600,211,0.8296,30.64
1558439433500,195,0.879376,30.96
1558439523700,194,0.298656,31.04
1558439644100,187,0.315248,31.16
1558439794500,196,0.895968,31.17
1558440005100,174,0.8296,31.22
1558440095300,184,0.730048,31.26
1558441328800,247,0.962336,30.83
1558441358900,258,0.862784,30.86
1558442712600,350,0.862784,31.69
1558488107300,1474,0.846192,30.31
1558488317900,870,1.012112,30.65
1558488378000,984,0.680272,30.74
1558488408100,1017,0.813008,30.74
1558488498400,1243,0.680272,30.85
1558488528500,1324,0.49776,30.89
1558488739000,1694,0.895968,31.17
1558488859400,1700,0.74664,31.26
1558489220300,1552,0.74664,31.49
1558489340700,1664,0.945744,31.82
1558490513900,579,0.74664,31.11
1558490784600,360,0.846192,30.59
1558491115500,212,0.929152,30.53
1558491536600,287,0.99552,30.85
1558491596800,190,0.929152,30.96
1558492650000,569,0.796416,30.54
1558493853300,272,0.978928,31.81
1558494033800,334,0.929152,32.13
1558494545200,448,0.99552,32.56
1558494785800,487,0.99552,32.51
1558494846000,496,1.012112,32.5
1558495086600,522,0.481168,32.46
1558495116700,525,1.095072,32.46
1558495267100,544,1.045296,32.46
1558495658200,574,1.128256,32.44
1558495928900,600,0.99552,32.32
1558496109400,606,1.045296,32.2
1558496139500,609,1.028704,32.19
1558496530600,628,1.07848,32.24
1558497854200,704,0.713456,32.83
1558498094800,736,0.713456,31.48
1558499659100,169,0.713456,31.85
1558499959900,128,0.779824,31.61
1558500381000,146,0.647088,31.94
1558500591800,143,0.348432,31.66
1558500682000,169,0.66368,31.49
1558501013000,153,0.763232,30.24
1558501072900,139,1.061888,29.83
1558501253400,168,0.862784,30.33
1558501433900,184,0.862784,31.1
1558501614400,153,0.315248,31.22
1558501734700,164,0.796416,31.19
1558502486800,202,0.763232,31.37
1558502637200,212,0.879376,30.84
1558502938000,240,1.028704,30.24
1558503118500,204,0.597312,29.81
1558503329100,227,0.066368,29.58
1558504321900,210,0.597312,31.72
1558504442100,225,1.045296,31.44
1558504803100,233,0.763232,30.96
1558504863300,253,0.862784,30.67
1558504893300,217,0.696864,30.44
1558505194100,237,1.095072,30.17
1558505615300,236,0.895968,31.98
1558505916100,269,0.99552,32.57
1558506036400,289,0.895968,32.76
1558506247000,274,0.929152,32.3
1558506277100,291,0.895968,32.17
1558506427500,290,0.8296,31.98
1558507209600,191,0.929152,32.01
1558507299900,188,0.813008,31.99
1558510308200,287,0.763232,31.4
1558513316400,334,0.895968,33.06
1558513617200,351,0.99552,32.94
1558513677400,358,0.481168,32.89
1558513948100,336,1.07848,32.65
1558514128600,410,0.713456,32.58
1558515121300,268,0.315248,30.6
1558515151400,334,0.514352,30.62
1558515783100,354,0.91256,32.2
1558516294500,410,0.796416,33.21
1558528644400,1235,0.895968,29.65
1558528661300,1371,0.895968,29.89
1558529684100,175,0.846192,31.3
1558529804400,163,0.149328,31.81
