timestamp,Resistance,Interval,Temperature
1557274284200,5187,0.74664,32.81
1557274314300,5150,0.730048,32.83
1557277292400,8416,0.713456,33.22
1557282466500,6557,1.061888,32.98
1557283489300,5068,0.929152,33.34
1557289325200,6025,0.879376,33.04
1557293657000,224,0.514352,33.38
1557294800100,563,0.630496,33.92
1557294980600,615,0.630496,34.07
1557296153800,617,0.613904,34.3
1557297537600,1163,0.74664,34.34
1557297958700,1099,0.647088,34.34
1557298470100,980,0.945744,32.62
1557299342500,666,0.713456,33.78
1557300305100,878,0.713456,34.84
1557300846600,943,0.763232,34.18
1557301508400,1035,0.298656,33.94
1557375456900,1913,0.696864,30.72
1557375637400,1579,0.58072,31.84
1557375667500,1503,0.730048,32.0
1557375787800,1398,0.730048,32.4
1557375998400,1185,0.99552,32.73
1557376479700,1769,0.696864,33.21
1557376810600,3399,0.696864,32.59
1557377111400,4461,0.713456,33.42
1557377382200,1931,0.613904,33.6
1557377622800,2647,0.813008,33.52
1557378194400,8503,0.730048,33.54
1557378284600,7962,0.713456,33.47
1557379187100,5370,0.66368,32.21
1557379638300,4347,0.763232,32.34
1557379698500,4244,0.696864,32.36
1557380450500,3952,0.879376,32.3
1557380540800,3882,0.763232,31.96
1557381653800,6846,0.813008,32.89
1557381834300,6173,0.813008,33.05
1557382105000,5215,0.796416,33.18
1557383007500,3982,0.74664,33.38
1557383127800,3847,0.8296,33.49
1557383338400,3697,0.779824,33.62
1557383368500,3718,0.779824,33.64
1557383699300,3496,0.779824,33.84
1557383759600,3496,0.862784,33.87
1557383970100,3338,0.862784,33.94
1557385805100,3091,0.879376,33.64
1557386497000,3051,0.713456,34.07
1557386797800,2992,0.713456,34.39
1557386858000,2942,0.779824,34.41
1557386978300,2923,0.779824,34.44
1557387489700,2972,0.779824,34.54
1557387790500,2968,0.763232,34.57
1557387820600,2957,0.779824,34.57
1557388151500,3027,0.680272,34.61
1557388632800,4050,0.74664,34.52
1557388693000,4019,0.813008,34.52
1557389715800,1931,0.613904,34.23
1557389806000,2255,0.713456,33.09
1557390558100,2904,0.779824,32.05
1557391340200,9556,0.8296,32.27
1557391520700,9951,0.945744,32.33
1557393205300,7427,0.8296,32.63
1557393656500,3911,0.796416,32.73
1557394859800,2828,0.846192,32.52
1557409875300,7410,1.178032,32.18
1557411379300,6406,0.8296,32.2
1557458789500,4859,0.929152,31.72
1557458879700,8394,1.294176,31.79
1557458939900,5330,0.713456,31.88
1557461105800,338,0.696864,34.6
1557461226100,249,0.58072,34.21
1557461286200,223,0.713456,34.16
1557461677300,6275,0.381616,33.71
1557461707400,6816,0.846192,33.37
1557461857800,7342,0.66368,32.75
1557461978100,7445,0.680272,31.9
1557462008200,5206,0.796416,31.81
1557462098500,652,0.4148,32.14
1557462339100,240,0.66368,31.25
1557462459400,226,0.813008,31.46
1557462549700,217,0.613904,31.98
1557462760300,179,0.713456,31.76
1557462910700,112,0.24888,31.98
1557462940800,125,0.58072,31.89
1557463091200,128,0.4148,31.53
1557463301800,159,1.128256,30.63
1557463361900,142,0.763232,30.7
1557463392000,168,0.813008,30.87
