Timestamp,Resistance,Interval,Temperature,OldTimestamp,CalculatedResistance,GSRDifference
2019-05-08 01:24:51.700,390,0.813008,29.55,1557278691700,1636.8816796928634,1246.8816796928634
2019-05-08 01:41:54.500,374,0.796416,31.31,1557279714500,1569.4245658295126,1195.4245658295126
2019-05-08 01:52:26.200,544,0.846192,32.59,1557280346200,1520.3648466561665,976.3648466561665
2019-05-08 02:29:32.200,1276,0.597312,32.59,1557282572200,1520.3648466561665,244.3648466561665
2019-05-08 02:48:05.300,1123,0.481168,32.59,1557283685300,1520.3648466561665,397.3648466561665
2019-05-08 03:28:12.300,384,0.929152,33.34,1557286092300,1491.618917453034,1107.618917453034
2019-05-08 03:29:42.500,425,0.696864,33.38,1557286182500,1490.085801228867,1065.085801228867
2019-05-08 03:37:43.900,399,0.763232,33.62,1557286663900,1480.8871038838647,1081.8871038838647
2019-05-08 03:51:16.100,344,0.763232,33.66,1557287476100,1479.3539876596979,1135.3539876596979
2019-05-08 04:04:18.200,379,0.962336,33.52,1557288258200,1484.7198944442823,1105.7198944442823
2019-05-08 04:12:19.500,443,0.91256,33.61,1557288739500,1481.2703829399065,1038.2703829399065
2019-05-08 04:43:24.800,460,0.846192,33.3,1557290604800,1493.1520336772014,1033.1520336772014
2019-05-08 04:47:25.400,387,0.763232,33.23,1557290845400,1495.8349870694938,1108.8349870694938
2019-05-08 04:50:56.200,399,0.74664,33.21,1557291056200,1496.601545181577,1097.601545181577
2019-05-08 04:51:56.100,398,0.8296,33.21,1557291116100,1496.601545181577,1098.601545181577
2019-05-08 04:59:27.400,357,0.779824,33.3,1557291567400,1493.1520336772014,1136.1520336772014
2019-05-08 05:11:29.300,393,0.564128,33.24,1557292289300,1495.4517080134517,1102.4517080134517
2019-05-08 05:14:29.800,407,0.91256,33.24,1557292469800,1495.4517080134517,1088.4517080134517
2019-05-08 05:19:30.700,439,0.8296,33.25,1557292770700,1495.06842895741,1056.06842895741
2019-05-08 05:42:04.300,371,0.564128,33.72,1557294124300,1477.054313323447,1106.054313323447
2019-05-08 05:45:37.700,403,0.929152,33.38,1557294337700,1490.085801228867,1087.085801228867
2019-05-08 05:46:35.900,375,0.730048,33.05,1557294395900,1502.7340100782455,1127.7340100782455
2019-05-08 05:47:05.900,245,0.813008,32.92,1557294425900,1507.7166378067882,1262.7166378067882
2019-05-08 05:48:05.300,168,0.613904,32.17,1557294485300,1536.4625670099206,1368.4625670099206
2019-05-08 05:49:36.500,168,0.547536,31.24,1557294576500,1572.107519221805,1404.107519221805
2019-05-08 05:58:07.000,293,0.813008,31.7,1557295087000,1554.4766826438838,1261.4766826438838
2019-05-08 06:15:39.800,386,0.74664,33.01,1557296139800,1504.2671263024124,1118.2671263024124
2019-05-08 06:24:11.200,387,0.779824,32.7,1557296651200,1516.148777039707,1129.148777039707
2019-05-08 06:37:43.400,891,0.929152,33.1,1557297463400,1500.8176147980364,609.8176147980364
2019-05-08 06:40:43.900,905,0.696864,33.07,1557297643900,1501.967451966162,596.9674519661619
2019-05-08 06:45:44.700,1208,0.58072,33.05,1557297944700,1502.7340100782455,294.73401007824555
2019-05-08 06:48:45.200,842,0.813008,33.27,1557298125200,1494.3018708453264,652.3018708453264
2019-05-08 06:54:16.100,709,0.779824,33.54,1557298456100,1483.953336332199,774.9533363321989
2019-05-08 07:01:47.300,560,0.978928,33.62,1557298907300,1480.8871038838647,920.8871038838647
2019-05-08 07:11:49.000,588,0.91256,33.9,1557299509000,1470.1552903146953,882.1552903146953
2019-05-08 07:12:49.100,577,0.846192,33.85,1557299569100,1472.071685594904,895.071685594904
2019-05-08 07:18:20.000,617,0.8296,33.7,1557299900000,1477.8208714355305,860.8208714355305
2019-05-08 07:26:51.400,693,0.564128,34.01,1557300411400,1465.9392206982359,772.9392206982359
2019-05-08 07:40:23.600,565,0.895968,33.71,1557301223600,1477.4375923794887,912.4375923794887
2019-05-08 07:41:53.800,705,0.929152,33.67,1557301313800,1478.9707086036558,773.9707086036558
2019-05-08 07:42:54.000,716,0.929152,33.67,1557301374000,1478.9707086036558,762.9707086036558
2019-05-08 07:43:24.100,650,0.613904,33.67,1557301404100,1478.9707086036558,828.9707086036558
2019-05-08 07:44:24.300,574,0.763232,33.71,1557301464300,1477.4375923794887,903.4375923794887
2019-05-09 01:59:03.900,479,0.647088,32.87,1557367143900,1509.6330330869973,1030.6330330869973
2019-05-09 02:05:35.000,362,0.796416,32.93,1557367535000,1507.3333587507466,1145.3333587507466
2019-05-09 02:09:35.600,454,0.763232,32.76,1557367775600,1513.8491027034565,1059.8491027034565
2019-05-09 02:13:06.200,430,0.8296,32.77,1557367986200,1513.4658236474147,1083.4658236474147
2019-05-09 02:32:09.300,638,0.74664,33.56,1557369129300,1483.1867782201152,845.1867782201152
2019-05-09 02:35:39.800,598,0.730048,33.18,1557369339800,1497.7513823497025,899.7513823497025
2019-05-09 02:42:41.000,701,0.813008,32.39,1557369761000,1528.030427777002,827.0304277770019
2019-05-09 02:53:42.800,1103,0.763232,32.94,1557370422800,1506.9500796947048,403.95007969470475
2019-05-09 03:11:15.700,1024,0.74664,33.1,1557371475700,1500.8176147980364,476.8176147980364
2019-05-09 03:24:47.900,1021,0.74664,33.97,1557372287900,1467.472336922403,446.472336922403
2019-05-09 03:26:48.200,905,0.796416,34.01,1557372408200,1465.9392206982359,560.9392206982359
2019-05-09 03:32:19.100,881,0.647088,34.01,1557372739100,1465.9392206982359,584.9392206982359
2019-05-09 03:36:19.900,682,0.647088,33.03,1557372979900,1503.5005681903287,821.5005681903287
2019-05-09 03:36:50.000,747,0.481168,33.05,1557373010000,1502.7340100782455,755.7340100782455
2019-05-09 03:39:20.400,814,0.696864,33.21,1557373160400,1496.601545181577,682.601545181577
2019-05-09 03:45:21.400,935,0.763232,33.55,1557373521400,1483.570057276157,548.5700572761571
2019-05-09 04:19:57.100,1464,0.895968,33.79,1557375597100,1474.3713599311548,10.371359931154757
2019-05-09 04:28:28.500,2240,0.8296,34.25,1557376108500,1456.7405233532334,-783.2594766467666
2019-05-09 04:36:29.800,1280,0.796416,34.27,1557376589800,1455.9739652411497,175.9739652411497
2019-05-09 04:58:33.400,1112,0.8296,34.55,1557377913400,1445.2421516719805,333.24215167198054
2019-05-09 05:03:04.100,1131,0.8296,34.64,1557378184100,1441.7926401676045,310.79264016760453
2019-05-09 05:03:34.200,1111,0.813008,34.66,1557378214200,1441.026082055521,330.0260820555211
2019-05-09 05:09:35.200,1288,0.779824,33.47,1557378575200,1486.6362897244912,198.63628972449123
2019-05-09 05:11:05.400,1539,0.91256,33.41,1557378665400,1488.935964060742,-50.06403593925802
2019-05-09 05:12:05.600,1489,0.862784,33.29,1557378725600,1493.535312733243,4.535312733243018
2019-05-09 05:22:07.200,767,0.879376,30.95,1557379327200,1583.2226118470162,816.2226118470162
2019-05-09 05:23:07.400,646,0.647088,30.76,1557379387400,1590.5049139118096,944.5049139118096
2019-05-09 05:27:38.100,231,0.978928,30.24,1557379658100,1610.4354248259815,1379.4354248259815
2019-05-09 05:34:09.200,311,0.630496,29.69,1557380049200,1631.5157729082787,1320.5157729082787
2019-05-09 05:36:09.500,309,0.730048,29.75,1557380169500,1629.2160985720282,1320.2160985720282
2019-05-09 05:41:10.300,469,0.647088,30.28,1557380470300,1608.9023086018144,1139.9023086018144
2019-05-09 05:44:40.900,595,0.647088,30.83,1557380680900,1587.8219605195175,992.8219605195175
2019-05-09 05:45:11.000,618,0.647088,31.14,1557380711000,1575.9403097822226,957.9403097822226
2019-05-09 05:47:11.300,535,0.647088,31.06,1557380831300,1579.0065422305568,1044.0065422305568
2019-05-09 05:52:12.100,537,0.66368,30.65,1557381132100,1594.7209835282692,1057.7209835282692
2019-05-09 05:52:42.200,544,0.680272,30.64,1557381162200,1595.1042625843108,1051.1042625843108
2019-05-09 06:05:44.300,671,0.978928,31.4,1557381944300,1565.9750543251369,894.9750543251369
2019-05-09 06:20:16.700,730,0.846192,31.58,1557382816700,1559.076031316385,829.0760313163851
2019-05-09 06:20:46.800,737,0.929152,31.54,1557382846800,1560.609147540552,823.6091475405519
2019-05-09 06:33:48.900,835,0.763232,32.85,1557383628900,1510.3995911990805,675.3995911990805
2019-05-09 06:34:19.000,699,0.929152,32.87,1557383659000,1509.6330330869973,810.6330330869973
2019-05-09 06:37:19.500,705,0.962336,33.25,1557383839500,1495.06842895741,790.0684289574101
2019-05-09 06:47:21.100,475,0.66368,32.72,1557384441100,1515.3822189276236,1040.3822189276236
2019-05-09 06:53:22.100,1001,0.547536,32.39,1557384802100,1528.030427777002,527.0304277770019
2019-05-09 06:55:22.400,176,0.929152,32.37,1557384922400,1528.7969858890856,1352.7969858890856
2019-05-09 07:14:55.600,325,1.012112,33.73,1557386095600,1476.6710342674053,1151.6710342674053
2019-05-09 07:18:56.300,285,0.779824,33.85,1557386336300,1472.071685594904,1187.071685594904
2019-05-09 07:23:27.000,243,0.613904,34.01,1557386607000,1465.9392206982359,1222.9392206982359
2019-05-09 07:45:00.500,235,0.58072,33.69,1557387900500,1478.2041504915724,1243.2041504915724
2019-05-09 07:55:32.200,278,0.895968,33.76,1557388532200,1475.52119709928,1197.52119709928
2019-05-09 07:56:02.300,281,0.91256,33.76,1557388562300,1475.52119709928,1194.52119709928
2019-05-09 07:58:02.600,266,0.8296,33.79,1557388682600,1474.3713599311548,1208.3713599311548
2019-05-09 08:01:03.100,274,0.879376,33.83,1557388863100,1472.8382437069877,1198.8382437069877
2019-05-09 08:02:33.400,278,0.929152,33.88,1557388953400,1470.9218484267788,1192.9218484267788
2019-05-09 08:04:33.700,273,0.8296,33.89,1557389073700,1470.538569370737,1197.538569370737
2019-05-09 08:09:04.400,295,0.846192,33.85,1557389344400,1472.071685594904,1177.071685594904
2019-05-09 08:17:35.800,329,0.779824,33.85,1557389855800,1472.071685594904,1143.071685594904
2019-05-09 08:27:07.400,981,0.597312,31.83,1557390427400,1549.494054915341,568.4940549153409
2019-05-09 08:34:38.600,854,0.763232,32.1,1557390878600,1539.1455204022132,685.1455204022132
2019-05-10 01:13:11.700,309,0.74664,30.03,1557450791700,1618.4842850028585,1309.4842850028585
2019-05-10 01:24:13.500,390,0.680272,31.69,1557451453500,1554.8599616999254,1164.8599616999254
2019-05-10 01:26:43.900,448,0.862784,31.78,1557451603900,1551.4104501955496,1103.4104501955496
2019-05-10 01:31:44.700,471,0.74664,31.84,1557451904700,1549.110775859299,1078.110775859299
2019-05-10 01:35:15.300,460,0.779824,32.02,1557452115300,1542.211752850547,1082.211752850547
2019-05-10 01:39:46.000,600,0.929152,32.26,1557452386000,1533.013055505545,933.013055505545
2019-05-10 01:47:47.300,708,0.696864,32.46,1557452867300,1525.3474743847096,817.3474743847096
2019-05-10 01:59:19.200,629,0.713456,32.68,1557453559200,1516.9153351517907,887.9153351517907
2019-05-10 01:59:49.300,622,0.796416,32.65,1557453589300,1518.065172319916,896.065172319916
2019-05-10 02:06:20.300,703,0.862784,32.9,1557453980300,1508.4831959188718,805.4831959188718
2019-05-10 02:06:50.400,734,0.74664,32.94,1557454010400,1506.9500796947048,772.9500796947048
2019-05-10 02:07:50.600,642,0.962336,32.96,1557454070600,1506.183521582621,864.1835215826211
2019-05-10 02:17:52.200,921,0.796416,33.18,1557454672200,1497.7513823497025,576.7513823497025
2019-05-10 02:20:52.700,982,0.696864,33.17,1557454852700,1498.134661405744,516.134661405744
2019-05-10 02:25:53.500,1028,0.796416,33.32,1557455153500,1492.3854755651178,464.38547556511776
2019-05-10 02:40:56.000,2465,0.713456,33.05,1557456056000,1502.7340100782455,-962.2659899217545
2019-05-10 02:42:56.300,3362,0.49776,33.25,1557456176300,1495.06842895741,-1866.93157104259
2019-05-10 02:54:28.200,644,0.862784,32.54,1557456868200,1522.2812419363754,878.2812419363754
2019-05-10 02:56:58.600,684,0.74664,32.74,1557457018600,1514.61566081554,830.61566081554
2019-05-10 02:58:58.900,804,0.8296,32.83,1557457138900,1511.1661493111642,707.1661493111642
2019-05-10 03:05:30.000,1227,0.680272,33.1,1557457530000,1500.8176147980364,273.8176147980364
2019-05-10 03:08:30.500,1138,0.730048,33.18,1557457710500,1497.7513823497025,359.75138234970245
2019-05-10 03:13:31.300,1168,0.74664,33.54,1557458011300,1483.953336332199,315.9533363321989
2019-05-10 03:14:01.400,1174,0.74664,33.57,1557458041400,1482.8034991640734,308.8034991640734
2019-05-10 03:16:31.800,1121,0.779824,33.67,1557458191800,1478.9707086036558,357.9707086036558
2019-05-10 03:18:02.000,1121,0.763232,33.74,1557458282000,1476.2877552113634,355.28775521136345
2019-05-10 03:19:02.200,1131,0.763232,33.76,1557458342200,1475.52119709928,344.52119709928
2019-05-10 03:23:32.900,854,0.696864,33.72,1557458612900,1477.054313323447,623.0543133234471
2019-05-10 04:08:40.300,795,0.713456,31.21,1557461320300,1573.2573563899302,778.2573563899302
2019-05-10 04:22:12.500,1016,0.680272,32.9,1557462132500,1508.4831959188718,492.48319591887184
2019-05-10 04:22:42.600,916,0.730048,32.93,1557462162600,1507.3333587507466,591.3333587507466
2019-05-10 04:25:13.000,1136,0.779824,33.03,1557462313000,1503.5005681903287,367.50056819032875
2019-05-10 04:31:14.000,1141,0.929152,33.14,1557462674000,1499.2844985738695,358.28449857386954
2019-05-10 05:08:20.000,988,0.763232,33.83,1557464900000,1472.8382437069877,484.83824370698767
2019-05-10 05:11:20.500,561,0.99552,33.34,1557465080500,1491.618917453034,930.6189174530341
2019-05-10 05:14:51.100,728,0.846192,32.52,1557465291100,1523.0478000484588,795.0478000484588
2019-05-10 05:22:52.400,1670,0.813008,32.65,1557465772400,1518.065172319916,-151.93482768008403
2019-05-10 05:33:24.100,1505,0.58072,33.76,1557466404100,1475.52119709928,-29.478802900719984
2019-05-10 05:36:54.700,898,0.895968,33.66,1557466614700,1479.3539876596979,581.3539876596979
2019-05-10 05:44:56.000,749,0.99552,33.58,1557467096000,1482.4202201080318,733.4202201080318
2019-05-10 05:47:56.500,1318,0.796416,33.57,1557467276500,1482.8034991640734,164.8034991640734
2019-05-10 05:50:26.900,1529,0.66368,33.52,1557467426900,1484.7198944442823,-44.28010555571768
2019-05-10 06:00:58.600,1156,0.813008,33.7,1557468058600,1477.8208714355305,321.82087143553053
2019-05-10 06:17:31.300,494,0.680272,32.76,1557469051300,1513.8491027034565,1019.8491027034565
2019-05-10 06:35:34.700,364,0.696864,31.05,1557470134700,1579.3898212865986,1215.3898212865986
2019-05-10 08:09:50.200,3934,0.66368,33.55,1557475790200,1483.570057276157,-2450.429942723843
2019-05-10 08:20:52.000,1267,0.862784,33.41,1557476452000,1488.935964060742,221.93596406074198
2019-05-10 08:23:22.400,1145,0.929152,33.42,1557476602400,1488.5526850047,343.5526850046999
2019-05-10 08:25:22.700,710,0.846192,33.54,1557476722700,1483.953336332199,773.9533363321989
2019-05-10 08:34:24.200,436,0.779824,32.72,1557477264200,1515.3822189276236,1079.3822189276236
2019-05-10 08:36:24.500,495,0.846192,32.68,1557477384500,1516.9153351517907,1021.9153351517907
2019-05-10 08:38:54.900,635,0.895968,32.65,1557477534900,1518.065172319916,883.065172319916
2019-05-10 08:39:55.100,546,0.8296,32.65,1557477595100,1518.065172319916,972.065172319916
2019-05-10 08:48:56.500,512,0.895968,32.48,1557478136500,1524.5809162726262,1012.5809162726262
2019-05-10 08:49:26.600,484,0.730048,32.41,1557478166600,1527.2638696649185,1043.2638696649185
2019-05-10 08:51:26.900,481,0.846192,32.08,1557478286900,1539.9120785142968,1058.9120785142968
2019-05-10 08:51:57.000,552,0.962336,32.03,1557478317000,1541.8284737945055,989.8284737945055
2019-05-10 08:56:57.800,502,0.879376,32.4,1557478617800,1527.64714872096,1025.64714872096
2019-05-10 08:57:27.900,437,0.597312,32.43,1557478647900,1526.4973115528348,1089.4973115528348
2019-05-10 09:01:58.700,348,0.66368,32.12,1557478918700,1538.3789622901297,1190.3789622901297
2019-05-10 09:05:59.300,500,0.8296,31.7,1557479159300,1554.4766826438838,1054.4766826438838
2019-05-10 09:16:00.900,428,0.66368,32.83,1557479760900,1511.1661493111642,1083.1661493111642
2019-05-10 09:18:31.400,425,0.647088,33.18,1557479911400,1497.7513823497025,1072.7513823497025
2019-05-10 09:23:02.100,410,0.978928,33.54,1557480182100,1483.953336332199,1073.953336332199
2019-05-10 11:52:26.500,252,0.978928,30.56,1557489146500,1598.170495032645,1346.170495032645
2019-05-10 11:55:27.000,287,0.813008,30.44,1557489327000,1602.7698437051463,1315.7698437051463
2019-05-10 12:22:01.300,117,0.763232,30.65,1557490921300,1594.7209835282692,1477.7209835282692
2019-05-10 12:32:32.900,467,0.929152,30.84,1557491552900,1587.4386814634756,1120.4386814634756
2019-05-10 12:41:34.500,394,0.713456,30.82,1557492094500,1588.205239575559,1194.205239575559
2019-05-11 03:30:29.900,1634,0.763232,30.8,1557545429900,1588.9717976876427,-45.02820231235728
2019-05-11 03:38:01.100,1978,0.696864,31.02,1557545881100,1580.5396584547238,-397.46034154527615
2019-05-11 04:00:04.700,4139,0.862784,30.85,1557547204700,1587.0554024074338,-2551.9445975925664
2019-05-11 04:05:35.600,2093,0.713456,30.65,1557547535600,1594.7209835282692,-498.27901647173076
2019-05-11 04:12:06.700,1917,0.647088,30.48,1557547926700,1601.2367274809792,-315.7632725190208
2019-05-11 04:41:11.400,202,0.862784,31.11,1557549671400,1577.0901469503478,1375.0901469503478
2019-05-11 04:52:13.200,1166,0.796416,32.13,1557550333200,1537.9956832340877,371.99568323408766
2019-05-11 05:14:46.900,1166,0.66368,32.29,1557551686900,1531.8632183374195,365.86321833741954
2019-05-11 05:20:17.800,1064,0.796416,32.31,1557552017800,1531.0966602253359,467.0966602253359
2019-05-11 06:09:25.800,2703,0.978928,32.54,1557554965800,1522.2812419363754,-1180.7187580636246
2019-05-11 06:14:26.600,2150,0.8296,32.52,1557555266600,1523.0478000484588,-626.9521999515412
2019-05-11 06:15:26.800,3905,0.945744,32.25,1557555326800,1533.3963345615866,-2371.6036654384134
2019-05-11 06:19:57.500,3196,0.763232,32.52,1557555597500,1523.0478000484588,-1672.9521999515412
2019-05-11 06:22:58.000,2871,0.929152,32.54,1557555778000,1522.2812419363754,-1348.7187580636246
2019-05-11 06:31:29.400,3120,0.879376,33.1,1557556289400,1500.8176147980364,-1619.1823852019636
2019-05-11 07:12:06.100,3746,0.8296,31.43,1557558726100,1564.8252171570114,-2181.174782842989
2019-05-11 07:13:06.300,2605,0.91256,31.78,1557558786300,1551.4104501955496,-1053.5895498044504
2019-05-11 07:15:06.600,4191,0.58072,32.65,1557558906600,1518.065172319916,-2672.934827680084
2019-05-11 07:15:36.700,3432,0.597312,32.65,1557558936700,1518.065172319916,-1913.934827680084
2019-05-11 07:16:36.800,3390,0.879376,32.52,1557558996800,1523.0478000484588,-1866.9521999515412
2019-05-11 07:19:37.300,1629,0.8296,32.32,1557559177300,1530.7133811692943,-98.28661883070572
2019-05-11 07:22:37.800,339,0.530944,32.85,1557559357800,1510.3995911990805,1171.3995911990805
2019-05-11 07:25:08.200,269,0.763232,32.15,1557559508200,1537.2291251220042,1268.2291251220042
2019-05-11 07:27:38.600,207,1.028704,32.05,1557559658600,1541.061915682422,1334.061915682422
2019-05-11 07:33:09.500,203,0.696864,32.17,1557559989500,1536.4625670099206,1333.4625670099206
2019-05-11 07:40:40.800,248,0.696864,32.64,1557560440800,1518.4484513759578,1270.4484513759578
2019-05-11 07:49:42.200,361,0.696864,32.76,1557560982200,1513.8491027034565,1152.8491027034565
2019-05-11 07:54:43.000,375,0.647088,32.68,1557561283000,1516.9153351517907,1141.9153351517907
2019-05-11 08:01:14.100,594,0.74664,32.61,1557561674100,1519.598288544083,925.5982885440831
2019-05-11 08:08:45.300,465,0.895968,32.3,1557562125300,1531.479939281378,1066.479939281378
2019-05-11 08:20:47.300,1256,0.813008,32.18,1557562847300,1536.079287953879,280.079287953879
2019-05-11 08:21:47.500,1179,0.862784,32.16,1557562907500,1536.8458460659626,357.84584606596263
2019-05-11 08:23:47.800,1464,0.8296,32.0,1557563027800,1542.9783109626308,78.97831096263076
2019-05-11 08:33:49.400,1037,0.66368,31.32,1557563629400,1569.0412867734708,532.0412867734708
2019-05-11 08:38:50.200,1152,0.8296,31.69,1557563930200,1554.8599616999254,402.8599616999254
2019-05-11 08:39:20.300,1164,0.895968,31.94,1557563960300,1545.2779852988813,381.2779852988813
2019-05-11 08:47:21.600,716,0.813008,33.81,1557564441600,1473.604801819071,757.6048018190711
2019-05-11 08:47:51.700,668,0.74664,33.83,1557564471700,1472.8382437069877,804.8382437069877
2019-05-11 08:52:52.500,912,0.74664,34.44,1557564772500,1449.45822128844,537.45822128844
2019-05-11 08:54:22.800,1323,0.763232,34.15,1557564862800,1460.5733139136512,137.5733139136512
2019-05-11 09:10:25.400,217,0.696864,30.9,1557565825400,1585.139007127225,1368.139007127225
2019-05-11 09:13:25.900,159,0.74664,31.0,1557566005900,1581.3062165668073,1422.3062165668073
2019-05-11 09:18:56.800,214,0.730048,30.88,1557566336800,1585.9055652393085,1371.9055652393085
2019-05-11 09:20:27.000,201,0.879376,30.95,1557566427000,1583.2226118470162,1382.2226118470162
2019-05-11 09:23:57.600,227,0.91256,30.92,1557566637600,1584.3724490151415,1357.3724490151415
2019-05-11 09:27:28.200,236,0.779824,30.95,1557566848200,1583.2226118470162,1347.2226118470162
2019-05-11 09:31:28.800,258,1.012112,30.99,1557567088800,1581.689495622849,1323.689495622849
2019-05-11 09:50:01.900,379,0.929152,30.95,1557568201900,1583.2226118470162,1204.2226118470162
2019-05-11 09:58:03.100,244,0.779824,31.06,1557568683100,1579.0065422305568,1335.0065422305568
2019-05-11 10:04:34.200,233,0.779824,31.29,1557569074200,1570.191123941596,1337.191123941596
2019-05-11 10:10:05.100,285,0.879376,31.23,1557569405100,1572.4907982778468,1287.4907982778468
2019-05-11 10:22:37.100,244,0.796416,31.07,1557570157100,1578.623263174515,1334.623263174515
2019-05-11 10:26:07.700,315,0.696864,31.2,1557570367700,1573.640635445972,1258.640635445972
2019-05-11 10:32:38.800,306,0.862784,31.12,1557570758800,1576.706867894306,1270.706867894306
2019-05-11 10:35:39.300,393,0.846192,31.17,1557570939300,1574.7904726140973,1181.7904726140973
2019-05-11 10:36:39.400,350,0.696864,31.18,1557570999400,1574.4071935580555,1224.4071935580555
2019-05-11 10:37:39.600,374,0.613904,31.17,1557571059600,1574.7904726140973,1200.7904726140973
2019-05-11 10:38:39.800,274,0.66368,31.27,1557571119800,1570.9576820536797,1296.9576820536797
2019-05-11 10:41:10.200,269,0.49776,31.16,1557571270200,1575.1737516701392,1306.1737516701392
2019-05-11 10:54:42.400,299,0.813008,30.98,1557572082400,1582.072774678891,1283.072774678891
2019-05-11 10:55:42.500,332,0.763232,31.0,1557572142500,1581.3062165668073,1249.3062165668073
2019-05-11 10:57:42.900,327,0.74664,31.06,1557572262900,1579.0065422305568,1252.0065422305568
2019-05-11 11:16:46.000,1717,0.647088,29.76,1557573406000,1628.8328195159863,-88.16718048401367
2019-05-11 11:17:16.100,1321,0.74664,29.84,1557573436100,1625.7665870676522,304.76658706765215
2019-05-11 11:23:47.100,956,0.796416,30.73,1557573827100,1591.654751079935,635.6547510799351
2019-05-11 11:28:17.900,870,0.763232,31.19,1557574097900,1574.0239145020137,704.0239145020137
2019-05-11 11:31:18.400,876,0.696864,31.67,1557574278400,1555.626519812009,679.6265198120091
2019-05-11 11:35:49.100,785,0.730048,31.93,1557574549100,1545.661264354923,760.6612643549231
2019-05-11 11:36:49.300,747,0.8296,31.92,1557574609300,1546.0445434109647,799.0445434109647
2019-05-11 11:38:19.500,2368,0.74664,30.52,1557574699500,1599.703611256812,-768.2963887431879
2019-05-12 03:26:55.200,5234,0.564128,30.95,1557631615200,1583.2226118470162,-3650.777388152984
2019-05-12 04:02:31.000,1164,0.647088,32.15,1557633751000,1537.2291251220042,373.22912512200423
2019-05-12 04:13:32.800,256,0.58072,31.57,1557634412800,1559.4593103724267,1303.4593103724267
2019-05-12 04:32:05.800,145,0.680272,29.52,1557635525800,1638.0315168609886,1493.0315168609886
2019-05-12 04:36:06.500,1105,0.630496,29.52,1557635766500,1638.0315168609886,533.0315168609886
2019-05-12 04:37:06.700,958,0.680272,29.52,1557635826700,1638.0315168609886,680.0315168609886
2019-05-12 04:38:36.900,1327,0.680272,29.85,1557635916900,1625.3833080116103,298.3833080116103
2019-05-12 04:41:37.400,802,0.74664,30.18,1557636097400,1612.7350991622322,810.7350991622322
2019-05-12 05:17:43.400,239,0.796416,30.71,1557638263400,1592.4213091920185,1353.4213091920185
2019-05-12 05:24:14.500,177,1.028704,30.58,1557638654500,1597.4039369205616,1420.4039369205616
2019-05-12 05:41:17.400,808,0.696864,29.96,1557639677400,1621.167238395151,813.1672383951509
2019-05-12 05:42:17.600,678,0.962336,29.65,1557639737600,1633.0488891324458,955.0488891324458
2019-05-12 05:42:47.700,718,0.66368,29.52,1557639767700,1638.0315168609886,920.0315168609886
2019-05-12 05:45:48.200,275,0.813008,29.44,1557639948200,1641.0977493093228,1366.0977493093228
2019-05-12 05:52:49.300,166,0.91256,29.83,1557640369300,1626.149866123694,1460.149866123694
2019-05-12 05:56:20.600,176,0.862784,30.1,1557640580600,1615.8013316105662,1439.8013316105662
2019-05-12 05:58:21.300,213,0.796416,30.68,1557640701300,1593.5711463601438,1380.5711463601438
2019-05-12 05:59:50.600,708,0.74664,31.0,1557640790600,1581.3062165668073,873.3062165668073
2019-05-12 06:00:20.600,276,0.8296,31.04,1557640820600,1579.7731003426404,1303.7731003426404
2019-05-12 06:00:51.200,287,0.630496,31.13,1557640851200,1576.3235888382644,1289.3235888382644
2019-05-12 06:01:21.200,246,0.58072,31.15,1557640881200,1575.557030726181,1329.557030726181
2019-05-12 06:03:51.200,681,0.74664,31.21,1557641031200,1573.2573563899302,892.2573563899302
2019-05-12 06:04:21.700,507,0.813008,31.23,1557641061700,1572.4907982778468,1065.4907982778468
2019-05-12 06:06:51.800,1745,0.895968,31.23,1557641211800,1572.4907982778468,-172.5092017221532
2019-05-12 06:07:22.400,1079,0.713456,31.3,1557641242400,1569.8078448855542,490.80784488555423
2019-05-12 06:07:52.400,1042,0.779824,31.34,1557641272400,1568.2747286613874,526.2747286613874
2019-05-12 06:08:22.400,1241,0.862784,31.43,1557641302400,1564.8252171570114,323.82521715701137
2019-05-12 06:08:52.400,1457,0.66368,31.49,1557641332400,1562.5255428207608,105.52554282076085
2019-05-12 06:09:22.400,1260,0.8296,31.52,1557641362400,1561.3757056526356,301.3757056526356
2019-05-12 06:09:52.400,1294,0.763232,31.49,1557641392400,1562.5255428207608,268.52554282076085
2019-05-12 06:11:22.300,834,0.8296,31.71,1557641482300,1554.093403587842,720.093403587842
2019-05-12 07:54:09.100,1381,0.680272,31.38,1557647649100,1566.7416124372203,185.74161243722028
2019-05-12 07:57:09.600,1671,0.481168,31.21,1557647829600,1573.2573563899302,-97.74264361006976
2019-05-12 08:06:41.200,199,0.779824,33.53,1557648401200,1484.3366153882405,1285.3366153882405
2019-05-12 08:11:42.000,205,0.779824,32.71,1557648702000,1515.7654979836655,1310.7654979836655
2019-05-12 08:13:12.400,257,0.730048,32.74,1557648792400,1514.61566081554,1257.61566081554
2019-05-12 08:15:13.300,246,0.713456,31.71,1557648913300,1554.093403587842,1308.093403587842
2019-05-12 08:15:43.300,275,0.779824,31.58,1557648943300,1559.076031316385,1284.076031316385
2019-05-12 08:16:12.700,263,0.696864,31.44,1557648972700,1564.4419381009695,1301.4419381009695
2019-05-12 08:16:43.300,262,0.630496,31.13,1557649003300,1576.3235888382644,1314.3235888382644
2019-05-12 08:17:15.200,234,0.530944,30.79,1557649035200,1589.3550767436845,1355.3550767436845
