Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-05-08 00:18:33.300,1557274713300,1.0,STILL,7,0.0
2019-05-08 00:31:47.200,1557275507200,1.0,TILTING,8,
2019-05-08 00:45:01.000,1557276301000,0.52,ON_FOOT,9,0.1
2019-05-08 00:45:01.000,1557276301000,0.52,WALKING,10,0.5
2019-05-08 00:46:17.600,1557276377600,1.0,TILTING,16,
2019-05-08 00:48:26.500,1557276506500,0.74,STILL,45,0.0
2019-05-08 00:49:26.000,1557276566000,0.62,STILL,72,0.0
2019-05-08 00:49:42.000,1557276582000,0.55,IN_VEHICLE,78,
2019-05-08 00:50:18.500,1557276618500,0.85,STILL,98,0.0
2019-05-08 00:50:23.100,1557276623100,0.88,STILL,104,0.0
2019-05-08 00:50:27.600,1557276627600,1.0,STILL,109,0.0
2019-05-08 00:50:32.100,1557276632100,0.9,STILL,110,0.0
2019-05-08 00:50:36.700,1557276636700,0.69,STILL,115,0.0
2019-05-08 00:50:53.600,1557276653600,0.89,STILL,128,0.0
2019-05-08 00:50:58.100,1557276658100,0.95,STILL,133,0.0
2019-05-08 00:51:02.700,1557276662700,1.0,STILL,138,0.0
2019-05-08 00:51:07.200,1557276667200,0.77,STILL,139,0.0
2019-05-08 00:51:09.500,1557276669500,1.0,TILTING,145,
2019-05-08 00:51:16.300,1557276676300,0.5,STILL,152,0.0
2019-05-08 00:52:14.300,1557276734300,0.61,IN_VEHICLE,185,
2019-05-08 00:52:31.400,1557276751400,1.0,TILTING,192,
2019-05-08 00:52:31.600,1557276751600,1.0,TILTING,193,
2019-05-08 00:54:57.000,1557276897000,1.0,TILTING,194,
2019-05-08 00:57:39.800,1557277059800,0.88,IN_VEHICLE,195,
2019-05-08 01:00:23.500,1557277223500,1.0,TILTING,201,
2019-05-08 01:00:23.500,1557277223500,1.0,TILTING,202,
2019-05-08 00:59:11.500,1557277151500,1.0,TILTING,203,
2019-05-08 01:03:15.800,1557277395800,1.0,TILTING,211,
2019-05-08 01:03:35.200,1557277415200,0.78,IN_VEHICLE,212,
2019-05-08 01:03:53.500,1557277433500,1.0,TILTING,218,
2019-05-08 01:03:55.100,1557277435100,1.0,TILTING,219,
2019-05-08 01:04:15.000,1557277455000,0.6,ON_FOOT,220,0.1
2019-05-08 01:04:15.000,1557277455000,0.6,WALKING,221,0.5
2019-05-08 01:04:19.000,1557277459000,0.97,ON_FOOT,227,0.1
2019-05-08 01:04:19.000,1557277459000,0.97,WALKING,228,0.5
2019-05-08 01:04:52.300,1557277492300,1.0,TILTING,231,
2019-05-08 01:05:49.300,1557277549300,0.6,STILL,239,0.0
2019-05-08 01:05:53.900,1557277553900,0.64,STILL,245,0.0
2019-05-08 01:05:59.400,1557277559400,0.98,STILL,251,0.0
2019-05-08 01:11:20.700,1557277880700,1.0,TILTING,261,
2019-05-08 01:16:26.900,1557278186900,1.0,STILL,262,0.0
2019-05-08 00:18:33.300,1557274713300,1.0,STILL,270,0.0
2019-05-08 00:31:47.200,1557275507200,1.0,TILTING,271,
2019-05-08 00:45:01.000,1557276301000,0.52,ON_FOOT,272,0.1
2019-05-08 00:45:01.000,1557276301000,0.52,WALKING,273,0.5
2019-05-08 00:46:17.600,1557276377600,1.0,TILTING,279,
2019-05-08 00:48:26.500,1557276506500,0.74,STILL,308,0.0
2019-05-08 00:49:26.000,1557276566000,0.62,STILL,335,0.0
2019-05-08 00:49:42.000,1557276582000,0.55,IN_VEHICLE,341,
2019-05-08 00:50:18.500,1557276618500,0.85,STILL,361,0.0
2019-05-08 00:50:23.100,1557276623100,0.88,STILL,367,0.0
