Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-05-16 01:44:26.800,1557971066800,1.0,STILL,0,0.0
2019-05-16 02:04:48.500,1557972288500,1.0,STILL,28,0.0
2019-05-16 02:05:24.100,1557972324100,0.97,STILL,35,0.0
2019-05-16 02:05:39.500,1557972339500,0.96,STILL,38,0.0
2019-05-16 02:05:54.900,1557972354900,0.96,STILL,43,0.0
2019-05-16 02:06:10.200,1557972370200,0.97,STILL,46,0.0
2019-05-16 02:06:25.600,1557972385600,0.95,STILL,49,0.0
2019-05-16 02:06:56.500,1557972416500,0.98,STILL,58,0.0
2019-05-16 02:07:11.900,1557972431900,0.96,STILL,60,0.0
2019-05-16 02:07:27.200,1557972447200,0.98,STILL,63,0.0
2019-05-16 02:08:14.500,1557972494500,0.99,STILL,78,0.0
2019-05-16 02:08:30.000,1557972510000,0.98,STILL,80,0.0
2019-05-16 02:08:45.300,1557972525300,0.85,STILL,82,0.0
2019-05-16 02:09:00.800,1557972540800,0.64,STILL,88,0.0
2019-05-16 02:09:16.200,1557972556200,0.63,STILL,95,0.0
2019-05-16 02:09:51.300,1557972591300,1.0,STILL,108,0.0
2019-05-16 02:10:06.700,1557972606700,0.99,STILL,109,0.0
2019-05-16 02:10:22.000,1557972622000,0.99,STILL,111,0.0
2019-05-16 02:10:37.700,1557972637700,0.99,STILL,113,0.0
2019-05-16 02:10:54.500,1557972654500,0.99,STILL,115,0.0
2019-05-16 02:11:09.800,1557972669800,0.99,STILL,117,0.0
2019-05-16 02:11:17.500,1557972677500,1.0,TILTING,119,
2019-05-16 02:11:25.200,1557972685200,0.98,STILL,120,0.0
2019-05-16 02:11:33.000,1557972693000,1.0,TILTING,123,
2019-05-16 02:11:40.700,1557972700700,0.72,STILL,124,0.0
2019-05-16 02:11:56.200,1557972716200,0.97,STILL,130,0.0
2019-05-16 02:12:11.500,1557972731500,0.98,STILL,134,0.0
2019-05-16 02:12:19.200,1557972739200,1.0,TILTING,136,
2019-05-16 02:12:57.600,1557972777600,0.99,STILL,150,0.0
2019-05-16 02:13:12.900,1557972792900,0.99,STILL,152,0.0
2019-05-16 02:13:28.200,1557972808200,0.99,STILL,154,0.0
2019-05-16 02:13:43.500,1557972823500,0.88,STILL,156,0.0
2019-05-16 02:14:00.100,1557972840100,0.98,STILL,159,0.0
2019-05-16 02:14:15.400,1557972855400,0.99,STILL,161,0.0
2019-05-16 02:14:30.700,1557972870700,0.96,STILL,163,0.0
2019-05-16 02:14:46.000,1557972886000,0.97,STILL,168,0.0
2019-05-16 02:15:07.700,1557972907700,0.91,STILL,173,0.0
2019-05-16 02:15:23.000,1557972923000,0.99,STILL,178,0.0
2019-05-16 02:15:38.300,1557972938300,0.99,STILL,180,0.0
2019-05-16 02:15:53.600,1557972953600,0.99,STILL,182,0.0
2019-05-16 02:16:09.000,1557972969000,0.99,STILL,184,0.0
2019-05-16 02:16:24.400,1557972984400,0.99,STILL,186,0.0
2019-05-16 02:16:39.700,1557972999700,0.99,STILL,188,0.0
2019-05-16 02:17:25.800,1557973045800,0.99,STILL,204,0.0
2019-05-16 02:17:41.100,1557973061100,0.99,STILL,206,0.0
2019-05-16 02:17:56.400,1557973076400,0.99,STILL,208,0.0
2019-05-16 02:18:11.700,1557973091700,0.99,STILL,210,0.0
2019-05-16 02:18:27.000,1557973107000,0.99,STILL,212,0.0
2019-05-16 02:18:42.300,1557973122300,0.99,STILL,214,0.0
2019-05-16 02:18:57.600,1557973137600,0.6,STILL,216,0.0
2019-05-16 02:19:44.400,1557973184400,0.96,STILL,233,0.0
2019-05-16 02:19:59.800,1557973199800,0.97,STILL,236,0.0
2019-05-16 02:20:08.800,1557973208800,0.89,STILL,241,0.0
2019-05-16 02:20:24.100,1557973224100,1.0,STILL,246,0.0
2019-05-16 02:20:39.400,1557973239400,1.0,STILL,247,0.0
2019-05-16 02:21:10.500,1557973270500,0.99,STILL,255,0.0
2019-05-16 02:21:25.900,1557973285900,0.68,STILL,257,0.0
2019-05-16 02:21:41.400,1557973301400,0.97,STILL,263,0.0
2019-05-16 02:21:57.100,1557973317100,0.97,STILL,266,0.0
2019-05-16 02:22:12.700,1557973332700,0.97,STILL,269,0.0
2019-05-16 02:22:28.200,1557973348200,0.98,STILL,272,0.0
2019-05-16 02:22:43.500,1557973363500,0.66,STILL,274,0.0
2019-05-16 02:23:14.900,1557973394900,0.74,STILL,287,0.0
2019-05-16 02:24:34.200,1557973474200,0.87,STILL,320,0.0
2019-05-16 02:24:49.500,1557973489500,0.77,STILL,326,0.0
2019-05-16 02:25:09.700,1557973509700,0.83,STILL,332,0.0
2019-05-16 02:25:25.100,1557973525100,0.96,STILL,338,0.0
2019-05-16 02:25:40.400,1557973540400,0.97,STILL,342,0.0
2019-05-16 02:25:55.600,1557973555600,0.98,STILL,344,0.0
2019-05-16 02:26:03.300,1557973563300,1.0,TILTING,348,
2019-05-16 02:26:41.600,1557973601600,0.99,STILL,362,0.0
2019-05-16 02:26:49.200,1557973609200,1.0,TILTING,364,
2019-05-16 02:26:56.900,1557973616900,0.96,STILL,365,0.0
2019-05-16 02:27:12.500,1557973632500,0.97,STILL,370,0.0
2019-05-16 02:27:29.100,1557973649100,0.99,STILL,375,0.0
2019-05-16 02:27:44.300,1557973664300,0.99,STILL,377,0.0
2019-05-16 02:27:59.600,1557973679600,0.98,STILL,379,0.0
2019-05-16 02:28:15.900,1557973695900,0.99,STILL,382,0.0
2019-05-16 02:28:31.300,1557973711300,0.99,STILL,384,0.0
2019-05-16 02:28:46.600,1557973726600,0.98,STILL,386,0.0
2019-05-16 02:29:01.900,1557973741900,0.98,STILL,388,0.0
2019-05-16 02:29:17.200,1557973757200,0.99,STILL,390,0.0
2019-05-16 02:29:32.700,1557973772700,0.99,STILL,392,0.0
2019-05-16 02:29:50.500,1557973790500,0.99,STILL,394,0.0
2019-05-16 02:30:10.800,1557973810800,0.99,STILL,396,0.0
2019-05-16 02:30:26.100,1557973826100,0.99,STILL,398,0.0
2019-05-16 02:30:41.400,1557973841400,0.99,STILL,400,0.0
2019-05-16 02:30:56.700,1557973856700,0.99,STILL,402,0.0
2019-05-16 02:31:12.100,1557973872100,0.99,STILL,404,0.0
2019-05-16 02:31:27.500,1557973887500,0.99,STILL,406,0.0
2019-05-16 02:31:43.400,1557973903400,0.96,STILL,408,0.0
2019-05-16 02:32:00.100,1557973920100,0.99,STILL,413,0.0
2019-05-16 02:32:15.400,1557973935400,0.98,STILL,415,0.0
2019-05-16 02:32:30.700,1557973950700,0.99,STILL,418,0.0
2019-05-16 02:32:46.000,1557973966000,0.99,STILL,420,0.0
2019-05-16 02:33:01.200,1557973981200,0.99,STILL,422,0.0
2019-05-16 02:33:16.500,1557973996500,0.96,STILL,424,0.0
2019-05-16 02:33:31.900,1557974011900,0.98,STILL,427,0.0
2019-05-16 02:33:47.200,1557974027200,0.99,STILL,430,0.0
2019-05-16 02:34:02.500,1557974042500,0.99,STILL,432,0.0
2019-05-16 02:34:17.900,1557974057900,0.99,STILL,434,0.0
2019-05-16 02:34:33.400,1557974073400,0.99,STILL,436,0.0
2019-05-16 02:34:48.900,1557974088900,0.99,STILL,438,0.0
2019-05-16 04:05:09.100,1557979509100,1.0,TILTING,440,
2019-05-16 05:35:20.400,1557984920400,0.88,ON_FOOT,441,0.1
2019-05-16 05:35:20.400,1557984920400,0.88,WALKING,442,0.5
2019-05-16 05:35:36.300,1557984936300,0.97,ON_FOOT,448,0.1
2019-05-16 05:35:36.300,1557984936300,0.97,WALKING,449,0.5
2019-05-16 05:36:28.800,1557984988800,0.56,STILL,458,0.0
2019-05-16 05:40:45.000,1557985245000,1.0,STILL,547,0.0
2019-05-16 05:41:05.200,1557985265200,0.99,STILL,548,0.0
2019-05-16 05:41:22.000,1557985282000,0.99,STILL,550,0.0
2019-05-16 05:41:37.300,1557985297300,0.99,STILL,552,0.0
2019-05-16 05:41:52.700,1557985312700,0.99,STILL,554,0.0
2019-05-16 05:42:08.100,1557985328100,0.99,STILL,556,0.0
2019-05-16 05:42:23.300,1557985343300,0.99,STILL,558,0.0
2019-05-16 05:42:38.700,1557985358700,0.99,STILL,560,0.0
2019-05-16 05:42:52.700,1557985372700,1.0,STILL,562,0.0
2019-05-16 05:43:15.800,1557985395800,1.0,STILL,563,0.0
2019-05-16 05:43:35.500,1557985415500,0.99,STILL,564,0.0
2019-05-16 05:43:52.600,1557985432600,0.99,STILL,566,0.0
2019-05-16 05:44:07.900,1557985447900,0.99,STILL,568,0.0
2019-05-16 05:44:23.300,1557985463300,0.99,STILL,570,0.0
2019-05-16 05:44:38.600,1557985478600,0.99,STILL,572,0.0
2019-05-16 05:44:55.500,1557985495500,0.99,STILL,574,0.0
2019-05-16 05:45:11.600,1557985511600,0.98,STILL,576,0.0
2019-05-16 05:45:27.000,1557985527000,0.99,STILL,580,0.0
2019-05-16 05:45:42.300,1557985542300,0.99,STILL,582,0.0
2019-05-16 05:45:57.600,1557985557600,0.99,STILL,584,0.0
2019-05-16 05:46:12.900,1557985572900,0.99,STILL,586,0.0
2019-05-16 05:46:28.200,1557985588200,0.99,STILL,588,0.0
2019-05-16 05:46:43.600,1557985603600,0.99,STILL,590,0.0
2019-05-16 05:46:58.900,1557985618900,0.99,STILL,592,0.0
2019-05-16 05:47:14.200,1557985634200,0.99,STILL,594,0.0
2019-05-16 05:47:29.600,1557985649600,0.99,STILL,596,0.0
2019-05-16 05:47:44.900,1557985664900,0.99,STILL,598,0.0
2019-05-16 05:48:00.200,1557985680200,0.99,STILL,600,0.0
2019-05-16 05:48:15.400,1557985695400,0.98,STILL,602,0.0
2019-05-16 05:48:30.600,1557985710600,0.99,STILL,604,0.0
2019-05-16 05:48:45.900,1557985725900,0.99,STILL,606,0.0
2019-05-16 06:06:59.600,1557986819600,0.99,STILL,692,0.0
2019-05-16 06:08:41.700,1557986921700,1.0,TILTING,701,
2019-05-16 06:10:11.400,1557987011400,1.0,TILTING,709,
2019-05-16 06:21:14.600,1557987674600,1.0,STILL,730,0.0
2019-05-16 06:24:59.300,1557987899300,0.99,STILL,752,0.0
2019-05-16 06:25:11.000,1557987911000,0.96,STILL,754,0.0
2019-05-16 06:25:15.100,1557987915100,0.99,STILL,759,0.0
2019-05-16 06:25:19.800,1557987919800,1.0,STILL,762,0.0
2019-05-16 06:25:28.600,1557987928600,1.0,STILL,763,0.0
2019-05-16 06:25:38.600,1557987938600,1.0,STILL,764,0.0
2019-05-16 06:25:48.700,1557987948700,1.0,STILL,765,0.0
2019-05-16 06:25:58.800,1557987958800,1.0,STILL,766,0.0
2019-05-16 06:26:08.900,1557987968900,1.0,STILL,767,0.0
2019-05-16 06:26:28.500,1557987988500,0.96,STILL,768,0.0
2019-05-16 06:26:43.900,1557988003900,0.99,STILL,773,0.0
2019-05-16 06:27:01.000,1557988021000,0.99,STILL,775,0.0
2019-05-16 06:27:16.300,1557988036300,0.99,STILL,777,0.0
2019-05-16 06:30:59.700,1557988259700,0.6,STILL,779,0.0
2019-05-16 06:31:13.600,1557988273600,0.99,STILL,784,0.0
2019-05-16 06:31:28.900,1557988288900,0.99,STILL,786,0.0
2019-05-16 06:31:42.800,1557988302800,1.0,STILL,788,0.0
2019-05-16 06:32:06.000,1557988326000,1.0,STILL,789,0.0
2019-05-16 06:32:25.700,1557988345700,0.99,STILL,790,0.0
2019-05-16 06:32:41.000,1557988361000,0.99,STILL,792,0.0
2019-05-16 06:32:56.300,1557988376300,0.99,STILL,794,0.0
2019-05-16 06:33:11.600,1557988391600,0.99,STILL,796,0.0
2019-05-16 06:49:40.000,1557989380000,1.0,TILTING,798,
2019-05-16 07:06:57.600,1557990417600,1.0,TILTING,806,
2019-05-16 07:07:57.400,1557990477400,1.0,TILTING,814,
2019-05-16 07:07:59.600,1557990479600,0.88,ON_FOOT,815,0.1
2019-05-16 07:07:59.600,1557990479600,0.88,WALKING,816,0.5
2019-05-16 07:08:53.300,1557990533300,1.0,TILTING,843,
2019-05-16 07:09:33.600,1557990573600,0.98,ON_FOOT,851,0.1
2019-05-16 07:09:33.600,1557990573600,0.98,WALKING,852,0.5
2019-05-16 07:09:46.100,1557990586100,0.97,ON_FOOT,855,0.1
2019-05-16 07:09:46.100,1557990586100,0.97,WALKING,856,0.5
2019-05-16 07:09:59.400,1557990599400,0.95,ON_FOOT,859,0.1
2019-05-16 07:09:59.400,1557990599400,0.95,WALKING,860,0.5
2019-05-16 07:10:13.000,1557990613000,0.95,ON_FOOT,864,0.1
2019-05-16 07:10:13.000,1557990613000,0.95,WALKING,865,0.5
2019-05-16 07:10:25.000,1557990625000,0.96,ON_FOOT,869,0.1
2019-05-16 07:10:25.000,1557990625000,0.96,WALKING,870,0.5
