Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-04-30 00:04:45.500,1556582685500,0.98,STILL,0,0.0
2019-04-30 00:15:21.400,1556583321400,1.0,STILL,2,0.0
2019-04-30 00:25:13.200,1556583913200,1.0,STILL,3,0.0
2019-04-30 00:48:15.900,1556585295900,1.0,STILL,4,0.0
2019-04-30 00:55:12.900,1556585712900,1.0,STILL,5,0.0
2019-04-30 00:57:40.400,1556585860400,1.0,STILL,6,0.0
2019-04-30 01:05:56.800,1556586356800,1.0,STILL,7,0.0
2019-04-30 01:07:46.000,1556586466000,0.96,STILL,8,0.0
2019-04-30 01:08:29.400,1556586509400,1.0,TILTING,11,
2019-04-30 01:09:27.800,1556586567800,0.88,ON_FOOT,19,0.1
2019-04-30 01:09:27.800,1556586567800,0.88,WALKING,20,0.5
2019-04-30 01:09:52.900,1556586592900,0.87,ON_FOOT,26,0.1
2019-04-30 01:09:52.900,1556586592900,0.87,WALKING,27,0.5
2019-04-30 01:10:51.100,1556586651100,1.0,TILTING,53,
2019-04-30 01:11:00.100,1556586660100,1.0,STILL,54,0.0
2019-04-30 01:11:15.200,1556586675200,1.0,TILTING,55,
2019-04-30 01:11:18.400,1556586678400,0.98,ON_FOOT,56,0.1
2019-04-30 01:11:18.400,1556586678400,0.98,WALKING,57,0.5
2019-04-30 01:11:41.000,1556586701000,1.0,TILTING,60,
2019-04-30 01:12:07.400,1556586727400,0.98,STILL,68,0.0
2019-04-30 01:12:27.100,1556586747100,0.83,STILL,70,0.0
2019-04-30 01:12:42.500,1556586762500,0.97,STILL,76,0.0
2019-04-30 01:12:57.800,1556586777800,0.96,STILL,80,0.0
2019-04-30 01:13:13.200,1556586793200,0.98,STILL,84,0.0
2019-04-30 01:13:27.500,1556586807500,1.0,STILL,86,0.0
2019-04-30 01:15:02.200,1556586902200,0.58,STILL,108,0.0
2019-04-30 01:15:31.800,1556586931800,0.96,ON_FOOT,120,0.1
2019-04-30 01:15:31.800,1556586931800,0.96,WALKING,121,0.5
2019-04-30 01:16:20.700,1556586980700,1.0,ON_BICYCLE,138,0.8
2019-04-30 01:16:39.200,1556586999200,1.0,ON_BICYCLE,139,0.8
2019-04-30 01:16:54.400,1556587014400,0.97,ON_BICYCLE,140,0.8
2019-04-30 01:17:09.600,1556587029600,0.97,ON_BICYCLE,144,0.8
2019-04-30 01:17:24.900,1556587044900,0.97,ON_BICYCLE,148,0.8
2019-04-30 01:17:32.500,1556587052500,1.0,TILTING,152,
2019-04-30 01:17:40.100,1556587060100,0.97,ON_BICYCLE,153,0.8
2019-04-30 01:17:57.100,1556587077100,0.99,ON_BICYCLE,156,0.8
2019-04-30 01:18:12.300,1556587092300,0.98,ON_BICYCLE,158,0.8
2019-04-30 01:18:27.600,1556587107600,0.97,ON_BICYCLE,162,0.8
2019-04-30 01:18:42.800,1556587122800,0.97,ON_BICYCLE,166,0.8
2019-04-30 01:18:58.000,1556587138000,0.97,ON_BICYCLE,170,0.8
2019-04-30 01:19:13.200,1556587153200,0.83,ON_BICYCLE,174,0.8
2019-04-30 01:19:28.600,1556587168600,0.98,ON_BICYCLE,177,0.8
2019-04-30 01:19:34.600,1556587174600,0.92,ON_BICYCLE,181,0.8
2019-04-30 01:19:41.100,1556587181100,1.0,TILTING,186,
2019-04-30 01:19:39.200,1556587179200,0.95,ON_FOOT,187,0.1
2019-04-30 01:19:39.200,1556587179200,0.95,WALKING,188,0.5
2019-04-30 01:19:52.100,1556587192100,0.97,ON_FOOT,193,0.1
2019-04-30 01:19:52.100,1556587192100,0.97,WALKING,194,0.5
2019-04-30 01:20:02.500,1556587202500,1.0,TILTING,196,
2019-04-30 01:20:15.200,1556587215200,1.0,TILTING,204,
2019-04-30 01:20:21.200,1556587221200,0.94,ON_FOOT,205,0.1
2019-04-30 01:20:21.200,1556587221200,0.94,WALKING,206,0.5
2019-04-30 01:20:45.100,1556587245100,1.0,TILTING,219,
2019-04-30 01:21:31.000,1556587291000,1.0,TILTING,241,
2019-04-30 01:22:27.800,1556587347800,0.99,STILL,263,0.0
2019-04-30 01:23:08.000,1556587388000,1.0,STILL,271,0.0
2019-04-30 01:23:32.700,1556587412700,1.0,STILL,272,0.0
2019-04-30 01:23:51.300,1556587431300,0.96,STILL,273,0.0
2019-04-30 01:24:06.500,1556587446500,0.98,STILL,277,0.0
2019-04-30 01:24:21.800,1556587461800,0.95,STILL,280,0.0
2019-04-30 01:24:52.500,1556587492500,0.64,STILL,290,0.0
