Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-05-16 01:17:30.100,1557969450100,1.0,STILL,0,0.0
2019-05-16 01:20:36.200,1557969636200,1.0,STILL,1,0.0
2019-05-16 02:09:16.900,1557972556900,1.0,STILL,2,0.0
2019-05-16 02:14:29.100,1557972869100,1.0,TILTING,10,
2019-05-16 02:14:48.600,1557972888600,1.0,STILL,11,0.0
2019-05-16 02:15:01.300,1557972901300,1.0,STILL,12,0.0
2019-05-16 02:15:16.600,1557972916600,0.99,STILL,13,0.0
2019-05-16 02:15:33.400,1557972933400,0.97,STILL,15,0.0
2019-05-16 02:15:49.500,1557972949500,1.0,STILL,19,0.0
2019-05-16 02:16:04.600,1557972964600,1.0,STILL,20,0.0
2019-05-16 02:16:19.700,1557972979700,1.0,STILL,21,0.0
2019-05-16 02:16:34.900,1557972994900,0.99,STILL,22,0.0
2019-05-16 02:16:50.000,1557973010000,1.0,STILL,24,0.0
2019-05-16 02:17:05.600,1557973025600,0.99,STILL,25,0.0
2019-05-16 02:17:20.700,1557973040700,0.99,STILL,27,0.0
2019-05-16 02:17:35.900,1557973055900,0.99,STILL,29,0.0
2019-05-16 02:17:51.000,1557973071000,0.99,STILL,31,0.0
2019-05-16 02:18:06.100,1557973086100,0.99,STILL,33,0.0
2019-05-16 02:18:21.300,1557973101300,0.99,STILL,35,0.0
2019-05-16 02:18:51.800,1557973131800,0.51,STILL,44,0.0
2019-05-16 02:19:14.700,1557973154700,1.0,TILTING,56,
2019-05-16 02:20:17.500,1557973217500,0.59,STILL,85,0.0
2019-05-16 02:20:33.100,1557973233100,0.6,STILL,91,0.0
2019-05-16 02:20:48.400,1557973248400,0.86,STILL,97,0.0
2019-05-16 02:21:03.700,1557973263700,0.71,STILL,102,0.0
2019-05-16 02:22:05.100,1557973325100,0.96,STILL,129,0.0
2019-05-16 02:22:20.400,1557973340400,0.71,STILL,134,0.0
2019-05-16 02:22:35.800,1557973355800,0.97,STILL,139,0.0
2019-05-16 02:22:51.200,1557973371200,0.95,STILL,142,0.0
2019-05-16 02:23:06.500,1557973386500,0.62,STILL,148,0.0
2019-05-16 02:23:21.900,1557973401900,0.96,STILL,154,0.0
2019-05-16 02:23:29.600,1557973409600,1.0,TILTING,159,
2019-05-16 02:23:37.300,1557973417300,0.96,STILL,160,0.0
2019-05-16 02:23:52.700,1557973432700,0.93,STILL,165,0.0
2019-05-16 02:24:09.000,1557973449000,0.96,STILL,171,0.0
2019-05-16 02:24:24.300,1557973464300,0.96,STILL,176,0.0
2019-05-16 02:24:39.600,1557973479600,0.98,STILL,181,0.0
2019-05-16 02:25:03.300,1557973503300,0.98,STILL,183,0.0
2019-05-16 02:25:18.700,1557973518700,0.99,STILL,185,0.0
2019-05-16 02:25:26.400,1557973526400,1.0,TILTING,187,
2019-05-16 02:25:34.100,1557973534100,0.68,STILL,188,0.0
2019-05-16 02:25:49.500,1557973549500,0.94,STILL,194,0.0
2019-05-16 02:26:06.000,1557973566000,0.89,STILL,197,0.0
2019-05-16 02:26:21.600,1557973581600,0.81,STILL,203,0.0
2019-05-16 02:26:37.000,1557973597000,1.0,STILL,209,0.0
2019-05-16 02:27:09.600,1557973629600,0.97,STILL,216,0.0
2019-05-16 02:27:24.900,1557973644900,0.73,STILL,219,0.0
2019-05-16 02:27:40.300,1557973660300,0.99,STILL,225,0.0
2019-05-16 02:27:56.400,1557973676400,0.96,STILL,227,0.0
2019-05-16 02:28:11.700,1557973691700,0.99,STILL,230,0.0
2019-05-16 02:28:27.000,1557973707000,0.98,STILL,232,0.0
2019-05-16 02:28:42.400,1557973722400,0.97,STILL,236,0.0
2019-05-16 02:28:57.700,1557973737700,0.68,STILL,240,0.0
2019-05-16 02:29:29.900,1557973769900,0.79,STILL,252,0.0
2019-05-16 02:29:46.200,1557973786200,0.88,STILL,258,0.0
2019-05-16 02:30:04.300,1557973804300,0.78,STILL,264,0.0
2019-05-16 02:30:20.400,1557973820400,0.8,STILL,270,0.0
2019-05-16 02:42:37.700,1557974557700,1.0,TILTING,276,
2019-05-16 02:55:15.200,1557975315200,0.87,ON_FOOT,284,0.1
2019-05-16 02:55:15.200,1557975315200,0.87,WALKING,285,0.5
2019-05-16 02:56:02.400,1557975362400,0.9,ON_FOOT,304,0.1
2019-05-16 02:56:02.400,1557975362400,0.9,WALKING,305,0.5
2019-05-16 02:56:10.900,1557975370900,1.0,TILTING,311,
2019-05-16 02:56:24.000,1557975384000,0.92,ON_FOOT,319,0.1
2019-05-16 02:56:24.000,1557975384000,0.92,WALKING,320,0.5
2019-05-16 02:56:44.900,1557975404900,0.81,ON_FOOT,325,0.1
2019-05-16 02:56:44.900,1557975404900,0.81,WALKING,326,0.5
2019-05-16 02:56:49.500,1557975409500,0.97,ON_FOOT,331,0.1
2019-05-16 02:56:49.500,1557975409500,0.97,WALKING,332,0.5
2019-05-16 02:56:57.900,1557975417900,0.96,ON_FOOT,335,0.1
2019-05-16 02:56:57.900,1557975417900,0.96,WALKING,336,0.5
2019-05-16 02:57:07.800,1557975427800,1.0,TILTING,339,
2019-05-16 02:57:06.000,1557975426000,0.93,ON_FOOT,340,0.1
2019-05-16 02:57:06.000,1557975426000,0.93,WALKING,341,0.5
2019-05-16 02:57:18.600,1557975438600,0.96,ON_FOOT,346,0.1
2019-05-16 02:57:18.600,1557975438600,0.96,WALKING,347,0.5
2019-05-16 02:57:29.900,1557975449900,1.0,TILTING,351,
2019-05-16 02:57:30.500,1557975450500,0.98,ON_FOOT,352,0.1
2019-05-16 02:57:30.500,1557975450500,0.98,WALKING,353,0.5
2019-05-16 02:57:42.200,1557975462200,0.96,ON_FOOT,356,0.1
2019-05-16 02:57:42.200,1557975462200,0.96,WALKING,357,0.5
2019-05-16 02:57:52.800,1557975472800,1.0,TILTING,361,
2019-05-16 02:57:51.000,1557975471000,0.95,ON_FOOT,362,0.1
2019-05-16 02:57:51.000,1557975471000,0.95,WALKING,363,0.5
2019-05-16 02:58:14.800,1557975494800,0.91,ON_FOOT,367,0.1
2019-05-16 02:58:14.800,1557975494800,0.91,WALKING,368,0.5
2019-05-16 02:58:31.100,1557975511100,0.89,ON_FOOT,372,0.1
2019-05-16 02:58:31.100,1557975511100,0.89,WALKING,373,0.5
2019-05-16 02:58:46.500,1557975526500,0.94,ON_FOOT,378,0.1
2019-05-16 02:58:46.500,1557975526500,0.94,WALKING,379,0.5
2019-05-16 02:59:33.000,1557975573000,0.85,ON_FOOT,396,0.1
2019-05-16 02:59:33.000,1557975573000,0.85,WALKING,397,0.5
2019-05-16 02:59:37.200,1557975577200,1.0,TILTING,399,
2019-05-16 02:59:37.700,1557975577700,0.96,ON_FOOT,400,0.1
2019-05-16 02:59:37.700,1557975577700,0.96,WALKING,401,0.5
2019-05-16 02:59:47.300,1557975587300,1.0,TILTING,405,
2019-05-16 02:59:45.900,1557975585900,0.92,ON_FOOT,406,0.1
2019-05-16 02:59:45.900,1557975585900,0.92,WALKING,407,0.5
2019-05-16 03:00:05.100,1557975605100,0.95,ON_FOOT,411,0.1
2019-05-16 03:00:05.100,1557975605100,0.95,WALKING,412,0.5
2019-05-16 03:00:20.400,1557975620400,0.84,ON_FOOT,416,0.1
2019-05-16 03:00:20.400,1557975620400,0.84,WALKING,417,0.5
2019-05-16 03:01:22.200,1557975682200,1.0,TILTING,451,
2019-05-16 03:01:33.400,1557975693400,1.0,STILL,458,0.0
2019-05-16 03:01:42.500,1557975702500,1.0,STILL,459,0.0
2019-05-16 03:02:03.600,1557975723600,1.0,STILL,460,0.0
2019-05-16 03:02:18.900,1557975738900,0.98,STILL,461,0.0
2019-05-16 03:02:34.200,1557975754200,1.0,STILL,463,0.0
2019-05-16 03:02:49.600,1557975769600,0.99,STILL,464,0.0
2019-05-16 03:03:05.900,1557975785900,0.99,STILL,466,0.0
2019-05-16 03:03:21.200,1557975801200,0.98,STILL,468,0.0
