Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-04-30 05:15:33.200,1556601333200,1.0,STILL,0,0.0
2019-04-30 05:15:33.500,1556601333500,1.0,STILL,1,0.0
2019-04-30 05:15:34.500,1556601334500,1.0,STILL,2,0.0
2019-04-30 00:57:57.600,1556585877600,1.0,TILTING,3,
2019-04-30 05:16:07.200,1556601367200,0.59,STILL,11,0.0
2019-04-30 05:16:31.200,1556601391200,0.96,STILL,17,0.0
2019-04-30 05:16:46.500,1556601406500,0.99,STILL,22,0.0
2019-04-30 05:17:01.900,1556601421900,0.99,STILL,24,0.0
2019-04-30 05:17:17.300,1556601437300,0.99,STILL,26,0.0
2019-04-30 05:17:32.700,1556601452700,0.85,STILL,28,0.0
2019-04-30 05:17:48.000,1556601468000,0.91,STILL,33,0.0
2019-04-30 05:18:03.400,1556601483400,0.85,STILL,38,0.0
2019-04-30 05:18:19.000,1556601499000,0.99,STILL,43,0.0
2019-04-30 05:18:34.400,1556601514400,0.96,STILL,45,0.0
2019-04-30 05:18:51.400,1556601531400,0.56,STILL,50,0.0
2019-04-30 05:19:22.500,1556601562500,0.99,STILL,62,0.0
2019-04-30 05:19:38.700,1556601578700,0.99,STILL,64,0.0
2019-04-30 05:20:00.300,1556601600300,0.99,STILL,66,0.0
2019-04-30 05:20:15.700,1556601615700,0.99,STILL,68,0.0
2019-04-30 05:20:31.000,1556601631000,0.99,STILL,70,0.0
2019-04-30 05:20:47.000,1556601647000,0.96,STILL,72,0.0
2019-04-30 05:20:55.100,1556601655100,0.98,STILL,77,0.0
2019-04-30 05:20:59.600,1556601659600,0.98,STILL,79,0.0
2019-04-30 05:21:04.600,1556601664600,0.87,STILL,81,0.0
2019-04-30 05:21:09.700,1556601669700,0.99,STILL,86,0.0
2019-04-30 05:21:14.700,1556601674700,0.97,STILL,88,0.0
2019-04-30 05:21:19.700,1556601679700,0.99,STILL,91,0.0
2019-04-30 05:21:24.900,1556601684900,0.99,STILL,93,0.0
2019-04-30 05:21:40.900,1556601700900,0.99,STILL,95,0.0
2019-04-30 05:21:56.300,1556601716300,0.99,STILL,97,0.0
2019-04-30 05:22:11.700,1556601731700,0.99,STILL,99,0.0
