Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-05-16 00:19:02.900,1557965942900,0.97,STILL,7,0.0
2019-05-16 00:19:26.300,1557965966300,1.0,STILL,10,0.0
2019-05-16 00:19:53.700,1557965993700,0.98,STILL,11,0.0
2019-05-16 00:20:12.700,1557966012700,1.0,STILL,14,0.0
2019-05-16 00:20:28.500,1557966028500,0.99,STILL,15,0.0
2019-05-16 00:20:43.900,1557966043900,0.97,STILL,17,0.0
2019-05-16 00:20:58.200,1557966058200,1.0,STILL,22,0.0
2019-05-16 00:21:21.700,1557966081700,1.0,STILL,23,0.0
2019-05-16 00:21:42.000,1557966102000,1.0,STILL,24,0.0
2019-05-16 00:22:00.500,1557966120500,0.99,STILL,25,0.0
2019-05-16 00:22:14.500,1557966134500,1.0,STILL,27,0.0
2019-05-16 00:22:31.200,1557966151200,1.0,TILTING,28,
2019-05-16 00:22:38.500,1557966158500,0.99,STILL,29,0.0
2019-05-16 00:22:53.400,1557966173400,1.0,TILTING,31,
2019-05-16 00:23:00.100,1557966180100,0.98,STILL,32,0.0
2019-05-16 00:23:11.100,1557966191100,1.0,TILTING,34,
2019-05-16 00:23:34.100,1557966214100,0.57,STILL,41,0.0
2019-05-16 00:24:03.500,1557966243500,1.0,TILTING,54,
2019-05-16 00:24:12.100,1557966252100,1.0,STILL,55,0.0
2019-05-16 00:24:32.900,1557966272900,1.0,STILL,56,0.0
2019-05-16 00:24:51.500,1557966291500,1.0,STILL,57,0.0
2019-05-16 00:25:06.800,1557966306800,0.99,STILL,58,0.0
2019-05-16 00:25:22.100,1557966322100,0.99,STILL,60,0.0
2019-05-16 00:25:38.500,1557966338500,0.99,STILL,62,0.0
2019-05-16 00:25:53.900,1557966353900,0.99,STILL,64,0.0
2019-05-16 00:26:08.700,1557966368700,0.99,STILL,66,0.0
2019-05-16 00:26:24.600,1557966384600,0.99,STILL,68,0.0
2019-05-16 00:26:40.600,1557966400600,0.99,STILL,70,0.0
2019-05-16 00:26:56.600,1557966416600,0.99,STILL,72,0.0
2019-05-16 00:27:12.500,1557966432500,0.99,STILL,74,0.0
2019-05-16 00:27:29.100,1557966449100,0.99,STILL,76,0.0
2019-05-16 00:27:45.100,1557966465100,0.99,STILL,78,0.0
2019-05-16 00:28:01.000,1557966481000,0.99,STILL,80,0.0
2019-05-16 00:28:17.100,1557966497100,0.99,STILL,82,0.0
2019-05-16 00:28:33.300,1557966513300,0.99,STILL,84,0.0
2019-05-16 00:28:49.300,1557966529300,0.99,STILL,86,0.0
2019-05-16 00:29:05.700,1557966545700,0.99,STILL,88,0.0
2019-05-16 00:29:21.700,1557966561700,0.99,STILL,90,0.0
2019-05-16 00:29:38.400,1557966578400,0.99,STILL,92,0.0
2019-05-16 00:29:54.500,1557966594500,0.99,STILL,94,0.0
2019-05-16 00:30:18.200,1557966618200,0.99,STILL,96,0.0
2019-05-16 00:30:33.500,1557966633500,0.99,STILL,98,0.0
2019-05-16 00:30:48.800,1557966648800,0.99,STILL,100,0.0
2019-05-16 00:31:04.100,1557966664100,0.99,STILL,102,0.0
2019-05-16 00:31:19.500,1557966679500,0.99,STILL,104,0.0
2019-05-16 00:31:35.400,1557966695400,0.99,STILL,106,0.0
2019-05-16 00:31:51.300,1557966711300,0.99,STILL,108,0.0
2019-05-16 00:32:07.300,1557966727300,0.99,STILL,110,0.0
2019-05-16 00:32:23.300,1557966743300,0.99,STILL,112,0.0
2019-05-16 00:52:10.200,1557967930200,0.95,ON_FOOT,114,0.1
2019-05-16 00:52:10.200,1557967930200,0.95,WALKING,115,0.5
2019-05-16 00:52:24.000,1557967944000,0.96,ON_FOOT,120,0.1
2019-05-16 00:52:24.000,1557967944000,0.96,WALKING,121,0.5
2019-05-16 00:52:39.200,1557967959200,1.0,TILTING,125,
2019-05-16 00:52:58.200,1557967978200,0.96,ON_FOOT,133,0.1
2019-05-16 00:52:58.200,1557967978200,0.96,WALKING,134,0.5
2019-05-16 00:53:13.300,1557967993300,0.91,ON_FOOT,138,0.1
2019-05-16 00:53:13.300,1557967993300,0.91,WALKING,139,0.5
2019-05-16 00:53:28.500,1557968008500,0.98,ON_FOOT,145,0.1
2019-05-16 00:53:28.500,1557968008500,0.98,WALKING,146,0.5
2019-05-16 00:53:43.500,1557968023500,0.96,ON_FOOT,148,0.1
2019-05-16 00:53:43.500,1557968023500,0.96,WALKING,149,0.5
2019-05-16 00:53:51.000,1557968031000,1.0,TILTING,152,
2019-05-16 00:53:58.500,1557968038500,0.86,ON_FOOT,153,0.1
2019-05-16 00:53:58.500,1557968038500,0.86,WALKING,154,0.5
2019-05-16 00:54:21.900,1557968061900,1.0,TILTING,167,
2019-05-16 00:54:34.900,1557968074900,1.0,STILL,175,0.0
2019-05-16 00:54:56.000,1557968096000,0.99,STILL,176,0.0
2019-05-16 00:55:11.700,1557968111700,1.0,STILL,178,0.0
2019-05-16 00:55:28.200,1557968128200,0.98,STILL,179,0.0
2019-05-16 00:55:58.500,1557968158500,0.97,STILL,181,0.0
2019-05-16 00:56:13.200,1557968173200,1.0,TILTING,184,
2019-05-16 00:56:18.700,1557968178700,0.96,STILL,185,0.0
2019-05-16 00:56:37.300,1557968197300,1.0,TILTING,188,
2019-05-16 00:57:06.600,1557968226600,0.96,ON_FOOT,196,0.1
2019-05-16 00:57:06.600,1557968226600,0.96,WALKING,197,0.5
2019-05-16 00:57:25.500,1557968245500,1.0,TILTING,200,
2019-05-16 00:57:32.800,1557968252800,0.97,ON_FOOT,201,0.1
2019-05-16 00:57:32.800,1557968252800,0.97,WALKING,202,0.5
2019-05-16 00:57:45.300,1557968265300,0.98,ON_FOOT,206,0.1
2019-05-16 00:57:45.300,1557968265300,0.98,WALKING,207,0.5
2019-05-16 00:57:58.000,1557968278000,0.89,ON_FOOT,209,0.1
2019-05-16 00:57:58.000,1557968278000,0.89,WALKING,210,0.5
2019-05-16 00:58:32.200,1557968312200,0.95,ON_FOOT,223,0.1
2019-05-16 00:58:32.200,1557968312200,0.95,WALKING,224,0.5
2019-05-16 00:58:57.600,1557968337600,0.92,ON_FOOT,235,0.1
2019-05-16 00:58:57.600,1557968337600,0.92,WALKING,236,0.5
2019-05-16 00:59:11.600,1557968351600,1.0,TILTING,241,
2019-05-16 00:59:10.100,1557968350100,0.9,ON_FOOT,242,0.1
2019-05-16 00:59:10.100,1557968350100,0.9,WALKING,243,0.5
2019-05-16 00:59:23.900,1557968363900,1.0,TILTING,248,
2019-05-16 00:59:22.300,1557968362300,0.94,ON_FOOT,249,0.1
2019-05-16 00:59:22.300,1557968362300,0.94,WALKING,250,0.5
2019-05-16 00:59:36.400,1557968376400,1.0,TILTING,255,
2019-05-16 00:59:34.700,1557968374700,0.9,ON_FOOT,256,0.1
2019-05-16 00:59:34.700,1557968374700,0.9,WALKING,257,0.5
