Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-05-08 01:37:28.300,1557279448300,1.0,STILL,28,0.0
2019-05-08 01:37:44.200,1557279464200,0.98,STILL,29,0.0
2019-05-08 01:37:59.900,1557279479900,0.71,STILL,33,0.0
2019-05-08 01:38:07.400,1557279487400,1.0,TILTING,39,
2019-05-08 01:38:44.400,1557279524400,0.75,STILL,68,0.0
2019-05-08 01:39:16.400,1557279556400,0.99,STILL,74,0.0
2019-05-08 01:39:31.600,1557279571600,0.5,STILL,76,0.0
2019-05-08 01:40:11.800,1557279611800,1.0,STILL,102,0.0
2019-05-08 01:41:06.700,1557279666700,1.0,STILL,116,0.0
2019-05-08 01:41:26.500,1557279686500,0.99,STILL,117,0.0
2019-05-08 01:41:32.800,1557279692800,0.98,STILL,119,0.0
2019-05-08 01:41:45.500,1557279705500,0.89,STILL,122,0.0
2019-05-08 01:41:59.600,1557279719600,1.0,STILL,127,0.0
2019-05-08 01:42:22.700,1557279742700,1.0,STILL,128,0.0
2019-05-08 01:42:42.400,1557279762400,0.99,STILL,129,0.0
2019-05-08 01:42:57.800,1557279777800,0.99,STILL,131,0.0
2019-05-08 01:43:13.300,1557279793300,0.99,STILL,133,0.0
2019-05-08 01:43:28.800,1557279808800,0.99,STILL,135,0.0
2019-05-08 01:43:44.500,1557279824500,0.99,STILL,137,0.0
2019-05-08 01:44:00.000,1557279840000,0.99,STILL,139,0.0
2019-05-08 01:44:15.500,1557279855500,0.99,STILL,141,0.0
2019-05-08 01:44:30.800,1557279870800,0.99,STILL,143,0.0
2019-05-08 01:44:46.400,1557279886400,0.99,STILL,145,0.0
2019-05-08 01:45:01.900,1557279901900,0.99,STILL,147,0.0
2019-05-08 01:45:17.300,1557279917300,0.99,STILL,149,0.0
2019-05-08 01:45:32.900,1557279932900,0.99,STILL,151,0.0
2019-05-08 01:45:48.400,1557279948400,0.99,STILL,153,0.0
2019-05-08 01:46:03.800,1557279963800,0.99,STILL,155,0.0
2019-05-08 01:46:20.200,1557279980200,0.99,STILL,157,0.0
2019-05-08 01:46:35.400,1557279995400,0.99,STILL,159,0.0
2019-05-08 01:46:46.600,1557280006600,0.99,STILL,161,0.0
2019-05-08 01:47:02.100,1557280022100,0.99,STILL,163,0.0
2019-05-08 01:47:17.500,1557280037500,0.99,STILL,165,0.0
2019-05-08 01:47:32.800,1557280052800,0.99,STILL,167,0.0
2019-05-08 01:47:48.300,1557280068300,0.99,STILL,169,0.0
2019-05-08 01:48:03.700,1557280083700,0.99,STILL,171,0.0
2019-05-08 01:48:19.200,1557280099200,0.99,STILL,173,0.0
2019-05-08 01:48:34.500,1557280114500,0.99,STILL,175,0.0
2019-05-08 01:48:50.000,1557280130000,0.99,STILL,177,0.0
2019-05-08 01:49:05.400,1557280145400,0.99,STILL,179,0.0
2019-05-08 01:49:20.700,1557280160700,0.99,STILL,181,0.0
2019-05-08 02:17:03.800,1557281823800,1.0,STILL,183,0.0
2019-05-08 02:17:10.200,1557281830200,1.0,STILL,184,0.0
2019-05-08 02:54:59.200,1557284099200,0.99,STILL,198,0.0
2019-05-08 02:55:14.800,1557284114800,0.99,STILL,200,0.0
2019-05-08 02:55:30.400,1557284130400,0.99,STILL,202,0.0
2019-05-08 02:55:45.900,1557284145900,0.99,STILL,204,0.0
2019-05-08 02:56:01.400,1557284161400,0.99,STILL,206,0.0
2019-05-08 02:56:16.700,1557284176700,0.99,STILL,208,0.0
2019-05-08 02:56:32.400,1557284192400,0.99,STILL,210,0.0
2019-05-08 02:56:47.900,1557284207900,0.99,STILL,212,0.0
2019-05-08 02:57:03.200,1557284223200,0.99,STILL,214,0.0
2019-05-08 02:57:18.700,1557284238700,0.99,STILL,216,0.0
2019-05-08 02:57:34.100,1557284254100,0.99,STILL,218,0.0
2019-05-08 02:57:49.500,1557284269500,0.99,STILL,220,0.0
2019-05-08 02:58:04.900,1557284284900,0.99,STILL,222,0.0
2019-05-08 02:58:20.400,1557284300400,0.99,STILL,224,0.0
2019-05-08 02:58:36.200,1557284316200,0.99,STILL,226,0.0
2019-05-08 02:58:51.700,1557284331700,0.99,STILL,228,0.0
2019-05-08 02:59:07.200,1557284347200,0.99,STILL,230,0.0
2019-05-08 02:59:22.700,1557284362700,0.99,STILL,232,0.0
2019-05-08 02:59:37.400,1557284377400,0.99,STILL,234,0.0
2019-05-08 02:59:52.900,1557284392900,0.99,STILL,236,0.0
2019-05-08 03:00:10.600,1557284410600,0.99,STILL,238,0.0
2019-05-08 03:00:26.000,1557284426000,0.99,STILL,240,0.0
2019-05-08 03:00:41.600,1557284441600,0.99,STILL,242,0.0
2019-05-08 03:00:56.900,1557284456900,0.99,STILL,244,0.0
2019-05-08 03:01:12.600,1557284472600,0.99,STILL,246,0.0
2019-05-08 03:01:28.100,1557284488100,0.99,STILL,248,0.0
2019-05-08 03:01:43.500,1557284503500,0.99,STILL,250,0.0
2019-05-08 03:01:59.100,1557284519100,0.99,STILL,252,0.0
2019-05-08 03:02:14.600,1557284534600,0.99,STILL,254,0.0
2019-05-08 03:02:30.100,1557284550100,0.99,STILL,256,0.0
2019-05-08 03:02:45.700,1557284565700,0.99,STILL,258,0.0
2019-05-08 03:03:01.100,1557284581100,0.99,STILL,260,0.0
2019-05-08 04:03:31.600,1557288211600,1.0,STILL,262,0.0
2019-05-08 04:03:39.000,1557288219000,1.0,STILL,263,0.0
2019-05-08 04:32:06.700,1557289926700,1.0,TILTING,264,
2019-05-08 05:00:45.000,1557291645000,1.0,TILTING,272,
2019-05-08 05:00:44.400,1557291644400,1.0,STILL,273,0.0
2019-05-08 05:01:00.400,1557291660400,1.0,TILTING,274,
2019-05-08 05:01:08.000,1557291668000,0.97,STILL,275,0.0
2019-05-08 05:01:23.200,1557291683200,0.97,STILL,280,0.0
2019-05-08 05:01:38.500,1557291698500,0.52,STILL,283,0.0
2019-05-08 05:01:53.800,1557291713800,0.59,STILL,290,0.0
2019-05-08 05:02:40.900,1557291760900,0.96,STILL,308,0.0
2019-05-08 05:02:56.100,1557291776100,0.97,STILL,313,0.0
