Timestamp,timestamp,confidence,type,OldTimestamp,ActivityScore
2019-04-30 00:00:22.000,1556582422000,1.0,TILTING,7,
2019-04-30 00:00:29.600,1556582429600,0.98,ON_FOOT,8,0.1
2019-04-30 00:00:29.600,1556582429600,0.98,WALKING,9,0.5
2019-04-30 00:00:35.300,1556582435300,1.0,TILTING,12,
2019-04-30 00:00:41.000,1556582441000,0.85,ON_FOOT,13,0.1
2019-04-30 00:00:41.000,1556582441000,0.85,WALKING,14,0.5
2019-04-30 00:00:48.700,1556582448700,1.0,TILTING,20,
2019-04-30 00:01:03.900,1556582463900,1.0,TILTING,28,
2019-04-30 00:01:26.700,1556582486700,0.85,ON_FOOT,36,0.1
2019-04-30 00:01:26.700,1556582486700,0.85,WALKING,37,0.5
2019-04-30 00:01:38.200,1556582498200,0.93,ON_FOOT,43,0.1
2019-04-30 00:01:38.200,1556582498200,0.93,WALKING,44,0.5
2019-04-30 00:02:13.000,1556582533000,1.0,TILTING,63,
2019-04-30 00:02:28.600,1556582548600,1.0,TILTING,71,
2019-04-30 00:02:44.300,1556582564300,1.0,TILTING,79,
2019-04-30 00:02:52.200,1556582572200,0.94,ON_FOOT,80,0.1
2019-04-30 00:02:52.200,1556582572200,0.94,WALKING,81,0.5
2019-04-30 00:02:59.800,1556582579800,1.0,TILTING,86,
2019-04-30 00:03:07.500,1556582587500,0.9,ON_FOOT,87,0.1
2019-04-30 00:03:07.500,1556582587500,0.9,WALKING,88,0.5
2019-04-30 00:03:24.300,1556582604300,0.96,ON_FOOT,92,0.1
2019-04-30 00:03:24.300,1556582604300,0.96,WALKING,93,0.5
2019-04-30 00:03:39.600,1556582619600,0.96,ON_FOOT,97,0.1
2019-04-30 00:03:39.600,1556582619600,0.96,WALKING,98,0.5
2019-04-30 00:03:52.800,1556582632800,0.93,ON_FOOT,102,0.1
2019-04-30 00:03:52.800,1556582632800,0.93,WALKING,103,0.5
2019-04-30 00:04:08.100,1556582648100,0.96,ON_FOOT,107,0.1
2019-04-30 00:04:08.100,1556582648100,0.96,WALKING,108,0.5
2019-04-30 00:04:24.200,1556582664200,0.96,ON_FOOT,112,0.1
2019-04-30 00:04:24.200,1556582664200,0.96,WALKING,113,0.5
2019-04-30 00:04:32.200,1556582672200,1.0,TILTING,117,
2019-04-30 00:04:40.200,1556582680200,0.96,ON_FOOT,118,0.1
2019-04-30 00:04:40.200,1556582680200,0.96,WALKING,119,0.5
2019-04-30 00:04:47.700,1556582687700,1.0,TILTING,123,
2019-04-30 00:04:55.200,1556582695200,0.87,ON_FOOT,124,0.1
2019-04-30 00:04:55.200,1556582695200,0.87,WALKING,125,0.5
2019-04-30 00:05:06.500,1556582706500,0.84,ON_FOOT,131,0.1
2019-04-30 00:05:06.500,1556582706500,0.84,WALKING,132,0.5
2019-04-30 00:05:21.900,1556582721900,0.88,ON_FOOT,136,0.1
2019-04-30 00:05:21.900,1556582721900,0.88,WALKING,137,0.5
2019-04-30 00:05:32.900,1556582732900,0.97,ON_FOOT,142,0.1
2019-04-30 00:05:32.900,1556582732900,0.97,WALKING,143,0.5
2019-04-30 00:05:48.700,1556582748700,0.96,ON_FOOT,146,0.1
2019-04-30 00:05:48.700,1556582748700,0.96,WALKING,147,0.5
2019-04-30 00:05:54.400,1556582754400,1.0,TILTING,151,
2019-04-30 00:06:00.100,1556582760100,0.88,ON_FOOT,152,0.1
2019-04-30 00:06:00.100,1556582760100,0.88,WALKING,153,0.5
2019-04-30 00:06:48.900,1556582808900,1.0,TILTING,173,
2019-04-30 00:07:12.300,1556582832300,1.0,TILTING,181,
2019-04-30 00:07:27.700,1556582847700,1.0,TILTING,189,
2019-04-30 00:07:58.200,1556582878200,1.0,TILTING,204,
2019-04-30 00:08:12.100,1556582892100,1.0,TILTING,212,
2019-04-30 00:08:18.600,1556582898600,0.84,ON_FOOT,213,0.1
2019-04-30 00:08:18.600,1556582898600,0.84,WALKING,214,0.5
2019-04-30 00:08:49.900,1556582929900,0.99,STILL,227,0.0
2019-04-30 00:09:05.300,1556582945300,0.99,STILL,229,0.0
2019-04-30 00:09:20.500,1556582960500,0.99,STILL,231,0.0
2019-04-30 00:09:36.000,1556582976000,0.99,STILL,233,0.0
